"sigA","sigB","topo","envfilt","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"1","0.25","one2one","none","50%","mean",1.04236221979827,28.7825,30,1.04236221979827,28.7825,30,1,95.2375,1904.75
"1","0.25","one2one","none","50%","var",6.00118475288507e-05,0.0461805555555555,0,6.00118475288507e-05,0.0461805555555555,0,5.47820073070147e-33,0.194402777777778,77.7611111111111
"1","0.25","one2one","none","97.5%","mean",1.04773502601052,28.947625,30,1.04773502601052,28.947625,30,1,95.5255,1910.51
"1","0.25","one2one","none","97.5%","var",0.000131336186096041,0.100144444444444,0,0.000131336186096041,0.100144444444444,0,1.23259516440783e-32,0.443954861111109,177.581944444444
"1","0.25","one2one","none","mean","mean",1.04234895506986,28.7829,30,1.04234895506986,28.7829,30,1,95.2295,1904.59
"1","0.25","one2one","none","mean","var",6.59462162256773e-05,0.0501633333333333,0,6.59462162256773e-05,0.0501633333333333,0,5.13581318503263e-33,0.215325555555555,86.1302222222222
"1","0.25","one2one","none","var","mean",6.899354867581e-06,0.00527837373737375,0,6.899354867581e-06,0.00527837373737375,0,9.96036496491177e-34,0.0227189393939391,9.08757575757574
"1","0.25","one2one","none","var","var",8.89628954481486e-10,0.000513537056989649,0,8.89628954481486e-10,0.000513537056989649,0,1.55879353791223e-65,0.00902379028058362,1443.80644489338
"1","0.25","one2one","opposite","2.5%","mean",1.7179572622206,12.263875,29.485,1.7179572622206,12.263875,29.485,1,83.094,1661.88
"1","0.25","one2one","opposite","2.5%","var",0.000288753571307918,0.0212277777777777,0,0.000288753571307918,0.0212277777777777,0,0,0.0893006944444447,35.7202777777778
"1","0.25","one2one","opposite","50%","mean",2.05333317662536,14.5825,30,2.05333317662536,14.5825,30,1,93.54,1870.8
"1","0.25","one2one","opposite","50%","var",0.000830482290055694,0.0430694444444444,0,0.000830482290055694,0.0430694444444444,0,5.47820073070147e-33,0.316250000000001,126.5
"1","0.25","one2one","opposite","97.5%","mean",2.4471672157343,17.465125,30,2.4471672157343,17.465125,30,1,95.44525,1908.905
"1","0.25","one2one","opposite","97.5%","var",0.00247632665373854,0.0822118055555557,0.177777777777778,0.00247632665373854,0.0822118055555557,0.177777777777778,1.36955018267537e-32,12.7052277777777,5082.0911111111
"1","0.25","one2one","opposite","mean","mean",2.06951970366785,14.6159,29.97,2.06951970366785,14.6159,29.97,1,92.17455,1843.491
"1","0.25","one2one","opposite","mean","var",0.000997520905604899,0.0463044444444444,0.00711111111111111,0.000997520905604899,0.0463044444444444,0.00711111111111111,5.75211076723654e-33,2.42398638888889,969.594555555556
"1","0.25","one2one","opposite","var","mean",0.0397309857828963,1.95227594949495,0.026969696969697,0.0397309857828963,1.95227594949495,0.026969696969697,2.24108211710515e-33,13.1921586338384,5276.86345353535
"1","0.25","one2one","opposite","var","var",3.13460072466623e-07,0.000421003303404415,0.0012258885147774,3.13460072466623e-07,0.000421003303404415,0.0012258885147774,1.62557867581732e-65,13.4743128624438,2155890.05799101
"1","0.25","one2one","same","2.5%","mean",1.74534409321494,11.940625,29.4475,1.74534409321494,11.940625,29.4475,1,80.459625,1609.1925
"1","0.25","one2one","same","2.5%","var",0.000268873826469126,0.0151770833333333,0,0.000268873826469126,0.0151770833333333,0,0,0.101961805555556,40.7847222222222
"1","0.25","one2one","same","50%","mean",2.04936121601857,14.6425,30,2.04936121601857,14.6425,30,1,91.26,1825.2
"1","0.25","one2one","same","50%","var",0.000893744746321251,0.0438611111111111,0,0.000893744746321251,0.0438611111111111,0,5.47820073070147e-33,0.523333333333333,209.333333333333
"1","0.25","one2one","same","97.5%","mean",2.5131464633867,17.116,30,2.5131464633867,17.116,30,1,95.471,1909.42
"1","0.25","one2one","same","97.5%","var",0.00262039759879707,0.110114583333333,0.266666666666667,0.00262039759879707,0.110114583333333,0.266666666666667,1.36955018267537e-32,10.7055,4282.2
"1","0.25","one2one","same","mean","mean",2.06009180461759,14.68435,29.951,2.06009180461759,14.68435,29.951,1,91.1319,1822.638
"1","0.25","one2one","same","mean","var",0.00102364763724225,0.0471447222222222,0.0207777777777778,0.00102364763724225,0.0471447222222222,0.0207777777777778,5.84797928002382e-33,2.63624722222222,1054.49888888889
"1","0.25","one2one","same","var","mean",0.0441730613345818,2.03554275505051,0.0483828282828282,0.0441730613345818,2.03554275505051,0.0483828282828282,1.61855930679816e-33,19.9088433232323,7963.53732929293
"1","0.25","one2one","same","var","var",3.74859199838561e-07,0.000598476108227335,0.00455082928045891,3.74859199838561e-07,0.000598476108227335,0.00455082928045891,1.75765220669287e-65,12.1762021145483,1948192.33832772
"1","0.5","many2many","all","2.5%","mean",1.34736809519998,17.306375,29.9,1.32887174866749,5.263625,10,0.856563086193318,82.7365,1654.73
"1","0.5","many2many","all","2.5%","var",0.000250668240103323,0.0530666666666667,0,0.000197147760941328,0.00394930555555555,0,7.21395969431707e-05,0.0898937499999998,35.9575
"1","0.5","many2many","all","50%","mean",1.46860252521048,20.435,30,1.54599345537044,6.47,10,0.936316784221345,94.18,1883.6
"1","0.5","many2many","all","50%","var",0.000715620106688893,0.128958333333333,0,0.000776929457339081,0.0138333333333333,0,0.000296682119880485,0.519236111111112,207.694444444444
"1","0.5","many2many","all","97.5%","mean",1.73413171154255,22.27025,30,1.90276178913372,7.527625,10,0.967606211564103,95.352875,1907.0575
"1","0.5","many2many","all","97.5%","var",0.0017289622328352,0.321252777777778,0.1,0.0025889535533227,0.0326027777777777,0,0.00263863169916689,12.3755361111111,4950.21444444444
"1","0.5","many2many","all","mean","mean",1.48593431309259,20.30165,29.992,1.55663788019349,6.4854,10,0.92794516794521,92.3718,1847.436
"1","0.5","many2many","all","mean","var",0.000802089457354537,0.1413425,0.00711111111111111,0.00095196227535375,0.01518,0,0.000504972098097558,2.78819888888889,1115.27955555556
"1","0.5","many2many","all","var","mean",0.0130790103393682,2.16458740151515,0.00155151515151516,0.0236313658632284,0.373383676767677,0,0.00119738060304931,13.9380916767677,5575.23667070707
"1","0.5","many2many","all","var","var",1.81930411792596e-07,0.00491574381242986,0.00112113729891508,4.32476511691927e-07,5.30279411397929e-05,0,3.3243462888922e-07,12.4001584638471,1984025.35421554
"1","0.5","many2many","none","2.5%","mean",1.07507879032812,26.7945,30,1,9.812125,10,0.0214375009884741,94.931625,1898.6325
"1","0.5","many2many","none","2.5%","var",4.83423596540387e-05,0.0304840277777776,0,0,0,0,0.0184574149893179,0.0884062500000004,35.3625
"1","0.5","many2many","none","50%","mean",1.0942997770073,27.4175,30,1.00100502512563,9.99,10,0.0661148414380672,95.265,1905.3
"1","0.5","many2many","none","50%","var",0.000151261188944916,0.0930138888888888,0,4.48922445841739e-06,0.000444444444444457,0,0.0342399398223562,0.185083333333333,74.0333333333333
"1","0.5","many2many","none","97.5%","mean",1.11981822033406,27.907625,30,1.01926875675741,10,10,0.0883990966074745,95.502625,1910.0525
"1","0.5","many2many","none","97.5%","var",0.000309412185888366,0.1873,0,6.09109563890482e-05,0.00571736111111107,0,0.0450263657401781,0.457091666666667,182.836666666666
"1","0.5","many2many","none","mean","mean",1.09537325661677,27.39385,30,1.00249340630724,9.97545,10,0.0600626562272062,95.2618,1905.236
"1","0.5","many2many","none","mean","var",0.000151912580545456,0.0944519444444445,0,1.17752986385843e-05,0.00111583333333334,0,0.0328896428182437,0.212344444444444,84.9377777777778
"1","0.5","many2many","none","var","mean",0.000124803484381793,0.0777049772727273,0,2.27817115037624e-05,0.00216216919191919,0,0.00092651286111163,0.0269755151515152,10.790206060606
"1","0.5","many2many","none","var","var",5.30120279281164e-09,0.00193367308665358,0,7.55870021157901e-10,6.23851251714679e-06,0,0.000159078147266516,0.0112895969572266,1806.33551315625
"1","0.5","many2many","opposite","2.5%","mean",1.15953808850308,21.10175,30,1.06846786179831,6.977125,10,0.272888275156241,93.938875,1878.7775
"1","0.5","many2many","opposite","2.5%","var",0.000108709042722354,0.0445138888888888,0,3.6211242411639e-05,0.00155902777777779,0,0.000395591361264926,0.065897222222222,26.3588888888889
"1","0.5","many2many","opposite","50%","mean",1.2296241444829,24.4025,30,1.18061946938909,8.4725,10,0.687638414464348,95.2025,1904.05
"1","0.5","many2many","opposite","50%","var",0.000276591188535724,0.102902777777778,0,0.000188778611440169,0.00945833333333334,0,0.0052558636751374,0.213333333333334,85.3333333333333
"1","0.5","many2many","opposite","97.5%","mean",1.42237685169384,25.87525,30,1.43351039784373,9.360125,10,0.913180351114725,95.57525,1911.505
"1","0.5","many2many","opposite","97.5%","var",0.000857805395730744,0.281327777777777,0,0.00068105691724541,0.0259,0,0.0369894065745201,3.72171111111109,1488.68444444444
"1","0.5","many2many","opposite","mean","mean",1.24610102843599,24.14085,30,1.19618263711293,8.4053,10,0.661731148666691,95.09135,1901.827
"1","0.5","many2many","opposite","mean","var",0.000329461854504274,0.118329722222222,0,0.000232486034158974,0.0104794444444444,0,0.00840553601226931,0.434933055555556,173.973222222222
"1","0.5","many2many","opposite","var","mean",0.00424608865442862,1.41015861363636,0,0.00809097082758374,0.35595495959596,0,0.032055361495954,0.82013932070707,328.055728282828
"1","0.5","many2many","opposite","var","var",4.02087998121451e-08,0.00356473719689176,0,3.99040973154448e-08,4.11175586107993e-05,0,9.2275708907192e-05,0.971859622725637,155497.539636102
"1","0.5","many2many","same","2.5%","mean",1.14984993518261,21.979125,30,1.08232494385128,7.34475,10,0.6551852738275,90.57125,1811.425
"1","0.5","many2many","same","2.5%","var",0.000120750229454996,0.0517645833333334,0,4.57732790318762e-05,0.0030416666666667,0,6.47221605147293e-05,0.0724083333333334,28.9633333333333
"1","0.5","many2many","same","50%","mean",1.22576092993829,24.48,30,1.16773079832899,8.565,10,0.891229837247543,95.2275,1904.55
"1","0.5","many2many","same","50%","var",0.000287317271299275,0.113416666666667,0,0.000161506820604872,0.00891666666666667,0,0.00106045588659168,0.220347222222221,88.1388888888889
"1","0.5","many2many","same","97.5%","mean",1.36542575288081,26.096125,30,1.36178241177827,9.2405,10,0.958267790485772,95.57525,1911.505
"1","0.5","many2many","same","97.5%","var",0.000726789564472283,0.24058611111111,0,0.000596570734445724,0.0240861111111111,0,0.0150627869040362,5.4068861111111,2162.75444444444
"1","0.5","many2many","same","mean","mean",1.23280940581371,24.3899,30,1.19273443585483,8.4247,10,0.874598319448587,94.7519,1895.038
"1","0.5","many2many","same","mean","var",0.000319320216898554,0.121468888888889,0,0.000225566998197026,0.0102394444444444,0,0.00250155324074048,0.748345,299.338
"1","0.5","many2many","same","var","mean",0.00330843227262269,1.21056665656566,0,0.00729423661922256,0.313534757575758,0,0.0064462945811873,1.71730392929293,686.921571717172
"1","0.5","many2many","same","var","var",2.65169333881491e-08,0.00281110623643845,0,3.69479045749771e-08,3.82373079561042e-05,0,1.38363236004064e-05,1.92316872877198,307706.996603517
"1","0.5","one2many","all","2.5%","mean",1.36507398151065,13.434875,29.7425,1.32154836229446,4.689375,10,0.929927153048186,79.56575,1591.315
"1","0.5","one2many","all","2.5%","var",0.000448041373067032,0.0577381944444445,0,0.000261935507748164,0.00595069444444446,0,3.33515488400115e-06,0.0994972222222231,39.7988888888889
"1","0.5","one2many","all","50%","mean",1.68469728541302,17.815,30,1.64063601732351,6.0875,10,0.977503548618824,93.1675,1863.35
"1","0.5","one2many","all","50%","var",0.00113697804374085,0.123222222222222,0,0.00119259567704846,0.0153472222222222,0,2.93549903048685e-05,1.81195833333333,724.783333333333
"1","0.5","one2many","all","97.5%","mean",2.23443430921179,21.983625,30,2.13500481811514,7.567875,10,0.992654891864614,95.405,1908.1
"1","0.5","one2many","all","97.5%","var",0.00533145844557921,0.280734027777778,0.187499999999999,0.0039400863379279,0.0369715277777777,0,0.000258686142591751,10.8719826388889,4348.79305555555
"1","0.5","one2many","all","mean","mean",1.72586644588679,17.68595,29.986,1.66438867466411,6.10455,9.998,0.974359972476955,91.8924,1837.848
"1","0.5","one2many","all","mean","var",0.00146394645813035,0.135999722222222,0.0135555555555556,0.0014464680130258,0.0170552777777778,0.00177777777777778,6.23718308408078e-05,3.00390722222222,1201.56288888889
"1","0.5","one2many","all","var","mean",0.0548012655621281,5.28035388636364,0.00566060606060604,0.0453670002652749,0.576759643939394,0.000399999999999997,0.000227534951291613,16.7687027676768,6707.48110707071
"1","0.5","one2many","all","var","var",1.38283526653251e-06,0.00344097427196346,0.00662072577628133,1.30460034302144e-06,6.95892488932535e-05,0.000316049382716049,9.95084133241499e-09,18.3498184673778,2935970.95478045
"1","0.5","one2many","none","2.5%","mean",1.03610943690823,28.639,30,1,9.867375,10,0.151070967930331,94.952375,1899.0475
"1","0.5","one2many","none","2.5%","var",2.01146090213969e-05,0.0153472222222222,0,0,0,0,0.020075341437635,0.0502770833333331,20.1108333333333
"1","0.5","one2many","none","50%","mean",1.04187133291689,28.795,30,1.00478913564902,9.9525,10,0.250738813836897,95.265,1905.3
"1","0.5","one2many","none","50%","var",5.54460086990681e-05,0.0431250000000001,0,1.95474326700992e-05,0.00191666666666666,0,0.0338993441720074,0.21173611111111,84.6944444444445
"1","0.5","one2many","none","97.5%","mean",1.04761035252174,28.95525,30,1.01348341657165,10,10,0.321229357045522,95.513375,1910.2675
"1","0.5","one2many","none","97.5%","var",0.000138714684270529,0.102957638888889,0,7.30101577271587e-05,0.0068638888888889,0,0.0483127122676603,0.467816666666667,187.126666666667
"1","0.5","one2many","none","mean","mean",1.04206199422005,28.7908,30,1.00546529224013,9.946,10,0.240791630875508,95.24225,1904.845
"1","0.5","one2many","none","mean","var",6.35322483608922e-05,0.0482861111111111,0,2.45003632237054e-05,0.00235944444444444,0,0.0352842659515818,0.219643611111111,87.8574444444444
"1","0.5","one2many","none","var","mean",8.13520848624189e-06,0.0061948080808081,0,1.45283867901791e-05,0.00140454545454545,0,0.00604063968021585,0.0247405934343434,9.89623737373745
"1","0.5","one2many","none","var","var",9.78453597513978e-10,0.000550849552625017,0,4.64236387832705e-10,4.1691423494201e-06,0,0.000140980545296081,0.0126487729775377,2023.80367640604
"1","0.5","one2many","opposite","2.5%","mean",1.15256884506402,20.14825,30,1.091440958896,7.084625,10,0.771647806937163,90.381125,1807.6225
"1","0.5","one2many","opposite","2.5%","var",8.73828192872562e-05,0.0389472222222224,0,6.78934529405222e-05,0.00341666666666665,0,2.50018702572976e-05,0.0597006944444445,23.8802777777778
"1","0.5","one2many","opposite","50%","mean",1.25725584403843,23.8675,30,1.20872820216764,8.275,10,0.943285684977957,95.2475,1904.95
"1","0.5","one2many","opposite","50%","var",0.000303677860969582,0.113527777777778,0,0.000264314933734666,0.0121805555555555,0,0.000322028247362424,0.205347222222221,82.1388888888889
"1","0.5","one2many","opposite","97.5%","mean",1.48980570836642,26.0305,30,1.41180482867968,9.162875,10,0.983163305412669,95.48,1909.6
"1","0.5","one2many","opposite","97.5%","var",0.000975926916872133,0.255352083333334,0,0.000805466325028586,0.03010625,0,0.00584088871666019,5.93982777777778,2375.93111111111
"1","0.5","one2many","opposite","mean","mean",1.2768868754152,23.61095,30,1.22185106832216,8.2282,10,0.924117447257748,94.8654,1897.308
"1","0.5","one2many","opposite","mean","var",0.000370102668544895,0.117274166666667,0,0.000309801774026779,0.0132222222222222,0,0.000868829984900524,0.698719444444444,279.487777777778
"1","0.5","one2many","opposite","var","mean",0.00826966425349522,2.52808671464646,0,0.00849339489665091,0.328136121212121,0,0.00308463885118237,1.75386903030303,701.547612121212
"1","0.5","one2many","opposite","var","var",6.106710272678e-08,0.00317399982315438,0,5.05420570575981e-08,6.90037722908092e-05,0,2.71590423921776e-06,2.70217305565687,432347.6889051
"1","0.5","one2many","same","2.5%","mean",1.13493724797104,19.24325,30,1.08327937781885,6.592,10,0.878063141458919,90.333875,1806.6775
"1","0.5","one2many","same","2.5%","var",7.83742241496874e-05,0.0301284722222223,0,6.46819413085128e-05,0.00334097222222222,0,8.26257279991806e-06,0.0951284722222213,38.0513888888889
"1","0.5","one2many","same","50%","mean",1.25860942182166,23.8375,30,1.21467401140223,8.235,10,0.969945212194602,95.1875,1903.75
"1","0.5","one2many","same","50%","var",0.000302447771526436,0.106291666666667,0,0.000268518280000362,0.0122222222222222,0,0.000101472877304717,0.232083333333332,92.8333333333333
"1","0.5","one2many","same","97.5%","mean",1.55955716499015,26.4385,30,1.51733605480519,9.23225,10,0.990538947075925,95.502875,1910.0575
"1","0.5","one2many","same","97.5%","var",0.00104780021072978,0.244232638888889,0,0.000889866349326114,0.0289604166666666,0,0.00217715953878283,3.34158263888888,1336.63305555555
"1","0.5","one2many","same","mean","mean",1.28331862127337,23.547,30,1.2376736995994,8.1428,10,0.960530740733652,94.74635,1894.927
"1","0.5","one2many","same","mean","var",0.000367125598981495,0.113626666666667,0,0.000330144285711193,0.0131205555555556,0,0.000318387069680006,0.5711625,228.465
"1","0.5","one2many","same","var","mean",0.0128121672181135,3.64868888888889,0,0.0126703560247527,0.474312787878788,0,0.00105717176376361,2.02249790656566,808.999162626263
"1","0.5","one2many","same","var","var",7.58450869098067e-08,0.00325310637735378,0,5.03723350355725e-08,4.4448952799601e-05,0,4.44517224985069e-07,1.56538590181717,250461.744290747
"1","0.5","one2one","all","2.5%","mean",1.58444948673162,12.9495,29.6475,1.58444948673162,12.9495,29.6475,1,86.586,1731.72
"1","0.5","one2one","all","2.5%","var",0.000268046220214535,0.0226999999999999,0,0.000268046220214535,0.0226999999999999,0,0,0.0759493055555557,30.3797222222222
"1","0.5","one2one","all","50%","mean",1.95579123003642,15.3425,30,1.95579123003642,15.3425,30,1,95.01,1900.2
"1","0.5","one2one","all","50%","var",0.00104890604580465,0.0626250000000001,0,0.00104890604580465,0.0626250000000001,0,5.47820073070147e-33,0.369291666666667,147.716666666667
"1","0.5","one2one","all","97.5%","mean",2.30955699821276,18.9395,30,2.30955699821276,18.9395,30,1,95.49,1909.8
"1","0.5","one2one","all","97.5%","var",0.00282267494100206,0.126575,0.206944444444444,0.00282267494100206,0.126575,0.206944444444444,1.36955018267537e-32,12.07728125,4830.91249999999
"1","0.5","one2one","all","mean","mean",1.95783133548981,15.44995,29.964,1.95783133548981,15.44995,29.964,1,93.20575,1864.115
"1","0.5","one2one","all","mean","var",0.00117225024641672,0.0658375,0.0242222222222222,0.00117225024641672,0.0658375,0.0242222222222222,5.93015229098434e-33,2.78048805555556,1112.19522222222
"1","0.5","one2one","all","var","mean",0.0346076707332228,2.30581186616162,0.0150545454545454,0.0346076707332228,2.30581186616162,0.0150545454545454,1.99207299298235e-33,9.37472241161616,3749.88896464646
"1","0.5","one2one","all","var","var",4.14733723565079e-07,0.00077057479696658,0.00495667789001122,4.14733723565079e-07,0.00077057479696658,0.00495667789001122,1.72809623076892e-65,11.7328342317816,1877253.47708506
"1","0.5","one2one","none","2.5%","mean",1.03826618528156,28.6235,30,1.03826618528156,28.6235,30,1,94.9945,1899.89
"1","0.5","one2one","none","2.5%","var",1.79146679067086e-05,0.0138659722222223,0,1.79146679067086e-05,0.0138659722222223,0,0,0.0539999999999992,21.6
"1","0.5","one2one","none","50%","mean",1.04266811658845,28.775,30,1.04266811658845,28.775,30,1,95.2675,1905.35
"1","0.5","one2one","none","50%","var",5.4273145186253e-05,0.0409583333333334,0,5.4273145186253e-05,0.0409583333333334,0,5.47820073070147e-33,0.219166666666666,87.6666666666667
"1","0.5","one2one","none","97.5%","mean",1.04816422303468,28.895,30,1.04816422303468,28.895,30,1,95.54575,1910.915
"1","0.5","one2one","none","97.5%","var",0.000156109084019748,0.116519444444444,0,0.000156109084019748,0.116519444444444,0,1.30449654899829e-32,0.465694444444443,186.277777777778
"1","0.5","one2one","none","mean","mean",1.04262554483698,28.7752,30,1.04262554483698,28.7752,30,1,95.26315,1905.263
"1","0.5","one2one","none","mean","var",6.29442960386412e-05,0.0477294444444445,0,6.29442960386412e-05,0.0477294444444445,0,5.21798619599315e-33,0.223688611111111,89.4754444444444
"1","0.5","one2one","none","var","mean",7.30189231121283e-06,0.00551864646464644,0,7.30189231121283e-06,0.00551864646464644,0,1.12054105855257e-33,0.0203180075757576,8.12720303030305
"1","0.5","one2one","none","var","var",1.02662993553015e-09,0.000574461304713805,0,1.02662993553015e-09,0.000574461304713805,0,1.69641828734273e-65,0.0107522084158717,1720.35334653947
"1","0.5","one2one","opposite","2.5%","mean",1.27119192227837,18.581375,30,1.27119192227837,18.581375,30,1,93.6525,1873.05
"1","0.5","one2one","opposite","2.5%","var",7.93332395603846e-05,0.0205333333333333,0,7.93332395603846e-05,0.0205333333333333,0,0,0.0821993055555557,32.8797222222222
"1","0.5","one2one","opposite","50%","mean",1.37505647648111,21.82,30,1.37505647648111,21.82,30,1,95.2225,1904.45
"1","0.5","one2one","opposite","50%","var",0.000308071542715123,0.0678472222222225,0,0.000308071542715123,0.0678472222222225,0,4.1086505480261e-33,0.22923611111111,91.6944444444445
"1","0.5","one2one","opposite","97.5%","mean",1.61480377217483,23.602625,30,1.61480377217483,23.602625,30,1,95.57725,1911.545
"1","0.5","one2one","opposite","97.5%","var",0.000631576642130304,0.147170138888889,0,0.000631576642130304,0.147170138888889,0,1.36955018267537e-32,5.38512777777777,2154.05111111111
"1","0.5","one2one","opposite","mean","mean",1.40110725912286,21.5029,29.999,1.40110725912286,21.5029,29.999,1,95.11905,1902.381
"1","0.5","one2one","opposite","mean","var",0.000319699776490298,0.0739794444444445,0.001,0.000319699776490298,0.0739794444444445,0.001,5.45080972704796e-33,0.544730833333333,217.892333333333
"1","0.5","one2one","opposite","var","mean",0.0085401879389389,1.86615665656566,0.000100000000000003,0.0085401879389389,1.86615665656566,0.000100000000000003,1.36955018267537e-33,0.29693620959596,118.774483838383
"1","0.5","one2one","opposite","var","var",2.18948037033855e-08,0.00107769347206634,1e-04,2.18948037033855e-08,0.00107769347206634,1e-04,1.68613053418459e-65,1.42106517983375,227370.428773401
"1","0.5","one2one","same","2.5%","mean",1.24134893706986,19.063875,29.9475,1.24134893706986,19.063875,29.9475,1,91.226375,1824.5275
"1","0.5","one2one","same","2.5%","var",7.04529665920935e-05,0.0159944444444444,0,7.04529665920935e-05,0.0159944444444444,0,0,0.0825465277777783,33.0186111111111
"1","0.5","one2one","same","50%","mean",1.37212448654921,21.8675,30,1.37212448654921,21.8675,30,1,95.1825,1903.65
"1","0.5","one2one","same","50%","var",0.000277009476441592,0.0689583333333334,0,0.000277009476441592,0.0689583333333334,0,5.47820073070147e-33,0.24263888888889,97.0555555555555
"1","0.5","one2one","same","97.5%","mean",1.57424529351629,24.17075,30,1.57424529351629,24.17075,30,1,95.452625,1909.0525
"1","0.5","one2one","same","97.5%","var",0.000784064322616876,0.145225694444444,0.0524999999999992,0.000784064322616876,0.145225694444444,0.0524999999999992,1.5065052009429e-32,6.26976041666666,2507.90416666666
"1","0.5","one2one","same","mean","mean",1.38642977619381,21.7298,29.994,1.38642977619381,21.7298,29.994,1,94.8142,1896.284
"1","0.5","one2one","same","mean","var",0.00031103010819845,0.0732722222222222,0.00466666666666667,0.00031103010819845,0.0732722222222222,0.00466666666666667,6.45058136040098e-33,0.772428333333333,308.971333333333
"1","0.5","one2one","same","var","mean",0.0086777113415975,1.97099187878788,0.00178181818181818,0.0086777113415975,1.97099187878788,0.00178181818181818,2.11657755504375e-33,1.20055844444444,480.223377777778
"1","0.5","one2one","same","var","var",3.49193075817568e-08,0.00149156765182691,0.000898316498316498,3.49193075817568e-08,0.00149156765182691,0.000898316498316498,1.812368654429e-65,2.37397814440984,379836.503105574
"1","1","many2many","all","2.5%","mean",1.1704873328633,22.017875,30,1.0100960232141,8.672625,10,0.354501710684061,94.89475,1897.895
"1","1","many2many","all","2.5%","var",0.000130966421302136,0.0418868055555557,0,1.92781713068834e-05,0.00166111111111109,0,0.000512580894969035,0.0766805555555553,30.6722222222222
"1","1","many2many","all","50%","mean",1.27737826448115,23.49,30,1.06230098322801,9.415,10,0.731450851491651,95.245,1904.9
"1","1","many2many","all","50%","var",0.000321676505890979,0.111055555555556,0,0.000108384559756501,0.0083611111111111,0,0.00613293744163604,0.209458333333333,83.7833333333333
"1","1","many2many","all","97.5%","mean",1.36294243447483,25.6345,30,1.15331615774538,9.90025,10,0.927282852774799,95.457625,1909.1525
"1","1","many2many","all","97.5%","var",0.000780407002108216,0.242170138888889,0,0.000495750902211163,0.03336875,0,0.0471586214022956,0.456059027777777,182.423611111111
"1","1","many2many","all","mean","mean",1.27916660835047,23.49115,29.999,1.06562647647689,9.39755,10,0.708562316573505,95.21785,1904.357
"1","1","many2many","all","mean","var",0.00036574625527803,0.123010277777778,0.001,0.000135861919334984,0.00999583333333333,0,0.00992370744226008,0.249854166666666,99.9416666666667
"1","1","many2many","all","var","mean",0.00239911658338847,0.829111037878788,0.000100000000000003,0.00156937970687516,0.114207320707071,0,0.0247024155985373,0.0278940681818182,11.1576272727272
"1","1","many2many","all","var","var",3.76391859031248e-08,0.00387712301494886,1e-04,1.22905778203283e-08,5.15917722752214e-05,0,0.000134570092141665,0.10231070462924,16369.7127406784
"1","1","many2many","none","2.5%","mean",1.0728276072856,26.89375,30,1,9.797375,10,-0.00512753615079785,94.952375,1899.0475
"1","1","many2many","none","2.5%","var",3.58202511156247e-05,0.0227000000000001,0,0,0,0,0.0124851277707962,0.09444375,37.7775
"1","1","many2many","none","50%","mean",1.09597524675881,27.375,30,1.00150753768844,9.985,10,0.0563760312744004,95.24,1904.8
"1","1","many2many","none","50%","var",0.000139229135861853,0.0870138888888889,0,5.89210710167283e-06,0.00058333333333335,0,0.0507243116449398,0.210958333333333,84.3833333333333
"1","1","many2many","none","97.5%","mean",1.11574248118547,27.966,30,1.02074055792832,10,10,0.199503156761767,95.54075,1910.815
"1","1","many2many","none","97.5%","var",0.000307840870905996,0.193738888888889,0,7.19602441915957e-05,0.00681111111111109,0,0.0636729963928107,0.490447222222223,196.178888888889
"1","1","many2many","none","mean","mean",1.09494009482552,27.40445,30,1.00287143987955,9.9717,10,0.0829125116442722,95.2401,1904.802
"1","1","many2many","none","mean","var",0.000149049538119291,0.0927802777777778,0,1.26833613933022e-05,0.00121777777777778,0,0.042530896202298,0.241849444444444,96.7397777777778
"1","1","many2many","none","var","mean",0.000116367212782887,0.0729954015151516,0,2.28694728321247e-05,0.00218495959595958,0,0.00660568172908812,0.0286186767676769,11.4474707070707
"1","1","many2many","none","var","var",4.72031358049637e-09,0.00175619188949682,0,3.27182014800793e-10,2.8584412021449e-06,0,0.000542103625419609,0.0111321550720165,1781.14481152263
"1","1","many2many","opposite","2.5%","mean",1.1293486967065,24.014375,30,1.00100502512563,9.39975,10,-0.0855981244170969,94.9545,1899.09
"1","1","many2many","opposite","2.5%","var",6.67968166857266e-05,0.0324916666666666,0,3.45810571562465e-06,0.000342361111111121,0,0.00624563367718368,0.0755805555555558,30.2322222222222
"1","1","many2many","opposite","50%","mean",1.1757743242159,25.5175,30,1.02149208873041,9.79,10,0.209705099870147,95.255,1905.1
"1","1","many2many","opposite","50%","var",0.000203239416643702,0.0964027777777778,0,3.09207131208307e-05,0.00279166666666666,0,0.0258593499304691,0.198791666666666,79.5166666666667
"1","1","many2many","opposite","97.5%","mean",1.2494647721768,26.56525,30,1.06400029889855,9.99,10,0.648193602641075,95.51575,1910.315
"1","1","many2many","opposite","97.5%","var",0.000538543479282025,0.237847222222222,0,0.000159780614340623,0.0126909722222222,0,0.0819563522014388,0.435264583333332,174.105833333333
"1","1","many2many","opposite","mean","mean",1.17801035889745,25.4867,30,1.02518378654097,9.75825,10,0.215573508423931,95.2397,1904.794
"1","1","many2many","opposite","mean","var",0.000240930041118486,0.110902777777778,0,4.60458421509904e-05,0.00401027777777778,0,0.030114075009547,0.218166666666667,87.2666666666667
