"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"2","2","many2many","none","97.5%","mean",2,"S",0.18434269070622,-0.0246831535365432
"2","2","many2many","none","mean","mean",2,"S",0.0127307794942372,-0.07231356067155
"2","2","many2many","none","var","mean",2,"S",0.00621925315059593,0.00151206309953296
"2","2","many2many","none","2.5%","var",2,"S",0.0143928458264533,0.019804994551426
"2","2","many2many","none","50%","var",2,"S",0.0478167175714088,0.0310156786070964
"2","2","many2many","none","97.5%","var",2,"S",0.090842560325645,0.0345875850319075
"2","2","many2many","none","mean","var",2,"S",0.0484495193897516,0.0285212954507038
"2","2","many2many","none","var","var",2,"S",0.00035710287630087,3.90040537617408e-05
"2","2","many2many","opposite","2.5%","mean",1,"jaccard",-0.0853339784070575,0.35891861041676
"2","2","many2many","opposite","50%","mean",1,"jaccard",0.003760404170918,0.469838633961813
"2","2","many2many","opposite","97.5%","mean",1,"jaccard",0.110750593436151,0.543919976814301
"2","2","many2many","opposite","mean","mean",1,"jaccard",0.00860738393366756,0.463206534056572
"2","2","many2many","opposite","var","mean",1,"jaccard",0.00272951245569486,0.00647241645322446
"2","2","many2many","opposite","2.5%","var",1,"jaccard",0.0060943345353322,0.000224880212158472
"2","2","many2many","opposite","50%","var",1,"jaccard",0.0136039211123144,0.00312298412334361
"2","2","many2many","opposite","97.5%","var",1,"jaccard",0.0315678741472058,0.101623633258605
"2","2","many2many","opposite","mean","var",1,"jaccard",0.0156284964601752,0.0235868656836829
"2","2","many2many","opposite","var","var",1,"jaccard",5.65582888313604e-05,0.00198410301630073
"2","2","many2many","opposite","2.5%","mean",1,"N",-0.146390311550227,-0.146390311550227
"2","2","many2many","opposite","50%","mean",1,"N",0.00729834784801403,0.00729834784801403
"2","2","many2many","opposite","97.5%","mean",1,"N",0.153278893572369,0.153278893572369
"2","2","many2many","opposite","mean","mean",1,"N",0.00204402114580344,0.00204402114580344
"2","2","many2many","opposite","var","mean",1,"N",0.00603352418645037,0.00603352418645037
"2","2","many2many","opposite","2.5%","var",1,"N",0.0185447687663528,0.0185447687663528
"2","2","many2many","opposite","50%","var",1,"N",0.053441376948451,0.053441376948451
"2","2","many2many","opposite","97.5%","var",1,"N",0.101672872206327,0.101672872206327
"2","2","many2many","opposite","mean","var",1,"N",0.054368593854835,0.054368593854835
"2","2","many2many","opposite","var","var",1,"N",0.000540607155489802,0.000540607155489802
"2","2","many2many","opposite","2.5%","mean",1,"rda",0.0429323292415712,0.222227344823454
"2","2","many2many","opposite","50%","mean",1,"rda",0.0530759085099655,0.294168946747458
"2","2","many2many","opposite","97.5%","mean",1,"rda",0.0644281007405685,0.373941047424451
"2","2","many2many","opposite","mean","mean",1,"rda",0.0531524022772361,0.293588417639534
"2","2","many2many","opposite","var","mean",1,"rda",3.22991032930198e-05,0.00308522230780972
"2","2","many2many","opposite","2.5%","var",1,"rda",8.95794191145245e-05,0.000373150834750619
"2","2","many2many","opposite","50%","var",1,"rda",0.000267257034749414,0.00621131803572032
"2","2","many2many","opposite","97.5%","var",1,"rda",0.000831341983378123,0.0286687960958575
"2","2","many2many","opposite","mean","var",1,"rda",0.000334882140024402,0.0102717981785615
"2","2","many2many","opposite","var","var",1,"rda",3.95728932663386e-08,0.000126702656987448
"2","2","many2many","opposite","2.5%","mean",1,"S",-0.226276919204721,-0.571620983097982
"2","2","many2many","opposite","50%","mean",1,"S",0.0223260188948202,-0.446882535432725
"2","2","many2many","opposite","97.5%","mean",1,"S",0.221079230943179,0.600141514814211
"2","2","many2many","opposite","mean","mean",1,"S",0.0139474994563143,-0.154357911693623
"2","2","many2many","opposite","var","mean",1,"S",0.0110023568993747,0.303648988923824
"2","2","many2many","opposite","2.5%","var",1,"S",0.0189730657241586,0.000302974720198122
"2","2","many2many","opposite","50%","var",1,"S",0.0434325931004397,0.00842347444619708
"2","2","many2many","opposite","97.5%","var",1,"S",0.0866589162729999,0.0957088604671644
"2","2","many2many","opposite","mean","var",1,"S",0.0468970009554616,0.0249092316016203
"2","2","many2many","opposite","var","var",1,"S",0.000330427236559211,0.00165468010960306
"2","2","many2many","opposite","2.5%","mean",2,"jaccard",0.0101930730375469,-0.154368462365731
"2","2","many2many","opposite","50%","mean",2,"jaccard",0.133669678385411,-0.0500588160046996
"2","2","many2many","opposite","97.5%","mean",2,"jaccard",0.350735336032215,0.0755382592198844
"2","2","many2many","opposite","mean","mean",2,"jaccard",0.144159840186399,-0.0475852337156989
"2","2","many2many","opposite","var","mean",2,"jaccard",0.0099957896569179,0.00778089986411066
"2","2","many2many","opposite","2.5%","var",2,"jaccard",0.00374170181404007,0.000128959524800543
"2","2","many2many","opposite","50%","var",2,"jaccard",0.0155562355966723,0.00312843757696302
"2","2","many2many","opposite","97.5%","var",2,"jaccard",0.0376636153989181,0.0223492343908245
"2","2","many2many","opposite","mean","var",2,"jaccard",0.0164285151721777,0.00620748189667685
"2","2","many2many","opposite","var","var",2,"jaccard",7.66226171596671e-05,8.76747391779412e-05
"2","2","many2many","opposite","2.5%","mean",2,"N",-0.13693793059199,-0.13693793059199
"2","2","many2many","opposite","50%","mean",2,"N",9.88230380153228e-05,9.88230380153228e-05
"2","2","many2many","opposite","97.5%","mean",2,"N",0.123880109848654,0.123880109848654
"2","2","many2many","opposite","mean","mean",2,"N",-0.00253462713464809,-0.00253462713464809
"2","2","many2many","opposite","var","mean",2,"N",0.00526451222740823,0.00526451222740823
"2","2","many2many","opposite","2.5%","var",2,"N",0.0182571743728145,0.0182571743728145
"2","2","many2many","opposite","50%","var",2,"N",0.0474882056606592,0.0474882056606592
"2","2","many2many","opposite","97.5%","var",2,"N",0.112312703958348,0.112312703958348
"2","2","many2many","opposite","mean","var",2,"N",0.0514013981127222,0.0514013981127222
"2","2","many2many","opposite","var","var",2,"N",0.000612626490684397,0.000612626490684397
"2","2","many2many","opposite","2.5%","mean",2,"rda",0.0489319801237018,0.00694495525296618
"2","2","many2many","opposite","50%","mean",2,"rda",0.06569997689287,0.0371019585156573
"2","2","many2many","opposite","97.5%","mean",2,"rda",0.102549781488893,0.0881913662835699
"2","2","many2many","opposite","mean","mean",2,"rda",0.0678398963341614,0.0420228476062154
"2","2","many2many","opposite","var","mean",2,"rda",0.000204010414881142,0.00109709817024743
"2","2","many2many","opposite","2.5%","var",2,"rda",9.87168692377987e-05,1.84093716000941e-06
"2","2","many2many","opposite","50%","var",2,"rda",0.00041052486524732,0.000448595047116674
"2","2","many2many","opposite","97.5%","var",2,"rda",0.00131229174096379,0.00669003694471164
"2","2","many2many","opposite","mean","var",2,"rda",0.000482600859183409,0.00158437045099559
"2","2","many2many","opposite","var","var",2,"rda",1.0519842598698e-07,8.56113072428246e-06
"2","2","many2many","opposite","2.5%","mean",2,"S",-0.291102372353435,-0.282599376609535
"2","2","many2many","opposite","50%","mean",2,"S",0.0237768336166925,-0.0157771851962782
"2","2","many2many","opposite","97.5%","mean",2,"S",0.36947900400515,0.240904272199956
"2","2","many2many","opposite","mean","mean",2,"S",0.0398009361365122,-0.0226768671229557
"2","2","many2many","opposite","var","mean",2,"S",0.0296657149203849,0.0380775786078323
"2","2","many2many","opposite","2.5%","var",2,"S",0.0145798962791224,0.000140694744048477
"2","2","many2many","opposite","50%","var",2,"S",0.0468057424935693,0.00428017322387594
"2","2","many2many","opposite","97.5%","var",2,"S",0.098580937723677,0.0492055722094369
"2","2","many2many","opposite","mean","var",2,"S",0.0504498700739665,0.0119882826795825
"2","2","many2many","opposite","var","var",2,"S",0.000523471768819502,0.000456830274624362
"2","2","many2many","same","2.5%","mean",1,"jaccard",-0.0910793661771058,-0.101909904864356
"2","2","many2many","same","50%","mean",1,"jaccard",-0.00010658943495225,-0.0102928915371697
"2","2","many2many","same","97.5%","mean",1,"jaccard",0.126386201760182,0.214291171655933
"2","2","many2many","same","mean","mean",1,"jaccard",0.005425096941216,0.0154931729829666
"2","2","many2many","same","var","mean",1,"jaccard",0.00322044465257618,0.0124191887400851
"2","2","many2many","same","2.5%","var",1,"jaccard",0.00378354953012792,0.00201647067918204
"2","2","many2many","same","50%","var",1,"jaccard",0.0132836852745022,0.00651283003919088
"2","2","many2many","same","97.5%","var",1,"jaccard",0.0365189637636584,0.0229253775725761
"2","2","many2many","same","mean","var",1,"jaccard",0.0161858653104216,0.00900594983909143
"2","2","many2many","same","var","var",1,"jaccard",8.17535237354152e-05,6.18586445498371e-05
"2","2","many2many","same","2.5%","mean",1,"N",-0.117678913769559,-0.117678913769559
"2","2","many2many","same","50%","mean",1,"N",-0.00216597288423883,-0.00216597288423883
"2","2","many2many","same","97.5%","mean",1,"N",0.125265700644203,0.125265700644203
"2","2","many2many","same","mean","mean",1,"N",-0.00265502561660623,-0.00265502561660623
"2","2","many2many","same","var","mean",1,"N",0.00415568201856704,0.00415568201856704
"2","2","many2many","same","2.5%","var",1,"N",0.0136333648737193,0.0136333648737193
"2","2","many2many","same","50%","var",1,"N",0.0497463347447017,0.0497463347447017
"2","2","many2many","same","97.5%","var",1,"N",0.105328003333428,0.105328003333428
"2","2","many2many","same","mean","var",1,"N",0.0531052264390136,0.0531052264390136
"2","2","many2many","same","var","var",1,"N",0.00064449112592129,0.00064449112592129
"2","2","many2many","same","2.5%","mean",1,"rda",0.0397983563288229,0.0135778743318186
"2","2","many2many","same","50%","mean",1,"rda",0.0508288645827767,0.0488813816463569
"2","2","many2many","same","97.5%","mean",1,"rda",0.066073478951464,0.133393220074825
"2","2","many2many","same","mean","mean",1,"rda",0.0519534200409577,0.0553265070458063
"2","2","many2many","same","var","mean",1,"rda",4.84572213055198e-05,0.00173793506360237
"2","2","many2many","same","2.5%","var",1,"rda",0.00010947923651834,0.000421843177146112
"2","2","many2many","same","50%","var",1,"rda",0.000278861052342989,0.00138314043831255
"2","2","many2many","same","97.5%","var",1,"rda",0.000760848648729881,0.00588991307785374
"2","2","many2many","same","mean","var",1,"rda",0.000318944255729228,0.00188627318950145
"2","2","many2many","same","var","var",1,"rda",2.87338861648891e-08,4.17180890019313e-06
"2","2","many2many","same","2.5%","mean",1,"S",-0.174869229930932,-0.325273931665059
"2","2","many2many","same","50%","mean",1,"S",0.00027196621131881,0.035900330122668
"2","2","many2many","same","97.5%","mean",1,"S",0.157611643588721,0.102756400100762
"2","2","many2many","same","mean","mean",1,"S",-0.00750188320327988,-0.0266998977757835
"2","2","many2many","same","var","mean",1,"S",0.00881087745377146,0.0253627908397817
"2","2","many2many","same","2.5%","var",1,"S",0.0133949328543517,0.00479418287289066
"2","2","many2many","same","50%","var",1,"S",0.0407103692982787,0.0277712934782371
"2","2","many2many","same","97.5%","var",1,"S",0.0916505798400628,0.0523850935499371
"2","2","many2many","same","mean","var",1,"S",0.0463547015170505,0.0281927286027532
"2","2","many2many","same","var","var",1,"S",0.000470914317227155,0.000260657634858803
"2","2","many2many","same","2.5%","mean",2,"jaccard",-0.0118696476213866,-0.00458853027683032
"2","2","many2many","same","50%","mean",2,"jaccard",0.146730633376836,0.111090399602596
"2","2","many2many","same","97.5%","mean",2,"jaccard",0.362845663575377,0.550384445739855
"2","2","many2many","same","mean","mean",2,"jaccard",0.148851177069799,0.224490205540953
"2","2","many2many","same","var","mean",2,"jaccard",0.00916570092088359,0.0628059088255506
"2","2","many2many","same","2.5%","var",2,"jaccard",0.00468665697583096,0.00220064009515001
"2","2","many2many","same","50%","var",2,"jaccard",0.0165785221542205,0.0134988928272973
"2","2","many2many","same","97.5%","var",2,"jaccard",0.0320114750177372,0.0343532464848324
"2","2","many2many","same","mean","var",2,"jaccard",0.0162193528194858,0.0153927644321944
"2","2","many2many","same","var","var",2,"jaccard",5.64357851025213e-05,0.000125084675918283
"2","2","many2many","same","2.5%","mean",2,"N",-0.124155530141401,-0.124155530141401
"2","2","many2many","same","50%","mean",2,"N",0.000526091687169755,0.000526091687169755
"2","2","many2many","same","97.5%","mean",2,"N",0.103044136190873,0.103044136190873
"2","2","many2many","same","mean","mean",2,"N",-0.00230309336241998,-0.00230309336241998
"2","2","many2many","same","var","mean",2,"N",0.00404672959177704,0.00404672959177704
"2","2","many2many","same","2.5%","var",2,"N",0.0142124120182607,0.0142124120182607
"2","2","many2many","same","50%","var",2,"N",0.0464282519133135,0.0464282519133135
"2","2","many2many","same","97.5%","var",2,"N",0.0930608195158932,0.0930608195158932
"2","2","many2many","same","mean","var",2,"N",0.0497110009044136,0.0497110009044136
"2","2","many2many","same","var","var",2,"N",0.000521722927204364,0.000521722927204364
"2","2","many2many","same","2.5%","mean",2,"rda",0.0475960538309117,0.0471214719904451
"2","2","many2many","same","50%","mean",2,"rda",0.065763978260469,0.0853549601312788
"2","2","many2many","same","97.5%","mean",2,"rda",0.0997641984584415,0.325122921069763
"2","2","many2many","same","mean","mean",2,"rda",0.067278589976719,0.155381872366894
"2","2","many2many","same","var","mean",2,"rda",0.000164291046301708,0.0156900558581709
"2","2","many2many","same","2.5%","var",2,"rda",0.000167605090349074,0.00171163206255733
"2","2","many2many","same","50%","var",2,"rda",0.000468284138024689,0.00390037506027001
"2","2","many2many","same","97.5%","var",2,"rda",0.00125248263413359,0.0100751986416657
"2","2","many2many","same","mean","var",2,"rda",0.00049575236667693,0.00487787320614668
"2","2","many2many","same","var","var",2,"rda",7.31977445474996e-08,1.0205618249781e-05
"2","2","many2many","same","2.5%","mean",2,"S",-0.363234296813349,-0.380831439096481
"2","2","many2many","same","50%","mean",2,"S",-0.00792767945162001,0.00982795148686912
"2","2","many2many","same","97.5%","mean",2,"S",0.341186287523796,0.524840251737384
"2","2","many2many","same","mean","mean",2,"S",-0.0120554057046027,0.0607229795224581
"2","2","many2many","same","var","mean",2,"S",0.0315539936171416,0.0949128634322687
"2","2","many2many","same","2.5%","var",2,"S",0.0159036695667311,0.014585483148551
"2","2","many2many","same","50%","var",2,"S",0.0450119338082168,0.0492088879734503
"2","2","many2many","same","97.5%","var",2,"S",0.100410263189841,0.0714640512064948
"2","2","many2many","same","mean","var",2,"S",0.0489892525355732,0.0470520521684773
"2","2","many2many","same","var","var",2,"S",0.000495402468981721,0.000383750722743174
"2","2","one2many","all","2.5%","mean",1,"jaccard",-0.0225402621301494,-0.0266496306956778
"2","2","one2many","all","50%","mean",1,"jaccard",0.164450898377848,0.148971730586827
"2","2","one2many","all","97.5%","mean",1,"jaccard",0.522356296152046,0.579356468748901
"2","2","one2many","all","mean","mean",1,"jaccard",0.192410458268678,0.199386148621053
"2","2","one2many","all","var","mean",1,"jaccard",0.0210138597718287,0.0328647583564688
"2","2","one2many","all","2.5%","var",1,"jaccard",0.00269201980268629,0.00329863150263729
"2","2","one2many","all","50%","var",1,"jaccard",0.0140639676194081,0.0195461624498809
"2","2","one2many","all","97.5%","var",1,"jaccard",0.0368908041270299,0.0612994691500111
"2","2","one2many","all","mean","var",1,"jaccard",0.0173305620296881,0.0235999943762682
"2","2","one2many","all","var","var",1,"jaccard",0.000114665405325362,0.000270674222677353
"2","2","one2many","all","2.5%","mean",1,"N",-0.112906348502186,-0.112906348502186
"2","2","one2many","all","50%","mean",1,"N",0.000951983219591262,0.000951983219591262
"2","2","one2many","all","97.5%","mean",1,"N",0.106124313965563,0.106124313965563
"2","2","one2many","all","mean","mean",1,"N",-0.00414120902678785,-0.00414120902678785
"2","2","one2many","all","var","mean",1,"N",0.00381882545362332,0.00381882545362332
"2","2","one2many","all","2.5%","var",1,"N",0.0200698476507425,0.0200698476507425
"2","2","one2many","all","50%","var",1,"N",0.0555374800136808,0.0555374800136808
"2","2","one2many","all","97.5%","var",1,"N",0.104710168857137,0.104710168857137
"2","2","one2many","all","mean","var",1,"N",0.0555493860315937,0.0555493860315937
"2","2","one2many","all","var","var",1,"N",0.000562514098488291,0.000562514098488291
"2","2","one2many","all","2.5%","mean",1,"rda",0.048489887922733,0.0358575855673437
"2","2","one2many","all","50%","mean",1,"rda",0.070689439496987,0.104617157123492
"2","2","one2many","all","97.5%","mean",1,"rda",0.133432359351484,0.355853790012602
"2","2","one2many","all","mean","mean",1,"rda",0.0773238301983408,0.126359550366094
"2","2","one2many","all","var","mean",1,"rda",0.000545229018967711,0.00687287962610859
"2","2","one2many","all","2.5%","var",1,"rda",0.000111240915873154,0.000969415054471351
"2","2","one2many","all","50%","var",1,"rda",0.000438401880889364,0.00440106454428617
"2","2","one2many","all","97.5%","var",1,"rda",0.00149167623630585,0.025461413010643
"2","2","one2many","all","mean","var",1,"rda",0.000539135138666726,0.00709357292072826
"2","2","one2many","all","var","var",1,"rda",1.38621114202705e-07,3.98406979824826e-05
"2","2","one2many","all","2.5%","mean",1,"S",-0.506308818671414,-0.534037303987091
"2","2","one2many","all","50%","mean",1,"S",-0.0573636483333863,-0.0461604627848924
"2","2","one2many","all","97.5%","mean",1,"S",0.369529150342097,0.448528201954889
"2","2","one2many","all","mean","mean",1,"S",-0.0460750552270565,-0.0550359342788886
"2","2","one2many","all","var","mean",1,"S",0.0504238504827236,0.0821985366153973
"2","2","one2many","all","2.5%","var",1,"S",0.00812565598631779,0.00697304498202018
"2","2","one2many","all","50%","var",1,"S",0.044323829044122,0.0476509290745538
"2","2","one2many","all","97.5%","var",1,"S",0.0974129588711421,0.114013528942239
"2","2","one2many","all","mean","var",1,"S",0.0443553710868438,0.0482276216662884
"2","2","one2many","all","var","var",1,"S",0.000547919181477333,0.000850321741437987
"2","2","one2many","all","2.5%","mean",2,"jaccard",-0.0538161663548346,-0.0890598120167704
"2","2","one2many","all","50%","mean",2,"jaccard",0.144490191740841,0.0900630524333094
"2","2","one2many","all","97.5%","mean",2,"jaccard",0.522191193243556,0.539597943442884
"2","2","one2many","all","mean","mean",2,"jaccard",0.162093062392034,0.151488957741745
"2","2","one2many","all","var","mean",2,"jaccard",0.0203543776676676,0.0334036272882425
"2","2","one2many","all","2.5%","var",2,"jaccard",0.00288445753564532,0.00262501539277229
"2","2","one2many","all","50%","var",2,"jaccard",0.0170255266926645,0.0248356902070424
"2","2","one2many","all","97.5%","var",2,"jaccard",0.0416926962205589,0.0731415871917377
"2","2","one2many","all","mean","var",2,"jaccard",0.0191712006674348,0.0255757816939031
"2","2","one2many","all","var","var",2,"jaccard",0.000130810718415975,0.00034736673130509
"2","2","one2many","all","2.5%","mean",2,"N",-0.1421425178741,-0.1421425178741
"2","2","one2many","all","50%","mean",2,"N",-0.00455969294943777,-0.00455969294943777
"2","2","one2many","all","97.5%","mean",2,"N",0.114644967793477,0.114644967793477
"2","2","one2many","all","mean","mean",2,"N",-0.00668318498825619,-0.00668318498825619
"2","2","one2many","all","var","mean",2,"N",0.00493671805177604,0.00493671805177604
"2","2","one2many","all","2.5%","var",2,"N",0.0196268442943511,0.0196268442943511
"2","2","one2many","all","50%","var",2,"N",0.0499949270604133,0.0499949270604133
"2","2","one2many","all","97.5%","var",2,"N",0.110893973713603,0.110893973713603
"2","2","one2many","all","mean","var",2,"N",0.0531430422817412,0.0531430422817412
"2","2","one2many","all","var","var",2,"N",0.000581647789899753,0.000581647789899753
"2","2","one2many","all","2.5%","mean",2,"rda",0.0489460873070781,0.0177380265335
"2","2","one2many","all","50%","mean",2,"rda",0.0664509678642769,0.0743913775543575
"2","2","one2many","all","97.5%","mean",2,"rda",0.162484798695188,0.379037585237411
"2","2","one2many","all","mean","mean",2,"rda",0.0763414813525338,0.110436289644223
"2","2","one2many","all","var","mean",2,"rda",0.000795195579382865,0.00819327659289493
"2","2","one2many","all","2.5%","var",2,"rda",0.000113137375998662,0.000584279882173771
"2","2","one2many","all","50%","var",2,"rda",0.000400883234354559,0.00345540477054187
"2","2","one2many","all","97.5%","var",2,"rda",0.00149464721534246,0.0206556554070348
"2","2","one2many","all","mean","var",2,"rda",0.000509453146740513,0.00652102843344229
"2","2","one2many","all","var","var",2,"rda",1.55645375842174e-07,4.3379893660589e-05
"2","2","one2many","all","2.5%","mean",2,"S",-0.483236760535529,-0.621391281943262
"2","2","one2many","all","50%","mean",2,"S",-0.0153493795237791,0.0391988459964587
"2","2","one2many","all","97.5%","mean",2,"S",0.455751588456179,0.493645733122633
"2","2","one2many","all","mean","mean",2,"S",-0.011755039584068,0.0072665354148784
"2","2","one2many","all","var","mean",2,"S",0.0511978596967505,0.0791187319584954
"2","2","one2many","all","2.5%","var",2,"S",0.00825654342508215,0.00619708554885986
"2","2","one2many","all","50%","var",2,"S",0.0401920646000364,0.0435585101966944
"2","2","one2many","all","97.5%","var",2,"S",0.0995463171031544,0.121977402544087
"2","2","one2many","all","mean","var",2,"S",0.0438590427445964,0.0464399035460607
"2","2","one2many","all","var","var",2,"S",0.000562044752687442,0.000920587329280905
"2","2","one2many","none","2.5%","mean",1,"jaccard",-0.0764092912608476,-0.0480196579220301
"2","2","one2many","none","50%","mean",1,"jaccard",0.0101530211648784,0.013637454319018
"2","2","one2many","none","97.5%","mean",1,"jaccard",0.112982593712933,0.075510898906508
"2","2","one2many","none","mean","mean",1,"jaccard",0.0119957099838465,0.0188990672993727
"2","2","one2many","none","var","mean",1,"jaccard",0.00247786185891065,0.0020929111990425
"2","2","one2many","none","2.5%","var",1,"jaccard",0.00440239623984271,0.00909853004983447
"2","2","one2many","none","50%","var",1,"jaccard",0.0194992190846102,0.0177676863318479
"2","2","one2many","none","97.5%","var",1,"jaccard",0.0480562165894668,0.0289787098851938
"2","2","one2many","none","mean","var",1,"jaccard",0.0211063169388918,0.0181379967949305
"2","2","one2many","none","var","var",1,"jaccard",0.000114427611343378,4.74721429000337e-05
"2","2","one2many","none","2.5%","mean",1,"N",-0.122761519972028,-0.122761519972028
"2","2","one2many","none","50%","mean",1,"N",0.00167084062424005,0.00167084062424005
"2","2","one2many","none","97.5%","mean",1,"N",0.166722323962887,0.166722323962887
"2","2","one2many","none","mean","mean",1,"N",0.00142935636749737,0.00142935636749737
"2","2","one2many","none","var","mean",1,"N",0.00534309218012812,0.00534309218012812
"2","2","one2many","none","2.5%","var",1,"N",0.0192051470847228,0.0192051470847228
"2","2","one2many","none","50%","var",1,"N",0.0543663812288956,0.0543663812288956
"2","2","one2many","none","97.5%","var",1,"N",0.101214023444512,0.101214023444512
"2","2","one2many","none","mean","var",1,"N",0.0567306847654103,0.0567306847654103
"2","2","one2many","none","var","var",1,"N",0.000650605013386864,0.000650605013386864
"2","2","one2many","none","2.5%","mean",1,"rda",0.043649548211979,0.0305226693089369
"2","2","one2many","none","50%","mean",1,"rda",0.0531802777398426,0.0541376451454323
"2","2","one2many","none","97.5%","mean",1,"rda",0.066640029247023,0.0713018264265895
"2","2","one2many","none","mean","mean",1,"rda",0.0534580066932665,0.053311457433285
"2","2","one2many","none","var","mean",1,"rda",3.6838734486831e-05,0.000177183657198679
"2","2","one2many","none","2.5%","var",1,"rda",6.74396183244923e-05,0.000620468925056592
"2","2","one2many","none","50%","var",1,"rda",0.000272965758552173,0.0021735773458193
"2","2","one2many","none","97.5%","var",1,"rda",0.000724190098346202,0.00509230906727159
"2","2","one2many","none","mean","var",1,"rda",0.000313966271903649,0.00245442416342595
"2","2","one2many","none","var","var",1,"rda",3.13486367882962e-08,2.79706139845211e-06
"2","2","one2many","none","2.5%","mean",1,"S",-0.136577055968998,-0.018679356871295
"2","2","one2many","none","50%","mean",1,"S",0.0117347740288797,0.025000944122136
"2","2","one2many","none","97.5%","mean",1,"S",0.131537497900631,0.141036336701846
"2","2","one2many","none","mean","mean",1,"S",0.00557440176763778,0.0348059888438303
"2","2","one2many","none","var","mean",1,"S",0.00569493413811064,0.0032850914392548
"2","2","one2many","none","2.5%","var",1,"S",0.0237354416672412,0.0205573473601375
"2","2","one2many","none","50%","var",1,"S",0.0541398740067087,0.0557534284280408
"2","2","one2many","none","97.5%","var",1,"S",0.122014096368414,0.0864846619884203
"2","2","one2many","none","mean","var",1,"S",0.0574711867217315,0.0529344926540115
"2","2","one2many","none","var","var",1,"S",0.000557575859874815,0.000561982132627022
"2","2","one2many","none","2.5%","mean",2,"jaccard",-0.109238007227758,-0.0714586450776178
"2","2","one2many","none","50%","mean",2,"jaccard",-0.00669004679914185,0.00693137959607016
"2","2","one2many","none","97.5%","mean",2,"jaccard",0.0781724950977578,0.110864015124647
"2","2","one2many","none","mean","mean",2,"jaccard",-0.00370830369522264,0.0165555701116769
"2","2","one2many","none","var","mean",2,"jaccard",0.00276361286165183,0.00506388508983233
"2","2","one2many","none","2.5%","var",2,"jaccard",0.00717499701942704,0.00623506386386829
"2","2","one2many","none","50%","var",2,"jaccard",0.0208478882038734,0.0215702188004377
"2","2","one2many","none","97.5%","var",2,"jaccard",0.0538102172458602,0.0424681290736008
"2","2","one2many","none","mean","var",2,"jaccard",0.0236887876931988,0.0230368294392031
"2","2","one2many","none","var","var",2,"jaccard",0.000158644013668108,0.000186196011820329
"2","2","one2many","none","2.5%","mean",2,"N",-0.143754868347968,-0.143754868347968
"2","2","one2many","none","50%","mean",2,"N",0.00176399259424753,0.00176399259424753
"2","2","one2many","none","97.5%","mean",2,"N",0.148998745122528,0.148998745122528
"2","2","one2many","none","mean","mean",2,"N",0.00425780755345824,0.00425780755345824
"2","2","one2many","none","var","mean",2,"N",0.00604152735840831,0.00604152735840831
"2","2","one2many","none","2.5%","var",2,"N",0.014691268900187,0.014691268900187
"2","2","one2many","none","50%","var",2,"N",0.0491452204941695,0.0491452204941695
"2","2","one2many","none","97.5%","var",2,"N",0.0972371423555846,0.0972371423555846
"2","2","one2many","none","mean","var",2,"N",0.0523504918932834,0.0523504918932834
"2","2","one2many","none","var","var",2,"N",0.00057226610440215,0.00057226610440215
"2","2","one2many","none","2.5%","mean",2,"rda",0.0398332123893381,0.0175585869139617
"2","2","one2many","none","50%","mean",2,"rda",0.052042113931216,0.0589106843530246
"2","2","one2many","none","97.5%","mean",2,"rda",0.0620316327706644,0.104681360689848
"2","2","one2many","none","mean","mean",2,"rda",0.0523265555243659,0.0631404964073728
"2","2","one2many","none","var","mean",2,"rda",3.80071697167276e-05,0.00088059330321749
"2","2","one2many","none","2.5%","var",2,"rda",7.94389900247225e-05,0.000458503724535061
"2","2","one2many","none","50%","var",2,"rda",0.000284028533046322,0.00432812510050845
"2","2","one2many","none","97.5%","var",2,"rda",0.000850194396387937,0.0104911796996275
"2","2","one2many","none","mean","var",2,"rda",0.000324579194505199,0.00437870093323482
"2","2","one2many","none","var","var",2,"rda",3.48172844495945e-08,1.29897196692712e-05
"2","2","one2many","none","2.5%","mean",2,"S",-0.163413603806073,-0.10077342782107
"2","2","one2many","none","50%","mean",2,"S",0.0081422087700005,-0.0192095070603743
"2","2","one2many","none","97.5%","mean",2,"S",0.121282728583659,0.101092194853431
"2","2","one2many","none","mean","mean",2,"S",-0.0020634653279797,0.00117210159435525
"2","2","one2many","none","var","mean",2,"S",0.00556466612156864,0.00504455259827095
"2","2","one2many","none","2.5%","var",2,"S",0.0167167118404392,0.0160353048787939
"2","2","one2many","none","50%","var",2,"S",0.0465981143287191,0.0506453892080191
"2","2","one2many","none","97.5%","var",2,"S",0.0895372646956842,0.10713158366392
"2","2","one2many","none","mean","var",2,"S",0.0477174430264153,0.0568749146403883
"2","2","one2many","none","var","var",2,"S",0.000317702061381625,0.000969077844847342
"2","2","one2many","opposite","2.5%","mean",1,"jaccard",-0.0814504445023989,-0.0421001785148149
"2","2","one2many","opposite","50%","mean",1,"jaccard",0.0310723531386017,0.0691640368189943
"2","2","one2many","opposite","97.5%","mean",1,"jaccard",0.182107847572596,0.379446954850998
"2","2","one2many","opposite","mean","mean",1,"jaccard",0.0320274370112126,0.102406067513379
"2","2","one2many","opposite","var","mean",1,"jaccard",0.00468459871953383,0.0189657359241633
"2","2","one2many","opposite","2.5%","var",1,"jaccard",0.00563578966443441,0.0114254034715411
"2","2","one2many","opposite","50%","var",1,"jaccard",0.0172289058781191,0.0249925876210865
