"o","mra","mrb","stat","summary","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"0.5","1","10","50%","var",0.000175463795838575,0.0577777777777781,0,0.000292192614003691,0.0133472222222222,0,0.00540438845865385,0.217347222222222,86.9388888888889
"0.5","1","10","97.5%","mean",1.420764411173,26.558125,30,1.50964933688566,8.872875,10,0.747174245625803,95.477625,1909.5525
"0.5","1","10","97.5%","var",0.000360956037072353,0.122922222222222,0,0.00121328436172129,0.0301361111111111,0,0.0182116680194322,0.557515972222222,223.006388888889
"0.5","1","10","mean","mean",1.25166639521585,24.0507,30,1.25867709305341,7.9931,10,0.334718846563913,95.15145,1903.029
"0.5","1","10","mean","var",0.000177994025622069,0.0640805555555556,0,0.000387710776436077,0.0137844444444444,0,0.00705905948946787,0.300223611111111,120.089444444444
"0.5","1","10","var","mean",0.00555933331379113,1.86692627272727,0,0.00988172240680218,0.359486252525253,0,0.0475622599898527,0.644438532828283,257.775413131313
"0.5","1","10","var","var",8.04271173416779e-09,0.00087404970226961,0,9.20344440098386e-08,5.22151939144532e-05,0,2.8100571818845e-05,0.380102958323591,60816.4733317745
"0.5","1","20","2.5%","mean",1.14945712327459,21.737875,30,1.10228071378647,6.5055,10,-0.0364596993355612,94.812125,1896.2425
"0.5","1","20","2.5%","var",6.05348758745021e-05,0.0239118055555556,0,6.59438500186406e-05,0.00293055555555558,0,0.00118948381123468,0.0526166666666668,21.0466666666667
"0.5","1","20","50%","mean",1.24527537492608,24.0925,30,1.24699588800854,8.02,10,0.420022814715209,95.225,1904.5
"0.5","1","20","50%","var",0.000151944423377749,0.0550833333333333,0,0.000287404167095742,0.0120138888888889,0,0.00583686727825577,0.222736111111111,89.0944444444444
"0.5","1","20","97.5%","mean",1.38026178025351,26.101375,30,1.53916995387126,9.073125,10,0.754437182460404,95.53125,1910.625
"0.5","1","20","97.5%","var",0.000437325692761431,0.148402777777778,0,0.00117390767807018,0.0322222222222223,0,0.0170034571357865,0.630981249999998,252.392499999999
"0.5","1","20","mean","mean",1.25313654174545,23.9989,30,1.26059020878685,7.99205,10,0.389965091897355,95.17905,1903.581
"0.5","1","20","mean","var",0.000178257945374594,0.063825,0,0.000394388206096387,0.0139536111111111,0,0.00667782467546677,0.342585833333334,137.034333333333
"0.5","1","20","var","mean",0.00384458757254029,1.34075887878788,0,0.0125036064981999,0.437445502525253,0,0.0480786038991015,0.183415502525252,73.3662010101009
"0.5","1","20","var","var",1.04604297470505e-08,0.00115222765463275,0,1.00695633666434e-07,6.72292532578876e-05,0,1.77541812362888e-05,0.649933445240912,103989.351238546
"0.5","10","1","2.5%","mean",1.20590083790092,19.09475,30,1.1223266624273,6.800375,10,-0.0758087075745336,94.098375,1881.9675
"0.5","10","1","2.5%","var",7.48487715468046e-05,0.0267194444444444,0,7.10967024551805e-05,0.00383055555555555,0,0.000863731461167117,0.053041666666667,21.2166666666667
"0.5","10","1","50%","mean",1.34073692100344,22.3775,30,1.26732339081823,7.8925,10,0.471809138502152,95.2625,1905.25
"0.5","10","1","50%","var",0.00024118626109132,0.0714583333333334,0,0.000276938548735473,0.0110694444444444,0,0.00565276692420635,0.218402777777777,87.3611111111111
"0.5","10","1","97.5%","mean",1.57149547401797,24.880125,30,1.47116886267698,8.9105,10,0.829336874785089,95.53,1910.6
"0.5","10","1","97.5%","var",0.000752588537837422,0.16640625,0,0.000878735049587033,0.0282972222222222,0,0.0164073306172441,2.0723784722222,828.95138888888
"0.5","10","1","mean","mean",1.34368009797501,22.42805,30,1.27108500274754,7.9115,10,0.442728133589668,95.1534,1903.068
"0.5","10","1","mean","var",0.00028770428574311,0.0774363888888889,0,0.000346434665576621,0.0124127777777778,0,0.00646165274229448,0.351398333333333,140.559333333333
"0.5","10","1","var","mean",0.00829833076186521,2.15961408838384,0,0.00902671872259058,0.336683080808081,0,0.0601578411314938,0.434520141414141,173.808056565656
"0.5","10","1","var","var",2.84467676628378e-08,0.00152752418155319,0,5.77009767372508e-08,4.69559175084175e-05,0,2.62147008036079e-05,0.586299110537785,93807.8576860456
"0.5","10","10","2.5%","mean",1.23079922204021,20.02375,30,1.11305712456301,6.588625,10,-0.0909764508241001,94.313875,1886.2775
"0.5","10","10","2.5%","var",6.85744371005528e-05,0.0207777777777777,0,0.000113764886635121,0.00481944444444442,0,0.000729262976694451,0.0732979166666667,29.3191666666667
"0.5","10","10","50%","mean",1.33428503085638,22.485,30,1.26443260160556,7.91,10,0.445666839978592,95.2125,1904.25
"0.5","10","10","50%","var",0.000232634180154108,0.0672777777777778,0,0.00031792962397402,0.0127361111111111,0,0.00550261431880386,0.196791666666666,78.7166666666667
"0.5","10","10","97.5%","mean",1.4984520186645,24.37625,30,1.51840370644177,8.98525,10,0.863018531346719,95.506,1910.12
"0.5","10","10","97.5%","var",0.000561059460059237,0.170440972222223,0,0.00091133323254444,0.02568125,0,0.0192541484913532,2.01421944444442,805.687777777768
"0.5","10","10","mean","mean",1.33773368668499,22.49515,30,1.27480341217188,7.8942,10,0.424875180543248,95.1432,1902.864
"0.5","10","10","mean","var",0.000267184449760333,0.0750175,0,0.000385325755369706,0.0137116666666667,0,0.00685283052649713,0.327557222222222,131.022888888889
"0.5","10","10","var","mean",0.00541016404070551,1.48430123989899,0,0.0105345439702592,0.370662484848485,0,0.0665551390785921,0.337249757575759,134.899903030303
"0.5","10","10","var","var",2.33456936393418e-08,0.00160777340776593,0,5.80670073355698e-08,3.29224619653324e-05,0,3.14908550745617e-05,0.471069659540155,75371.1455264247
"0.5","10","20","2.5%","mean",1.20840697888846,20.222,30,1.13218848262368,6.57425,10,-0.110395194584591,94.83675,1896.735
"0.5","10","20","2.5%","var",7.81568774713609e-05,0.0250555555555555,0,8.86133799614781e-05,0.00346666666666666,0,0.000916173473559333,0.0758750000000008,30.35
"0.5","10","20","50%","mean",1.33452621543382,22.4825,30,1.27204878385341,7.8625,10,0.440003535899137,95.215,1904.3
"0.5","10","20","50%","var",0.000208662136025669,0.0622916666666665,0,0.000353406506231377,0.0134583333333334,0,0.00557639871257175,0.215291666666666,86.1166666666667
"0.5","10","20","97.5%","mean",1.48375854073618,24.8295,30,1.52162141131992,8.8345,10,0.816718576488889,95.492625,1909.8525
"0.5","10","20","97.5%","var",0.000530360202356261,0.161172222222222,0,0.00121716779997672,0.0370826388888889,0,0.0181410173446686,0.500428472222221,200.171388888889
"0.5","10","20","mean","mean",1.33370421158534,22.562,30,1.28167080804848,7.8444,10,0.42659102081299,95.14315,1902.863
"0.5","10","20","mean","var",0.000239106950375044,0.0681005555555556,0,0.000425461908791294,0.0149166666666667,0,0.00701402308177535,0.291824166666667,116.729666666667
"0.5","10","20","var","mean",0.00523463551329905,1.49603585858586,0,0.00890290386202799,0.309402666666667,0,0.0574498955322103,0.293251340909091,117.300536363636
"0.5","10","20","var","var",1.61103266484964e-08,0.00132308769453797,0,9.97252337872042e-08,7.20960219478738e-05,0,2.99157577929148e-05,0.498279556211109,79724.7289937773
"0.5","20","1","2.5%","mean",1.25830318462341,19.262625,30,1.12738302696249,6.732375,10,-0.07555698575216,94.872375,1897.4475
"0.5","20","1","2.5%","var",8.43674159858848e-05,0.0236833333333334,0,0.000105297510582201,0.00390625,0,0.00118698671659882,0.085870138888888,34.3480555555556
"0.5","20","1","50%","mean",1.38456074353807,21.67,30,1.27570633238007,7.84,10,0.42686770795783,95.245,1904.9
"0.5","20","1","50%","var",0.000282484171103249,0.0683472222222222,0,0.000366632625344762,0.0138888888888889,0,0.00564290328151724,0.214736111111111,85.8944444444444
"0.5","20","1","97.5%","mean",1.55795735667621,23.843625,30,1.48570486378256,8.871875,10,0.825448541796997,95.6,1912
"0.5","20","1","97.5%","var",0.000708358472044606,0.147602777777778,0,0.000951811525203524,0.0283965277777778,0,0.013695549901932,0.518931250000001,207.5725
"0.5","20","1","mean","mean",1.38603784564184,21.71935,30,1.28674309170869,7.8168,10,0.408837107034083,95.21275,1904.255
"0.5","20","1","mean","var",0.000309597464436008,0.0736586111111111,0,0.000404913650244554,0.0141505555555556,0,0.00626497006024832,0.287236388888889,114.894555555556
"0.5","20","1","var","mean",0.00649645620803875,1.56578315909091,0,0.00949738936572839,0.341396222222222,0,0.0563432688434038,0.137057765151515,54.823106060606
"0.5","20","1","var","var",3.13688849155962e-08,0.00129444963983976,0,5.43421091809121e-08,4.31387669908965e-05,0,1.86220942079538e-05,0.21386712296569,34218.7396745105
"0.5","20","10","2.5%","mean",1.27706562423882,19.112375,30,1.1360400823273,6.5295,10,0.020216129431984,94.937125,1898.7425
"0.5","20","10","2.5%","var",0.000113096816057222,0.02779375,0,8.66010786316457e-05,0.00457777777777774,0,0.00133078028989166,0.0729465277777781,29.1786111111111
"0.5","20","10","50%","mean",1.37705773692243,21.79,30,1.26063484384519,7.935,10,0.450774966449112,95.225,1904.5
"0.5","20","10","50%","var",0.000259909287464564,0.0634583333333334,0,0.000429674276365875,0.0158472222222222,0,0.00584024916324312,0.207569444444445,83.0277777777778
"0.5","20","10","97.5%","mean",1.56987671103144,23.49525,30,1.53219554657226,8.803875,10,0.829000477629018,95.575,1911.5
"0.5","20","10","97.5%","var",0.000679843174555932,0.155602777777777,0,0.00116509345357703,0.0309423611111111,0,0.0238384201976558,0.502374305555555,200.949722222222
"0.5","20","10","mean","mean",1.38964676191306,21.6579,30,1.27932753258772,7.87135,10,0.433444159791669,95.14925,1902.985
"0.5","20","10","mean","var",0.00029771313225839,0.0710194444444444,0,0.000461363437155786,0.0160963888888889,0,0.0074457642462784,0.244821388888889,97.9285555555556
"0.5","20","10","var","mean",0.00632305069024585,1.39686372727273,0,0.011571194153992,0.406696896464647,0,0.0560067168227738,0.449214835858585,179.685934343434
"0.5","20","10","var","var",2.43090826124501e-08,0.00112612246695348,0,8.19458650999172e-08,5.10051667134306e-05,0,3.53461708328927e-05,0.0401876752596179,6430.02804153885
"0.5","20","20","2.5%","mean",1.26002725183524,19.423125,30,1.10110902620632,6.787125,10,0.0234706135670672,94.816125,1896.3225
"0.5","20","20","2.5%","var",9.31453787188407e-05,0.0237777777777776,0,0.000111789562212836,0.00578125,0,0.00104059770049254,0.0735527777777773,29.4211111111111
"0.5","20","20","50%","mean",1.38029630276456,21.74,30,1.2738288970367,7.8525,10,0.465724150423479,95.2325,1904.65
"0.5","20","20","50%","var",0.000276734272836605,0.0694027777777777,0,0.000379335311002482,0.0141388888888889,0,0.00546957116381798,0.202277777777778,80.9111111111111
"0.5","20","20","97.5%","mean",1.54491632476127,23.813125,30,1.47390790310547,9.08375,10,0.817876967785391,95.568125,1911.3625
"0.5","20","20","97.5%","var",0.000749875489023224,0.175033333333333,0,0.00124997041370423,0.0454305555555555,0,0.0215188061429625,1.48625555555554,594.502222222215
"0.5","20","20","mean","mean",1.38838860669849,21.67065,30,1.27253113454379,7.9089,10,0.442161193890439,95.18395,1903.679
"0.5","20","20","mean","var",0.00033129945747662,0.0790569444444444,0,0.000473691973512141,0.0169272222222222,0,0.00735405715597929,0.306400277777777,122.560111111111
"0.5","20","20","var","mean",0.00542705155648149,1.29174225,0,0.010166821970086,0.386501303030303,0,0.0571687530562009,0.272277421717172,108.910968686869
"0.5","20","20","var","var",3.29935931112754e-08,0.0015345522567496,0,1.10381724885773e-07,9.29460933408155e-05,0,3.72950440639328e-05,0.357811346678123,57249.8154684998
"0.6","1","1","2.5%","mean",1.12908320777933,20.964875,30,1.07261552089837,6.92475,10,-0.0309390723764398,94.676875,1893.5375
"0.6","1","1","2.5%","var",4.16147323482636e-05,0.0185277777777777,0,8.63118172060473e-05,0.00378888888888891,0,0.000642789387835596,0.0722222222222228,28.8888888888889
"0.6","1","1","50%","mean",1.25348303635405,23.935,30,1.21713932957384,8.2175,10,0.411716681873505,95.2425,1904.85
"0.6","1","1","50%","var",0.000160643674437402,0.0622222222222225,0,0.000274373875262084,0.0119166666666666,0,0.00522494619566394,0.232166666666668,92.8666666666667
"0.6","1","1","97.5%","mean",1.43135432889256,26.572625,30,1.44455786905931,9.324625,10,0.857589729824633,95.5255,1910.51
"0.6","1","1","97.5%","var",0.000495868783458142,0.144747916666666,0,0.000738480009584589,0.0275312499999999,0,0.02402371089086,1.66065555555554,664.262222222216
"0.6","1","1","mean","mean",1.25902974882174,23.92195,30,1.23371463215024,8.1613,10,0.412535796690109,95.1658,1903.316
"0.6","1","1","mean","var",0.000194681216233393,0.0670486111111111,0,0.000314860327977826,0.0128922222222222,0,0.00687057321857183,0.425637222222223,170.254888888889
"0.6","1","1","var","mean",0.00636364879617507,2.14850196717172,0,0.010643217294402,0.433989202020202,0,0.061297443439922,0.313208949494949,125.28357979798
"0.6","1","1","var","var",1.50591553844666e-08,0.00122236781978738,0,3.67561816078585e-08,4.3118925052999e-05,0,3.57315401422553e-05,1.75413772931195,280662.036689912
"0.6","1","10","2.5%","mean",1.14164854235127,21.143625,30,1.08811916517821,6.845875,10,0.099239911400988,91.81325,1836.265
"0.6","1","10","2.5%","var",4.19014869665528e-05,0.0182909722222222,0,6.58949194983174e-05,0.00389652777777777,0,0.000812475198928913,0.0713638888888891,28.5455555555556
"0.6","1","10","50%","mean",1.24353335656526,24.1275,30,1.22020903701955,8.1975,10,0.408393852554838,95.2525,1905.05
"0.6","1","10","50%","var",0.000167437502696395,0.0597916666666666,0,0.000252690240209352,0.011,0,0.00527080356169772,0.197249999999999,78.9
"0.6","1","10","97.5%","mean",1.41926766045095,26.28075,30,1.46101394138301,9.19125,10,0.761555759967851,95.51525,1910.305
"0.6","1","10","97.5%","var",0.000416030088159274,0.130430555555555,0,0.000769186585513251,0.025525,0,0.0247936742777672,5.50314652777778,2201.25861111111
"0.6","1","10","mean","mean",1.2523589149435,24.0326,30,1.23634856721797,8.1438,10,0.411851606291004,95.0979,1901.958
"0.6","1","10","mean","var",0.000176780750856243,0.06407,0,0.000306884677376436,0.0122755555555556,0,0.00778758970288007,0.452892777777778,181.157111111111
"0.6","1","10","var","mean",0.00521042433258684,1.76027195959596,0,0.0110122356223952,0.420372282828283,0,0.0413660587959254,0.561971808080807,224.788723232323
"0.6","1","10","var","var",8.81446843369121e-09,0.00104409659059733,0,4.32031447899661e-08,4.10202593839631e-05,0,5.61601588374224e-05,1.40715630767583,225145.009228133
"0.6","1","20","2.5%","mean",1.12423513907809,21.24975,30,1.12583096967157,6.76525,10,-0.0405859177502054,94.67875,1893.575
"0.6","1","20","2.5%","var",5.70196971457202e-05,0.0204555555555556,0,7.2671196201067e-05,0.00300347222222219,0,0.000903125392801047,0.0957416666666661,38.2966666666667
"0.6","1","20","50%","mean",1.24853321684702,24.03,30,1.23823690421004,8.0775,10,0.369355510940196,95.1825,1903.65
"0.6","1","20","50%","var",0.0001700963236989,0.0625694444444445,0,0.000273641099061492,0.010625,0,0.00625747197428649,0.215347222222221,86.1388888888889
"0.6","1","20","97.5%","mean",1.41190205071038,26.688125,30,1.47975462904211,8.883625,10,0.8405895266011,95.527625,1910.5525
"0.6","1","20","97.5%","var",0.000360795756508615,0.137655555555556,0,0.000799808617087052,0.0259104166666667,0,0.0185197924237192,1.50110208333332,600.440833333327
"0.6","1","20","mean","mean",1.25696952755722,23.95615,30,1.26003113645645,7.97755,10,0.363811687609251,95.1705,1903.41
"0.6","1","20","mean","var",0.000185479525779245,0.0664736111111111,0,0.000326021245673626,0.0119413888888889,0,0.00698306595728675,0.386033888888889,154.413555555556
"0.6","1","20","var","mean",0.00592040740905957,2.06099841161616,0,0.00856902599162705,0.303950755050505,0,0.0610668885626021,0.101575,40.63
"0.6","1","20","var","var",8.35009849575437e-09,0.000970287650813695,0,7.4170563501574e-08,3.97870354002993e-05,0,2.23099653359308e-05,0.881235985013406,140997.757602145
"0.6","10","1","2.5%","mean",1.24371972585953,19.508625,30,1.14185136318895,6.387625,10,-0.00818813627629876,94.891375,1897.8275
"0.6","10","1","2.5%","var",5.62031489195879e-05,0.0178006944444445,0,8.06428453008215e-05,0.00393958333333332,0,0.000702573779702401,0.0649694444444449,25.9877777777778
"0.6","10","1","50%","mean",1.3537801733057,22.1625,30,1.25352763498384,7.98,10,0.43278246958524,95.2,1904
"0.6","10","1","50%","var",0.000244803850237121,0.0690694444444445,0,0.000331863089801217,0.0127916666666667,0,0.00477030998830708,0.180125000000001,72.05
"0.6","10","1","97.5%","mean",1.5380811373223,24.12575,30,1.56631896705881,8.758375,10,0.859378219399178,95.546,1910.92
"0.6","10","1","97.5%","var",0.000629795085963889,0.136063888888889,0,0.00132939724411666,0.0304027777777779,0,0.0186501154470847,0.730871527777774,292.348611111111
"0.6","10","1","mean","mean",1.36450688153051,22.06395,30,1.28886133500331,7.8259,10,0.431982340361735,95.17665,1903.533
"0.6","10","1","mean","var",0.000280029588363168,0.0719163888888889,0,0.000416049153917428,0.01413,0,0.00620867799253504,0.285726388888889,114.290555555556
"0.6","10","1","var","mean",0.00662256135773005,1.62420519949495,0,0.0160761231190982,0.463118373737374,0,0.054546210318872,0.130432856060606,52.1731424242425
"0.6","10","1","var","var",2.11362954531957e-08,0.00113812165630066,0,9.15417491518734e-08,5.4241066217733e-05,0,2.16967055019113e-05,0.33328341367962,53325.3461887393
"0.6","10","10","2.5%","mean",1.25064605138533,19.89825,30,1.11526125451984,6.4825,10,-0.000592471359776661,94.779375,1895.5875
"0.6","10","10","2.5%","var",8.27811465960743e-05,0.0232645833333332,0,0.000147904547936055,0.00560833333333333,0,0.000928600164971268,0.0737062499999998,29.4825
"0.6","10","10","50%","mean",1.34937454981579,22.2375,30,1.25264610482461,7.985,10,0.466552046977146,95.25,1905
"0.6","10","10","50%","var",0.000261132986124158,0.0722916666666667,0,0.000362507401640319,0.0143055555555555,0,0.00551080266698921,0.217527777777778,87.0111111111111
"0.6","10","10","97.5%","mean",1.50799043599612,23.9905,30,1.54586077023205,8.968125,10,0.788089160783795,95.5305,1910.61
"0.6","10","10","97.5%","var",0.000620883741425777,0.160961111111111,0,0.00151265750625149,0.0395805555555556,0,0.0176547064541544,0.525246527777778,210.098611111111
"0.6","10","10","mean","mean",1.35753654843828,22.1521,29.994,1.27471031803377,7.89665,10,0.460657587754708,95.18475,1903.695
"0.6","10","10","mean","var",0.000281845891146214,0.0738866666666667,0.00266666666666667,0.000469499229526328,0.0166108333333333,0,0.00673727831795627,0.323516388888889,129.406555555556
"0.6","10","10","var","mean",0.0047000326606142,1.20258342424242,0.00360000000000002,0.0115082310683124,0.364314674242424,0,0.0488130002654539,0.186126452020202,74.4505808080807
"0.6","10","10","var","var",1.91495085625555e-08,0.00114656537099389,0.000711111111111111,1.55147960302201e-07,9.260617743796e-05,0,2.1460186363119e-05,0.478047021887003,76487.5235019204
"0.6","10","20","2.5%","mean",1.23141490524328,20.121375,30,1.11699287023174,6.577,10,0.0173378830742415,94.910625,1898.2125
"0.6","10","20","2.5%","var",7.13467477203073e-05,0.0168972222222222,0,9.92981084027069e-05,0.00443680555555553,0,0.00116091614407722,0.0661722222222221,26.4688888888889
"0.6","10","20","50%","mean",1.33533851494365,22.47,30,1.27007330403344,7.8775,10,0.431899365849184,95.2375,1904.75
"0.6","10","20","50%","var",0.000251750155890349,0.0713055555555556,0,0.000345860187637693,0.0139583333333333,0,0.00582120308364332,0.220069444444444,88.0277777777778
"0.6","10","20","97.5%","mean",1.49144664495915,24.36425,30,1.52132080468867,8.953625,10,0.758865827476596,95.55075,1911.015
"0.6","10","20","97.5%","var",0.000615452540514362,0.151017361111111,0,0.00115382146249922,0.0342916666666666,0,0.0170040388769248,0.544697222222224,217.878888888889
"0.6","10","20","mean","mean",1.34503575887653,22.3708,30,1.27595082291648,7.8853,10,0.415283168762714,95.21755,1904.351
"0.6","10","20","mean","var",0.00027874024341439,0.0761577777777778,0,0.000441148849742541,0.0152333333333333,0,0.0068114798025491,0.328415277777778,131.366111111111
"0.6","10","20","var","mean",0.00530077269236665,1.41061652525253,0,0.0104550890538189,0.346337282828283,0,0.0434705456598392,0.0956876237373735,38.2750494949496
"0.6","10","20","var","var",2.24155918346839e-08,0.00141062384461903,0,9.68525998057737e-08,5.32930539967577e-05,0,2.25372503244602e-05,0.619250954146014,99080.152663362
"0.6","20","1","2.5%","mean",1.27209077613496,18.5845,30,1.12261511805991,6.68925,10,0.0737464561217759,94.84925,1896.985
"0.6","20","1","2.5%","var",9.45387278496212e-05,0.0224138888888888,0,0.000102329070993997,0.00428402777777778,0,0.00135456012759207,0.0726833333333327,29.0733333333333
"0.6","20","1","50%","mean",1.38682264143718,21.635,30,1.26159009593209,7.9275,10,0.537132495301718,95.245,1904.9
"0.6","20","1","50%","var",0.000345335729862857,0.0824583333333331,0,0.000314232279613917,0.0129722222222222,0,0.00521317624946486,0.220680555555556,88.2722222222222
"0.6","20","1","97.5%","mean",1.61468847484696,23.58625,30,1.49542444182293,8.909125,10,0.822763676306395,95.55525,1911.105
"0.6","20","1","97.5%","var",0.000750994520205273,0.162611111111111,0,0.00103241229245426,0.03125,0,0.0176863807205679,1.32185833333332,528.743333333328
"0.6","20","1","mean","mean",1.40107413255761,21.4985,30,1.27287129342194,7.89975,10,0.493593152889522,95.2039,1904.078
"0.6","20","1","mean","var",0.000360621479297608,0.0832122222222222,0,0.000401052989072861,0.0144808333333333,0,0.00635664057555422,0.317191666666667,126.876666666667
"0.6","20","1","var","mean",0.00810355417585317,1.71285025252525,0,0.00899316011403948,0.323989583333333,0,0.044507248315372,0.208855848484848,83.5423393939394
"0.6","20","1","var","var",3.11371632660251e-08,0.00136463535852351,0,8.27725785898575e-08,6.6033447047637e-05,0,2.03786846025366e-05,0.325777572523069,52124.4116036912
"0.6","20","10","2.5%","mean",1.27122972180998,18.478625,30,1.11208442625537,6.4595,10,0.0632201003374428,93.966625,1879.3325
"0.6","20","10","2.5%","var",0.000101944062014805,0.025375,0,0.00010411342394862,0.00423125,0,0.000614386098257987,0.0564444444444446,22.5777777777778
"0.6","20","10","50%","mean",1.40714455256536,21.3225,30,1.27689276215713,7.8325,10,0.526355242457527,95.1975,1903.95
"0.6","20","10","50%","var",0.000304611897709133,0.07375,0,0.000379337386300116,0.0129722222222222,0,0.00545759536003563,0.194125,77.65
"0.6","20","10","97.5%","mean",1.62384562280137,23.6025,30,1.54879587228661,8.993375,10,0.904705130806114,95.44525,1908.905
"0.6","20","10","97.5%","var",0.000826617355644991,0.181416666666667,0,0.00136753746859703,0.0349555555555556,0,0.0263848596563403,1.7187659722222,687.506388888881
"0.6","20","10","mean","mean",1.40849920057648,21.37835,30,1.29293328831021,7.79605,10,0.503225135173555,95.11245,1902.249
"0.6","20","10","mean","var",0.000358978568502057,0.0812269444444445,0,0.000467506607798661,0.0153486111111111,0,0.00704514439612572,0.335844166666667,134.337666666667
"0.6","20","10","var","mean",0.00743029259258415,1.57503992676768,0,0.0136699583773596,0.452695098484849,0,0.0556391204731809,0.290886613636363,116.354645454546
"0.6","20","10","var","var",3.94346135042994e-08,0.00187409781542275,0,1.25931331467593e-07,7.3631973671904e-05,0,4.23499800589136e-05,0.563379163360379,90140.6661376606
"0.6","20","20","2.5%","mean",1.26132124497289,18.677125,30,1.12549506461907,6.546375,10,0.0905224432849604,93.534625,1870.6925
"0.6","20","20","2.5%","var",0.000100120625817806,0.02428125,0,0.000149902366378781,0.00559930555555555,0,0.000607043486471405,0.0653770833333334,26.1508333333333
"0.6","20","20","50%","mean",1.4218767655903,21.105,30,1.28224707898717,7.8,10,0.533355877004408,95.285,1905.7
"0.6","20","20","50%","var",0.000320063905663031,0.0722916666666667,0,0.000362079266392237,0.0138888888888889,0,0.00438669569356567,0.208611111111112,83.4444444444445
"0.6","20","20","97.5%","mean",1.60669685443155,23.79375,30,1.52819257106893,8.88625,10,0.856572208872111,95.502875,1910.0575
"0.6","20","20","97.5%","var",0.00077736187697148,0.145986111111111,0,0.00154651915217198,0.0425548611111111,0,0.0181172917892195,0.572197916666666,228.879166666667
"0.6","20","20","mean","mean",1.42106455388563,21.2047,30,1.28964050932393,7.8105,9.999,0.501173101693911,95.1449,1902.898
"0.6","20","20","mean","var",0.000346682049034804,0.0752422222222222,0,0.000480382990803364,0.0161438888888889,0.001,0.0058658264087502,0.314707777777777,125.883111111111
"0.6","20","20","var","mean",0.00893232967691916,1.90795445454545,0,0.0123574550117162,0.424404292929293,9.99999999999993e-05,0.0448999169939285,0.533567666666667,213.427066666667
"0.6","20","20","var","var",3.27699418248842e-08,0.0011060483551565,0,1.30324734097448e-07,7.45645869185684e-05,1e-04,2.09772705361279e-05,0.434315367416135,69490.4587865819
"0.7","1","1","2.5%","mean",1.15389190983178,21.87875,30,1.08529833426588,6.959,10,-0.00126310048571626,94.902375,1898.0475
"0.7","1","1","2.5%","var",6.23749097786212e-05,0.0238666666666668,0,5.40727819673132e-05,0.00288333333333337,0,0.00115146107594501,0.0879618055555554,35.1847222222222
"0.7","1","1","50%","mean",1.26621104336847,23.695,30,1.20318029211536,8.3125,10,0.410405276994215,95.2225,1904.45
"0.7","1","1","50%","var",0.000185316483582919,0.0665138888888888,0,0.000226861971900398,0.0111666666666667,0,0.00628469085668751,0.204805555555556,81.9222222222222
"0.7","1","1","97.5%","mean",1.37136696814117,26.00125,30,1.4374946293009,9.2155,10,0.783198828539764,95.546,1910.92
"0.7","1","1","97.5%","var",0.000407654928220765,0.133309027777778,0,0.000881612154662442,0.02769375,0,0.0263373699126714,0.465622222222222,186.248888888889
"0.7","1","1","mean","mean",1.26291759923994,23.8132,30,1.22905543487374,8.1833,10,0.412668710000403,95.21915,1904.383
"0.7","1","1","mean","var",0.000198340659197387,0.0686444444444444,0,0.000300727041209622,0.012155,0,0.00751529123515085,0.2825725,113.029
"0.7","1","1","var","mean",0.00380278105362199,1.35011692929293,0,0.00891836030466883,0.362107686868687,0,0.0565689394183501,0.13736921969697,54.947687878788
"0.7","1","1","var","var",8.97536432019929e-09,0.000849438396308764,0,4.91837894234997e-08,4.78818459284199e-05,0,3.56430300735621e-05,0.231784916571502,37085.5866514403
"0.7","1","10","2.5%","mean",1.15780237406818,21.57175,30,1.10305596765838,6.918375,10,-0.14256197995007,94.85175,1897.035
"0.7","1","10","2.5%","var",6.06742419335592e-05,0.0234222222222223,0,8.09562217516189e-05,0.00312013888888888,0,0.00106309217229638,0.0725368055555541,29.0147222222222
"0.7","1","10","50%","mean",1.25851590831558,23.84,30,1.23330993594771,8.11,10,0.458110859749648,95.2175,1904.35
"0.7","1","10","50%","var",0.000182147259272952,0.0667499999999998,0,0.000279435835369463,0.0122777777777778,0,0.00540886380846528,0.22073611111111,88.2944444444445
"0.7","1","10","97.5%","mean",1.39085141162576,25.9135,30,1.44589664524674,9.068125,10,0.801690737001215,95.533375,1910.6675
"0.7","1","10","97.5%","var",0.000367383744596184,0.122172222222222,0,0.000901679392844976,0.0296638888888889,0,0.0203002310657887,0.707458333333331,282.983333333332
"0.7","1","10","mean","mean",1.26383261150002,23.7944,30,1.24887705682899,8.05255,10,0.423502810870981,95.20575,1904.115
"0.7","1","10","mean","var",0.00019393939730954,0.0668738888888889,0,0.000338156784841025,0.0133691666666667,0,0.00691309752940443,0.309566388888889,123.826555555556
"0.7","1","10","var","mean",0.00377118513222815,1.29047185858586,0,0.00889315083199724,0.346741159090909,0,0.058506302513653,0.058297664141414,23.3190656565655
"0.7","1","10","var","var",7.76802571847454e-09,0.00071196256422247,0,4.73305238881606e-08,5.19725853441826e-05,0,2.62236583574237e-05,0.39042496670244,62467.9946723906
"0.7","1","20","2.5%","mean",1.15358974230779,21.0765,30,1.09894751340392,7.024,10,0.0307357938481124,94.8695,1897.39
"0.7","1","20","2.5%","var",6.05230234982525e-05,0.0226631944444444,0,7.32790695718865e-05,0.0045048611111111,0,0.000911409123703615,0.0716465277777767,28.6586111111111
