"o","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0","one2one","all","97.5%","mean",2,"rda",0.310828248214678,0.310828248214678
"0","one2one","all","mean","mean",2,"rda",0.222538867480941,0.222538867480941
"0","one2one","all","var","mean",2,"rda",0.00221951263336095,0.00221951263336095
"0","one2one","all","2.5%","var",2,"rda",0.000110398718157578,0.000110398718157577
"0","one2one","all","50%","var",2,"rda",0.000304847694212137,0.000304847694212136
"0","one2one","all","97.5%","var",2,"rda",0.000740354867438508,0.000740354867438508
"0","one2one","all","mean","var",2,"rda",0.000330669853553725,0.000330669853553725
"0","one2one","all","var","var",2,"rda",2.53927363561292e-08,2.53927363561292e-08
"0","one2one","all","2.5%","mean",2,"S",-0.501701956989106,-0.501701956989106
"0","one2one","all","50%","mean",2,"S",0.024934392726437,0.024934392726437
"0","one2one","all","97.5%","mean",2,"S",0.529679380974812,0.529679380974812
"0","one2one","all","mean","mean",2,"S",0.0352256529604499,0.0352256529604499
"0","one2one","all","var","mean",2,"S",0.0761996439766036,0.0761996439766036
"0","one2one","all","2.5%","var",2,"S",0.000392668161213132,0.000392668161213132
"0","one2one","all","50%","var",2,"S",0.00153045832894724,0.00153045832894724
"0","one2one","all","97.5%","var",2,"S",0.00584417311024944,0.00584417311024944
"0","one2one","all","mean","var",2,"S",0.00188918106415806,0.00188918106415806
"0","one2one","all","var","var",2,"S",1.96334211766161e-06,1.96334211766161e-06
"0","one2one","none","2.5%","mean",1,"jaccard",-0.0881310623067593,-0.0881310623067593
"0","one2one","none","50%","mean",1,"jaccard",0.00405963501850569,0.00405963501850569
"0","one2one","none","97.5%","mean",1,"jaccard",0.0952808900674633,0.0952808900674633
"0","one2one","none","mean","mean",1,"jaccard",0.00421071638226255,0.00421071638226255
"0","one2one","none","var","mean",1,"jaccard",0.00230481822237938,0.00230481822237938
"0","one2one","none","2.5%","var",1,"jaccard",0.00570074546191999,0.00570074546191999
"0","one2one","none","50%","var",1,"jaccard",0.0183453646920125,0.0183453646920125
"0","one2one","none","97.5%","var",1,"jaccard",0.0453277896955222,0.0453277896955222
"0","one2one","none","mean","var",1,"jaccard",0.0211102065307754,0.0211102065307754
"0","one2one","none","var","var",1,"jaccard",0.00013213772648811,0.00013213772648811
"0","one2one","none","2.5%","mean",1,"N",-0.121724009768359,-0.121724009768359
"0","one2one","none","50%","mean",1,"N",-0.00371684583447571,-0.00371684583447571
"0","one2one","none","97.5%","mean",1,"N",0.0951613603610241,0.0951613603610241
"0","one2one","none","mean","mean",1,"N",-0.00642042294133955,-0.00642042294133955
"0","one2one","none","var","mean",1,"N",0.00398522230904639,0.00398522230904639
"0","one2one","none","2.5%","var",1,"N",0.019810956307733,0.019810956307733
"0","one2one","none","50%","var",1,"N",0.0503386703650713,0.0503386703650713
"0","one2one","none","97.5%","var",1,"N",0.0990046455524504,0.0990046455524504
"0","one2one","none","mean","var",1,"N",0.0531805287741043,0.0531805287741043
"0","one2one","none","var","var",1,"N",0.000450598346887919,0.000450598346887919
"0","one2one","none","2.5%","mean",1,"rda",0.0430669166843407,0.0430669166843407
"0","one2one","none","50%","mean",1,"rda",0.0531886366995268,0.0531886366995268
"0","one2one","none","97.5%","mean",1,"rda",0.0626434210284738,0.0626434210284738
"0","one2one","none","mean","mean",1,"rda",0.053087760986776,0.053087760986776
"0","one2one","none","var","mean",1,"rda",2.90112552595162e-05,2.90112552595162e-05
"0","one2one","none","2.5%","var",1,"rda",7.74869266267455e-05,7.74869266267454e-05
"0","one2one","none","50%","var",1,"rda",0.00026753969538427,0.000267539695384269
"0","one2one","none","97.5%","var",1,"rda",0.00086803059345199,0.000868030593451989
"0","one2one","none","mean","var",1,"rda",0.000319827784430711,0.000319827784430711
"0","one2one","none","var","var",1,"rda",4.04669613110685e-08,4.04669613110685e-08
"0","one2one","none","2.5%","mean",1,"S",-0.130147458032311,-0.130147458032311
"0","one2one","none","50%","mean",1,"S",0.00208433691246431,0.00208433691246431
"0","one2one","none","97.5%","mean",1,"S",0.127811076398302,0.127811076398302
"0","one2one","none","mean","mean",1,"S",-0.00359786454287783,-0.00359786454287783
"0","one2one","none","var","mean",1,"S",0.00467335781686911,0.00467335781686911
"0","one2one","none","2.5%","var",1,"S",0.0161271694053604,0.0161271694053604
"0","one2one","none","50%","var",1,"S",0.0450971239143313,0.0450971239143313
"0","one2one","none","97.5%","var",1,"S",0.111772337203815,0.111772337203815
"0","one2one","none","mean","var",1,"S",0.0486588627865898,0.0486588627865898
"0","one2one","none","var","var",1,"S",0.000620187160547288,0.000620187160547288
"0","one2one","none","2.5%","mean",2,"jaccard",-0.0843520571760431,-0.0843520571760431
"0","one2one","none","50%","mean",2,"jaccard",0.00683370964921682,0.00683370964921682
"0","one2one","none","97.5%","mean",2,"jaccard",0.0892663074490034,0.0892663074490034
"0","one2one","none","mean","mean",2,"jaccard",0.0064089829163606,0.0064089829163606
"0","one2one","none","var","mean",2,"jaccard",0.00245429791560262,0.00245429791560262
"0","one2one","none","2.5%","var",2,"jaccard",0.00564010479881974,0.00564010479881974
"0","one2one","none","50%","var",2,"jaccard",0.020628691538411,0.020628691538411
"0","one2one","none","97.5%","var",2,"jaccard",0.0534486447174286,0.0534486447174286
"0","one2one","none","mean","var",2,"jaccard",0.0235676182357541,0.0235676182357541
"0","one2one","none","var","var",2,"jaccard",0.000165424234621998,0.000165424234621998
"0","one2one","none","2.5%","mean",2,"N",-0.152066599961874,-0.152066599961874
"0","one2one","none","50%","mean",2,"N",-0.00638431077958299,-0.00638431077958299
"0","one2one","none","97.5%","mean",2,"N",0.154663138876762,0.154663138876762
"0","one2one","none","mean","mean",2,"N",-0.00883589453387656,-0.00883589453387656
"0","one2one","none","var","mean",2,"N",0.00624605331131004,0.00624605331131004
"0","one2one","none","2.5%","var",2,"N",0.0201155633379334,0.0201155633379334
"0","one2one","none","50%","var",2,"N",0.0460110329799438,0.0460110329799438
"0","one2one","none","97.5%","var",2,"N",0.0940824896993581,0.0940824896993581
"0","one2one","none","mean","var",2,"N",0.0491764561364587,0.0491764561364587
"0","one2one","none","var","var",2,"N",0.000468151044874495,0.000468151044874495
"0","one2one","none","2.5%","mean",2,"rda",0.0434773309457305,0.0434773309457305
"0","one2one","none","50%","mean",2,"rda",0.0520686757064863,0.0520686757064863
"0","one2one","none","97.5%","mean",2,"rda",0.0618546455506771,0.0618546455506771
"0","one2one","none","mean","mean",2,"rda",0.0521383448685306,0.0521383448685306
"0","one2one","none","var","mean",2,"rda",2.55357440407978e-05,2.55357440407978e-05
"0","one2one","none","2.5%","var",2,"rda",0.000115036346106003,0.000115036346106003
"0","one2one","none","50%","var",2,"rda",0.00027717351005514,0.000277173510055141
"0","one2one","none","97.5%","var",2,"rda",0.000748087353573963,0.000748087353573963
"0","one2one","none","mean","var",2,"rda",0.000316881111167833,0.000316881111167833
"0","one2one","none","var","var",2,"rda",2.99511568114425e-08,2.99511568114425e-08
"0","one2one","none","2.5%","mean",2,"S",-0.109324683098568,-0.109324683098568
"0","one2one","none","50%","mean",2,"S",0.0175421552627902,0.0175421552627902
"0","one2one","none","97.5%","mean",2,"S",0.189911310997623,0.189911310997623
"0","one2one","none","mean","mean",2,"S",0.0174916878276888,0.0174916878276888
"0","one2one","none","var","mean",2,"S",0.00520584503968438,0.00520584503968438
"0","one2one","none","2.5%","var",2,"S",0.0177468377892687,0.0177468377892687
"0","one2one","none","50%","var",2,"S",0.0498545972464424,0.0498545972464424
"0","one2one","none","97.5%","var",2,"S",0.113304727355815,0.113304727355815
"0","one2one","none","mean","var",2,"S",0.055181161940721,0.055181161940721
"0","one2one","none","var","var",2,"S",0.00074330679125584,0.00074330679125584
"0","one2one","opposite","2.5%","mean",1,"jaccard",-0.181542312901498,-0.181542312901498
"0","one2one","opposite","50%","mean",1,"jaccard",-0.0210160143449731,-0.0210160143449731
"0","one2one","opposite","97.5%","mean",1,"jaccard",0.380643630630579,0.380643630630579
"0","one2one","opposite","mean","mean",1,"jaccard",0.0183804655604711,0.0183804655604711
"0","one2one","opposite","var","mean",1,"jaccard",0.0208457817725359,0.0208457817725359
"0","one2one","opposite","2.5%","var",1,"jaccard",0.000245497745821888,0.000245497745821888
"0","one2one","opposite","50%","var",1,"jaccard",0.00102846429019783,0.00102846429019783
"0","one2one","opposite","97.5%","var",1,"jaccard",0.00409186430374086,0.00409186430374086
"0","one2one","opposite","mean","var",1,"jaccard",0.00145719493589449,0.00145719493589449
"0","one2one","opposite","var","var",1,"jaccard",1.28152064612555e-06,1.28152064612555e-06
"0","one2one","opposite","2.5%","mean",1,"N",-0.1612831137971,-0.1612831137971
"0","one2one","opposite","50%","mean",1,"N",0.00191775077794368,0.00191775077794368
"0","one2one","opposite","97.5%","mean",1,"N",0.139692858873689,0.139692858873689
"0","one2one","opposite","mean","mean",1,"N",-0.00546583194545875,-0.00546583194545875
"0","one2one","opposite","var","mean",1,"N",0.00644098208110524,0.00644098208110524
"0","one2one","opposite","2.5%","var",1,"N",0.0177509251963658,0.0177509251963658
"0","one2one","opposite","50%","var",1,"N",0.0449004011267031,0.0449004011267031
"0","one2one","opposite","97.5%","var",1,"N",0.0971989855244359,0.0971989855244359
"0","one2one","opposite","mean","var",1,"N",0.0490174648676861,0.0490174648676861
"0","one2one","opposite","var","var",1,"N",0.0004834247066958,0.0004834247066958
"0","one2one","opposite","2.5%","mean",1,"rda",0.0235904751376115,0.0235904751376115
"0","one2one","opposite","50%","mean",1,"rda",0.0522645562010051,0.0522645562010051
"0","one2one","opposite","97.5%","mean",1,"rda",0.180124537441447,0.180124537441447
"0","one2one","opposite","mean","mean",1,"rda",0.0628355911861868,0.0628355911861868
"0","one2one","opposite","var","mean",1,"rda",0.00154164576807075,0.00154164576807075
"0","one2one","opposite","2.5%","var",1,"rda",1.82716082481749e-05,1.82716082481749e-05
"0","one2one","opposite","50%","var",1,"rda",9.49396484320933e-05,9.49396484320933e-05
"0","one2one","opposite","97.5%","var",1,"rda",0.000418132229496546,0.000418132229496545
"0","one2one","opposite","mean","var",1,"rda",0.000136418869994189,0.000136418869994189
"0","one2one","opposite","var","var",1,"rda",1.39337428894114e-08,1.39337428894113e-08
"0","one2one","opposite","2.5%","mean",1,"S",-0.447717252160673,-0.447717252160673
"0","one2one","opposite","50%","mean",1,"S",0.0179081479206358,0.0179081479206358
"0","one2one","opposite","97.5%","mean",1,"S",0.422069864770825,0.422069864770825
"0","one2one","opposite","mean","mean",1,"S",-0.00244630477945658,-0.00244630477945658
"0","one2one","opposite","var","mean",1,"S",0.0590237894059378,0.0590237894059378
"0","one2one","opposite","2.5%","var",1,"S",0.000744436502024371,0.000744436502024371
"0","one2one","opposite","50%","var",1,"S",0.00279911814142626,0.00279911814142626
"0","one2one","opposite","97.5%","var",1,"S",0.0143578187396332,0.0143578187396332
"0","one2one","opposite","mean","var",1,"S",0.00399808492732796,0.00399808492732796
"0","one2one","opposite","var","var",1,"S",1.22467720862657e-05,1.22467720862657e-05
"0","one2one","opposite","2.5%","mean",2,"jaccard",0.820201110457221,0.820201110457221
"0","one2one","opposite","50%","mean",2,"jaccard",0.902261935324798,0.902261935324798
"0","one2one","opposite","97.5%","mean",2,"jaccard",0.937501011147952,0.937501011147952
"0","one2one","opposite","mean","mean",2,"jaccard",0.896419349747478,0.896419349747478
"0","one2one","opposite","var","mean",2,"jaccard",0.000982999492109899,0.000982999492109899
"0","one2one","opposite","2.5%","var",2,"jaccard",6.04482168658634e-05,6.04482168658634e-05
"0","one2one","opposite","50%","var",2,"jaccard",0.000270551355785518,0.000270551355785518
"0","one2one","opposite","97.5%","var",2,"jaccard",0.00108461034866271,0.00108461034866271
"0","one2one","opposite","mean","var",2,"jaccard",0.00034655837415175,0.00034655837415175
"0","one2one","opposite","var","var",2,"jaccard",7.49392204296369e-08,7.49392204296369e-08
"0","one2one","opposite","2.5%","mean",2,"N",-0.136719239110253,-0.136719239110253
"0","one2one","opposite","50%","mean",2,"N",0.010839098577595,0.010839098577595
"0","one2one","opposite","97.5%","mean",2,"N",0.127197281437095,0.127197281437095
"0","one2one","opposite","mean","mean",2,"N",0.0106416066870565,0.0106416066870565
"0","one2one","opposite","var","mean",2,"N",0.00728325673914308,0.00728325673914308
"0","one2one","opposite","2.5%","var",2,"N",0.0184875134902861,0.0184875134902861
"0","one2one","opposite","50%","var",2,"N",0.0542532833796071,0.0542532833796071
"0","one2one","opposite","97.5%","var",2,"N",0.0885094002458389,0.0885094002458389
"0","one2one","opposite","mean","var",2,"N",0.0521857974111515,0.0521857974111515
"0","one2one","opposite","var","var",2,"N",0.00046317968846817,0.00046317968846817
"0","one2one","opposite","2.5%","mean",2,"rda",0.283267024582374,0.283267024582374
"0","one2one","opposite","50%","mean",2,"rda",0.39380922394038,0.39380922394038
"0","one2one","opposite","97.5%","mean",2,"rda",0.501607520220066,0.501607520220066
"0","one2one","opposite","mean","mean",2,"rda",0.390846884793936,0.390846884793936
"0","one2one","opposite","var","mean",2,"rda",0.00368267622673248,0.00368267622673248
"0","one2one","opposite","2.5%","var",2,"rda",0.000195276790932809,0.000195276790932809
"0","one2one","opposite","50%","var",2,"rda",0.000545596937548575,0.000545596937548577
"0","one2one","opposite","97.5%","var",2,"rda",0.00160654037336712,0.00160654037336712
"0","one2one","opposite","mean","var",2,"rda",0.000634149271037589,0.000634149271037588
"0","one2one","opposite","var","var",2,"rda",1.35726811418672e-07,1.35726811418673e-07
"0","one2one","opposite","2.5%","mean",2,"S",-0.704321255545207,-0.704321255545207
"0","one2one","opposite","50%","mean",2,"S",-0.00488184615387646,-0.00488184615387646
"0","one2one","opposite","97.5%","mean",2,"S",0.677376903310274,0.677376903310274
"0","one2one","opposite","mean","mean",2,"S",-0.00514107415704123,-0.00514107415704123
"0","one2one","opposite","var","mean",2,"S",0.168769075165158,0.168769075165158
"0","one2one","opposite","2.5%","var",2,"S",0.000504641745882321,0.000504641745882321
"0","one2one","opposite","50%","var",2,"S",0.00241502049637164,0.00241502049637164
"0","one2one","opposite","97.5%","var",2,"S",0.00838144573607264,0.00838144573607264
"0","one2one","opposite","mean","var",2,"S",0.00289920422858635,0.00289920422858635
"0","one2one","opposite","var","var",2,"S",4.38162165989946e-06,4.38162165989946e-06
"0","one2one","same","2.5%","mean",1,"jaccard",-0.177697494842905,-0.177697494842905
"0","one2one","same","50%","mean",1,"jaccard",-0.0277922628493221,-0.0277922628493221
"0","one2one","same","97.5%","mean",1,"jaccard",0.228457052861389,0.228457052861389
"0","one2one","same","mean","mean",1,"jaccard",-0.0208386097190619,-0.0208386097190619
"0","one2one","same","var","mean",1,"jaccard",0.0113777394583559,0.0113777394583559
"0","one2one","same","2.5%","var",1,"jaccard",0.000206811471995723,0.000206811471995723
"0","one2one","same","50%","var",1,"jaccard",0.00111035985861693,0.00111035985861693
"0","one2one","same","97.5%","var",1,"jaccard",0.00263572446539047,0.00263572446539047
"0","one2one","same","mean","var",1,"jaccard",0.00120342351356062,0.00120342351356062
"0","one2one","same","var","var",1,"jaccard",5.05130675149444e-07,5.05130675149444e-07
"0","one2one","same","2.5%","mean",1,"N",-0.150431792853971,-0.150431792853971
"0","one2one","same","50%","mean",1,"N",-0.00146450097974146,-0.00146450097974146
"0","one2one","same","97.5%","mean",1,"N",0.124342434272695,0.124342434272695
"0","one2one","same","mean","mean",1,"N",-0.00172608921928979,-0.00172608921928979
"0","one2one","same","var","mean",1,"N",0.00550766966542583,0.00550766966542583
"0","one2one","same","2.5%","var",1,"N",0.0210102298490779,0.0210102298490779
"0","one2one","same","50%","var",1,"N",0.0504161499527673,0.0504161499527673
"0","one2one","same","97.5%","var",1,"N",0.0983152108027692,0.0983152108027692
"0","one2one","same","mean","var",1,"N",0.0518180367030262,0.0518180367030262
"0","one2one","same","var","var",1,"N",0.000493937668266498,0.000493937668266498
"0","one2one","same","2.5%","mean",1,"rda",0.0216402037596855,0.0216402037596855
"0","one2one","same","50%","mean",1,"rda",0.0428086928885691,0.0428086928885691
"0","one2one","same","97.5%","mean",1,"rda",0.125494421809273,0.125494421809273
"0","one2one","same","mean","mean",1,"rda",0.0498969868351455,0.0498969868351455
"0","one2one","same","var","mean",1,"rda",0.000691225446724149,0.000691225446724149
"0","one2one","same","2.5%","var",1,"rda",1.84548828803945e-05,1.84548828803945e-05
"0","one2one","same","50%","var",1,"rda",8.13580066131372e-05,8.13580066131376e-05
"0","one2one","same","97.5%","var",1,"rda",0.00036595206097672,0.00036595206097672
"0","one2one","same","mean","var",1,"rda",0.000113740030242652,0.000113740030242652
"0","one2one","same","var","var",1,"rda",9.61493882077561e-09,9.61493882077562e-09
"0","one2one","same","2.5%","mean",1,"S",-0.433512977448955,-0.433512977448955
"0","one2one","same","50%","mean",1,"S",-0.0518885820417955,-0.0518885820417955
"0","one2one","same","97.5%","mean",1,"S",0.373116641128597,0.373116641128597
"0","one2one","same","mean","mean",1,"S",-0.0233605555938148,-0.0233605555938148
"0","one2one","same","var","mean",1,"S",0.0470300657072536,0.0470300657072536
"0","one2one","same","2.5%","var",1,"S",0.000740199738042559,0.000740199738042559
"0","one2one","same","50%","var",1,"S",0.00265178031132214,0.00265178031132214
"0","one2one","same","97.5%","var",1,"S",0.00671725316703947,0.00671725316703947
"0","one2one","same","mean","var",1,"S",0.00305129832235868,0.00305129832235868
"0","one2one","same","var","var",1,"S",3.7903342065387e-06,3.7903342065387e-06
"0","one2one","same","2.5%","mean",2,"jaccard",0.799576614253881,0.799576614253881
"0","one2one","same","50%","mean",2,"jaccard",0.893718504391059,0.893718504391059
"0","one2one","same","97.5%","mean",2,"jaccard",0.938332887048836,0.938332887048836
"0","one2one","same","mean","mean",2,"jaccard",0.891123673959172,0.891123673959172
"0","one2one","same","var","mean",2,"jaccard",0.001008621271442,0.001008621271442
"0","one2one","same","2.5%","var",2,"jaccard",5.39008654662579e-05,5.39008654662579e-05
"0","one2one","same","50%","var",2,"jaccard",0.000222147361864636,0.000222147361864636
"0","one2one","same","97.5%","var",2,"jaccard",0.00126723123640976,0.00126723123640976
"0","one2one","same","mean","var",2,"jaccard",0.000321959917449474,0.000321959917449474
"0","one2one","same","var","var",2,"jaccard",8.60887513164437e-08,8.60887513164437e-08
"0","one2one","same","2.5%","mean",2,"N",-0.149390817174254,-0.149390817174254
"0","one2one","same","50%","mean",2,"N",0.0050995001536892,0.0050995001536892
"0","one2one","same","97.5%","mean",2,"N",0.171553593144092,0.171553593144092
"0","one2one","same","mean","mean",2,"N",0.00915180602790574,0.00915180602790574
"0","one2one","same","var","mean",2,"N",0.00844214481258031,0.00844214481258031
"0","one2one","same","2.5%","var",2,"N",0.0211678789437575,0.0211678789437575
"0","one2one","same","50%","var",2,"N",0.0519564202140232,0.0519564202140232
"0","one2one","same","97.5%","var",2,"N",0.111321792601628,0.111321792601628
"0","one2one","same","mean","var",2,"N",0.055195463358561,0.055195463358561
"0","one2one","same","var","var",2,"N",0.000613334012320479,0.000613334012320479
"0","one2one","same","2.5%","mean",2,"rda",0.236963223762649,0.236963223762649
"0","one2one","same","50%","mean",2,"rda",0.37212900896526,0.37212900896526
"0","one2one","same","97.5%","mean",2,"rda",0.490097411855514,0.490097411855514
"0","one2one","same","mean","mean",2,"rda",0.364765100817474,0.364765100817474
"0","one2one","same","var","mean",2,"rda",0.00501702194268437,0.00501702194268437
"0","one2one","same","2.5%","var",2,"rda",0.00019304381060316,0.000193043810603158
"0","one2one","same","50%","var",2,"rda",0.000614116904903049,0.000614116904903051
"0","one2one","same","97.5%","var",2,"rda",0.00147485250751496,0.00147485250751496
"0","one2one","same","mean","var",2,"rda",0.000656401421423519,0.000656401421423519
"0","one2one","same","var","var",2,"rda",1.21830738922964e-07,1.21830738922964e-07
"0","one2one","same","2.5%","mean",2,"S",-0.664774423632519,-0.664774423632519
"0","one2one","same","50%","mean",2,"S",0.0752084710236002,0.0752084710236002
"0","one2one","same","97.5%","mean",2,"S",0.681065559745094,0.681065559745094
"0","one2one","same","mean","mean",2,"S",0.0221715844850822,0.0221715844850822
"0","one2one","same","var","mean",2,"S",0.142740331094372,0.142740331094372
"0","one2one","same","2.5%","var",2,"S",0.000586763670070121,0.000586763670070121
"0","one2one","same","50%","var",2,"S",0.00201567818481308,0.00201567818481308
"0","one2one","same","97.5%","var",2,"S",0.00966194674455633,0.00966194674455633
"0","one2one","same","mean","var",2,"S",0.00285393662282832,0.00285393662282832
"0","one2one","same","var","var",2,"S",6.13964174297147e-06,6.13964174297147e-06
