"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"2","2","one2many","opposite","var","mean",1,"jaccard",0.00355326361907021,0.0415551549573509
"2","2","one2many","opposite","var","mean",1,"N",0.00506418811361345,0.00506418811361345
"2","2","one2many","opposite","var","mean",1,"rda",3.36839706547699e-05,0.010132677262677
"2","2","one2many","opposite","var","mean",1,"S",0.00876645912922874,0.0755306174944536
"2","2","one2many","opposite","var","mean",2,"jaccard",0.00942353286845597,0.0134337553556403
"2","2","one2many","opposite","var","mean",2,"N",0.00514504130367058,0.00514504130367058
"2","2","one2many","opposite","var","mean",2,"rda",0.000305911787578893,0.00372454210488259
"2","2","one2many","opposite","var","mean",2,"S",0.0315239795608744,0.0311485520685659
"2","2","one2many","opposite","var","var",1,"jaccard",0.000132274390757868,0.000524293322879173
"2","2","one2many","opposite","var","var",1,"N",0.000426138692096294,0.000426138692096294
"2","2","one2many","opposite","var","var",1,"rda",3.30263422442297e-08,0.000106041119912879
"2","2","one2many","opposite","var","var",1,"S",0.000409139179264369,0.000590327200381762
"2","2","one2many","opposite","var","var",2,"jaccard",0.000145057228669654,0.000431163706009452
"2","2","one2many","opposite","var","var",2,"N",0.000693040392670403,0.000693040392670403
"2","2","one2many","opposite","var","var",2,"rda",1.33881464776803e-07,0.000102837170086246
"2","2","one2many","opposite","var","var",2,"S",0.000572296349560634,0.000616432492308513
"2","2","one2many","same","2.5%","mean",1,"jaccard",-0.10625630337963,-0.0824416073113261
"2","2","one2many","same","2.5%","mean",1,"N",-0.14517392180015,-0.14517392180015
"2","2","one2many","same","2.5%","mean",1,"rda",0.0401683906270751,0.0186269032032095
"2","2","one2many","same","2.5%","mean",1,"S",-0.170568267752435,-0.0800107621528735
"2","2","one2many","same","2.5%","mean",2,"jaccard",0.0128369090029881,-0.0108921008269953
"2","2","one2many","same","2.5%","mean",2,"N",-0.147301728012234,-0.147301728012234
"2","2","one2many","same","2.5%","mean",2,"rda",0.0547208552917128,0.0480584816891697
"2","2","one2many","same","2.5%","mean",2,"S",-0.387727636488236,-0.362142530490457
"2","2","one2many","same","2.5%","var",1,"jaccard",0.00508202613575276,0.00555405049337492
"2","2","one2many","same","2.5%","var",1,"N",0.0185803275202798,0.0185803275202798
"2","2","one2many","same","2.5%","var",1,"rda",9.23321265308604e-05,0.000275257852719138
"2","2","one2many","same","2.5%","var",1,"S",0.0147392099413035,0.0100482830875491
"2","2","one2many","same","2.5%","var",2,"jaccard",0.00456145300382782,0.00653616450570077
"2","2","one2many","same","2.5%","var",2,"N",0.0171556022894264,0.0171556022894264
"2","2","one2many","same","2.5%","var",2,"rda",8.57629341012829e-05,0.00172209737763465
"2","2","one2many","same","2.5%","var",2,"S",0.0142746745549657,0.0136670279758942
"2","2","one2many","same","50%","mean",1,"jaccard",-0.0028637043898639,-0.00985702966663872
"2","2","one2many","same","50%","mean",1,"N",-0.0165292927707747,-0.0165292927707747
"2","2","one2many","same","50%","mean",1,"rda",0.0518830671004441,0.0457697119377705
"2","2","one2many","same","50%","mean",1,"S",-0.00986404139415965,0.0352963946253579
"2","2","one2many","same","50%","mean",2,"jaccard",0.144767515150569,0.108352494805598
"2","2","one2many","same","50%","mean",2,"N",0.0086581207850932,0.0086581207850932
"2","2","one2many","same","50%","mean",2,"rda",0.0683162201471911,0.0964080560412113
"2","2","one2many","same","50%","mean",2,"S",-0.0118306926038023,0.0365671081414252
"2","2","one2many","same","50%","var",1,"jaccard",0.0193833045092751,0.015629518601707
"2","2","one2many","same","50%","var",1,"N",0.0517588850175107,0.0517588850175107
"2","2","one2many","same","50%","var",1,"rda",0.000286227090545855,0.00114501407745512
"2","2","one2many","same","50%","var",1,"S",0.0398235309098907,0.0354793497342926
"2","2","one2many","same","50%","var",2,"jaccard",0.0178972174706234,0.0263747151540811
"2","2","one2many","same","50%","var",2,"N",0.0462248860546042,0.0462248860546042
"2","2","one2many","same","50%","var",2,"rda",0.000411287641907688,0.00575715218668161
"2","2","one2many","same","50%","var",2,"S",0.0500683919781394,0.0606401203113456
"2","2","one2many","same","97.5%","mean",1,"jaccard",0.139874815103949,0.0792819263952398
"2","2","one2many","same","97.5%","mean",1,"N",0.163488824896735,0.163488824896735
"2","2","one2many","same","97.5%","mean",1,"rda",0.0664410800458096,0.0778100289517748
"2","2","one2many","same","97.5%","mean",1,"S",0.210959401055718,0.189353464914607
"2","2","one2many","same","97.5%","mean",2,"jaccard",0.466750900300262,0.558724339036758
"2","2","one2many","same","97.5%","mean",2,"N",0.12706538273998,0.12706538273998
"2","2","one2many","same","97.5%","mean",2,"rda",0.123147233232756,0.293917941207166
"2","2","one2many","same","97.5%","mean",2,"S",0.334802685895653,0.561376271487374
"2","2","one2many","same","97.5%","var",1,"jaccard",0.0450661038364134,0.0440424641711948
"2","2","one2many","same","97.5%","var",1,"N",0.0991037251484421,0.0991037251484421
"2","2","one2many","same","97.5%","var",1,"rda",0.000784953802741851,0.00612616198466516
"2","2","one2many","same","97.5%","var",1,"S",0.0913648503821795,0.0939625159982046
"2","2","one2many","same","97.5%","var",2,"jaccard",0.0540861230932215,0.0878283615859619
"2","2","one2many","same","97.5%","var",2,"N",0.09623059218042,0.09623059218042
"2","2","one2many","same","97.5%","var",2,"rda",0.00163424758485528,0.0308799621093535
"2","2","one2many","same","97.5%","var",2,"S",0.0971102187841964,0.116442543573558
"2","2","one2many","same","mean","mean",1,"jaccard",0.00103080900809425,-0.0056761372551679
"2","2","one2many","same","mean","mean",1,"N",-0.00247705815101917,-0.00247705815101917
"2","2","one2many","same","mean","mean",1,"rda",0.0523807679228539,0.0438105669710754
"2","2","one2many","same","mean","mean",1,"S",-0.00173191060901048,0.0355301821676751
"2","2","one2many","same","mean","mean",2,"jaccard",0.165941003396046,0.177437760115413
"2","2","one2many","same","mean","mean",2,"N",0.00118114042124681,0.00118114042124681
"2","2","one2many","same","mean","mean",2,"rda",0.0731923380389141,0.12696094472171
"2","2","one2many","same","mean","mean",2,"S",-0.0293547707440276,0.0139705546336339
"2","2","one2many","same","mean","var",1,"jaccard",0.0215250337445273,0.020077104800766
"2","2","one2many","same","mean","var",1,"N",0.0531067989212052,0.0531067989212052
"2","2","one2many","same","mean","var",1,"rda",0.000316599275919333,0.00177802187734572
"2","2","one2many","same","mean","var",1,"S",0.0462527818073972,0.0401042414952144
"2","2","one2many","same","mean","var",2,"jaccard",0.0214614065247048,0.034996500248649
"2","2","one2many","same","mean","var",2,"N",0.048284546370007,0.048284546370007
"2","2","one2many","same","mean","var",2,"rda",0.000520198148503186,0.00999664940854881
"2","2","one2many","same","mean","var",2,"S",0.0523216091482558,0.0625368177699354
"2","2","one2many","same","var","mean",1,"jaccard",0.00427891625760916,0.00314096641940303
"2","2","one2many","same","var","mean",1,"N",0.00639286255056203,0.00639286255056203
"2","2","one2many","same","var","mean",1,"rda",5.36306104710138e-05,0.000309337915151708
"2","2","one2many","same","var","mean",1,"S",0.00924948213842363,0.00667199131967001
"2","2","one2many","same","var","mean",2,"jaccard",0.0120842917102136,0.036308669360143
"2","2","one2many","same","var","mean",2,"N",0.0051743978348354,0.0051743978348354
"2","2","one2many","same","var","mean",2,"rda",0.000300627708768747,0.00727439149035559
"2","2","one2many","same","var","mean",2,"S",0.0384011778613496,0.0822895036575675
"2","2","one2many","same","var","var",1,"jaccard",0.000130361438229015,0.000142610357905016
"2","2","one2many","same","var","var",1,"N",0.000467567816628883,0.000467567816628883
"2","2","one2many","same","var","var",1,"rda",3.33611939574634e-08,3.66688834757728e-06
"2","2","one2many","same","var","var",1,"S",0.000512377700571286,0.000703820460201694
"2","2","one2many","same","var","var",2,"jaccard",0.000179206729897842,0.000662501346435472
"2","2","one2many","same","var","var",2,"N",0.00049475013716945,0.00049475013716945
"2","2","one2many","same","var","var",2,"rda",1.35294821258036e-07,9.20562420032045e-05
"2","2","one2many","same","var","var",2,"S",0.000521861479914508,0.00109575353402711
"2","2","one2one","all","2.5%","mean",1,"jaccard",-0.00403075529918087,0.00456634603203772
"2","2","one2one","all","2.5%","mean",1,"N",-0.155157781314976,-0.155157781314976
"2","2","one2one","all","2.5%","mean",1,"rda",0.046904798948048,0.0478357955648617
"2","2","one2one","all","2.5%","mean",1,"S",-0.397903796430047,-0.495300681599699
"2","2","one2one","all","2.5%","mean",2,"jaccard",-0.0408570124216246,-0.0243080103990053
"2","2","one2one","all","2.5%","mean",2,"N",-0.111989180456989,-0.111989180456989
"2","2","one2one","all","2.5%","mean",2,"rda",0.0479301698567442,0.0479929571794575
"2","2","one2one","all","2.5%","mean",2,"S",-0.376880183887583,-0.445494197331821
"2","2","one2one","all","2.5%","var",1,"jaccard",0.00718341936932674,0.00415248642850087
"2","2","one2one","all","2.5%","var",1,"N",0.0156854336689767,0.0156854336689767
"2","2","one2one","all","2.5%","var",1,"rda",0.000100234885226992,0.00013899302237956
"2","2","one2one","all","2.5%","var",1,"S",0.0155831053065171,0.0104498069530838
"2","2","one2one","all","2.5%","var",2,"jaccard",0.00431285419105305,0.00324105075065738
"2","2","one2one","all","2.5%","var",2,"N",0.0148918297765443,0.0148918297765443
"2","2","one2one","all","2.5%","var",2,"rda",0.000118145641682946,0.000107949554044003
"2","2","one2one","all","2.5%","var",2,"S",0.0110825562542792,0.00939010406205922
"2","2","one2one","all","50%","mean",1,"jaccard",0.160089546235659,0.203007113541666
"2","2","one2one","all","50%","mean",1,"N",0.0104330790037098,0.0104330790037098
"2","2","one2one","all","50%","mean",1,"rda",0.0696049582185973,0.0739860213120707
"2","2","one2one","all","50%","mean",1,"S",0.00207418467958563,-0.00359686363258184
"2","2","one2one","all","50%","mean",2,"jaccard",0.14803957963798,0.173389771935552
"2","2","one2one","all","50%","mean",2,"N",0.00261735968205819,0.00261735968205819
"2","2","one2one","all","50%","mean",2,"rda",0.0682098910777984,0.071422501973466
"2","2","one2one","all","50%","mean",2,"S",0.0024307198105879,0.0106873734282195
"2","2","one2one","all","50%","var",1,"jaccard",0.0172191526539205,0.0166530310247366
"2","2","one2one","all","50%","var",1,"N",0.0486451195529557,0.0486451195529557
"2","2","one2one","all","50%","var",1,"rda",0.00041480757738283,0.000459406772559707
"2","2","one2one","all","50%","var",1,"S",0.0422542151776658,0.0385530175121301
"2","2","one2one","all","50%","var",2,"jaccard",0.0174035414739061,0.0150086926820764
"2","2","one2one","all","50%","var",2,"N",0.0525978204142366,0.0525978204142366
"2","2","one2one","all","50%","var",2,"rda",0.000384587921737189,0.00040648557696286
"2","2","one2one","all","50%","var",2,"S",0.0427519680123217,0.0366918562815857
"2","2","one2one","all","97.5%","mean",1,"jaccard",0.510549512337612,0.592253761675079
"2","2","one2one","all","97.5%","mean",1,"N",0.139039635812233,0.139039635812233
"2","2","one2one","all","97.5%","mean",1,"rda",0.121155251205228,0.128847794911962
"2","2","one2one","all","97.5%","mean",1,"S",0.376366963141141,0.389923536782759
"2","2","one2one","all","97.5%","mean",2,"jaccard",0.40661016117773,0.487950536885044
"2","2","one2one","all","97.5%","mean",2,"N",0.117666861750131,0.117666861750131
"2","2","one2one","all","97.5%","mean",2,"rda",0.111624276886297,0.132570632987387
"2","2","one2one","all","97.5%","mean",2,"S",0.319834738331581,0.401082660172415
"2","2","one2one","all","97.5%","var",1,"jaccard",0.0445251714470152,0.0347891986126996
"2","2","one2one","all","97.5%","var",1,"N",0.092792860788823,0.092792860788823
"2","2","one2one","all","97.5%","var",1,"rda",0.00138031369931547,0.0016408259679567
"2","2","one2one","all","97.5%","var",1,"S",0.0949714947539959,0.087301649472915
"2","2","one2one","all","97.5%","var",2,"jaccard",0.048954720046164,0.0464148385512924
"2","2","one2one","all","97.5%","var",2,"N",0.100855371216483,0.100855371216483
"2","2","one2one","all","97.5%","var",2,"rda",0.00127696553729942,0.00119059899981642
"2","2","one2one","all","97.5%","var",2,"S",0.0845418578225215,0.0917652855134769
"2","2","one2one","all","mean","mean",1,"jaccard",0.176213970109502,0.221679399282153
"2","2","one2one","all","mean","mean",1,"N",0.00698500316896071,0.00698500316896071
"2","2","one2one","all","mean","mean",1,"rda",0.0742386072690785,0.0797105032187179
"2","2","one2one","all","mean","mean",1,"S",-0.0104226312967034,-0.0141677871102206
"2","2","one2one","all","mean","mean",2,"jaccard",0.146311085815921,0.182415312302022
"2","2","one2one","all","mean","mean",2,"N",0.00439536172461435,0.00439536172461435
"2","2","one2one","all","mean","mean",2,"rda",0.0720483221024452,0.0765960479713584
"2","2","one2one","all","mean","mean",2,"S",0.00521718792417556,0.00408158222217356
"2","2","one2one","all","mean","var",1,"jaccard",0.0193999485054436,0.0168659180230127
"2","2","one2one","all","mean","var",1,"N",0.0503988581579899,0.0503988581579899
"2","2","one2one","all","mean","var",1,"rda",0.000513547229459104,0.000545615681199859
"2","2","one2one","all","mean","var",1,"S",0.046379976875041,0.0406991823369635
"2","2","one2one","all","mean","var",2,"jaccard",0.0199692616411712,0.0177430277814333
"2","2","one2one","all","mean","var",2,"N",0.0560251832961411,0.0560251832961411
"2","2","one2one","all","mean","var",2,"rda",0.000481353352493258,0.000479152763343822
"2","2","one2one","all","mean","var",2,"S",0.0431548299167612,0.0395601513328678
"2","2","one2one","all","var","mean",1,"jaccard",0.0194065603160193,0.0259994661058362
"2","2","one2one","all","var","mean",1,"N",0.00631252896397494,0.00631252896397494
"2","2","one2one","all","var","mean",1,"rda",0.000399165313549295,0.000571175353650133
"2","2","one2one","all","var","mean",1,"S",0.0399174159317614,0.0556131609666806
"2","2","one2one","all","var","mean",2,"jaccard",0.0124326741544298,0.0178195044416131
"2","2","one2one","all","var","mean",2,"N",0.00415444923537786,0.00415444923537786
"2","2","one2one","all","var","mean",2,"rda",0.000335037869068738,0.00048195839008358
"2","2","one2one","all","var","mean",2,"S",0.0323532491494184,0.0453262197598734
"2","2","one2one","all","var","var",1,"jaccard",9.4327369663891e-05,6.85727974030801e-05
"2","2","one2one","all","var","var",1,"N",0.00045542540652066,0.00045542540652066
"2","2","one2one","all","var","var",1,"rda",1.19436487151682e-07,1.33312318123547e-07
"2","2","one2one","all","var","var",1,"S",0.000479556062526284,0.00044437774705268
"2","2","one2one","all","var","var",2,"jaccard",0.000146481805132861,0.000132255264553702
"2","2","one2one","all","var","var",2,"N",0.000585627840615298,0.000585627840615298
"2","2","one2one","all","var","var",2,"rda",9.07849373352312e-08,8.64907823882835e-08
"2","2","one2one","all","var","var",2,"S",0.00044836800362927,0.00050077444422801
"2","2","one2one","none","2.5%","mean",1,"jaccard",-0.0766337754816444,-0.076659612436905
"2","2","one2one","none","2.5%","mean",1,"N",-0.146215449386351,-0.146215449386351
"2","2","one2one","none","2.5%","mean",1,"rda",0.0435508551630718,0.0435508551630717
"2","2","one2one","none","2.5%","mean",1,"S",-0.144834435751206,-0.144349966802479
"2","2","one2one","none","2.5%","mean",2,"jaccard",-0.0694368308175961,-0.0703975693600571
"2","2","one2one","none","2.5%","mean",2,"N",-0.113464525676108,-0.113464525676108
"2","2","one2one","none","2.5%","mean",2,"rda",0.0444398442226003,0.0447312833334343
"2","2","one2one","none","2.5%","mean",2,"S",-0.138569867667967,-0.124840367511462
"2","2","one2one","none","2.5%","var",1,"jaccard",0.00592525558796107,0.00587789523885904
"2","2","one2one","none","2.5%","var",1,"N",0.0196300421396302,0.0196300421396302
"2","2","one2one","none","2.5%","var",1,"rda",0.000105027142850577,9.55150537380425e-05
"2","2","one2one","none","2.5%","var",1,"S",0.0163208335790475,0.0158120979677611
"2","2","one2one","none","2.5%","var",2,"jaccard",0.00735205461956991,0.00735205461956991
"2","2","one2one","none","2.5%","var",2,"N",0.0170113207519267,0.0170113207519267
"2","2","one2one","none","2.5%","var",2,"rda",0.000107263010424889,0.00010954130474234
"2","2","one2one","none","2.5%","var",2,"S",0.0173513800425734,0.0173513800425734
"2","2","one2one","none","50%","mean",1,"jaccard",0.00569456931731524,0.00704522619548229
"2","2","one2one","none","50%","mean",1,"N",-0.00278220862771997,-0.00278220862771997
"2","2","one2one","none","50%","mean",1,"rda",0.0533636565267505,0.0533058080643825
"2","2","one2one","none","50%","mean",1,"S",-3.00786858118232e-05,-0.0010875741987262
"2","2","one2one","none","50%","mean",2,"jaccard",0.00307576325013831,0.00450711072985581
"2","2","one2one","none","50%","mean",2,"N",-0.0141914549690521,-0.0141914549690521
"2","2","one2one","none","50%","mean",2,"rda",0.0530526935144443,0.0528944531906215
"2","2","one2one","none","50%","mean",2,"S",0.0156641553340337,0.0160286023305492
"2","2","one2one","none","50%","var",1,"jaccard",0.0210037678412449,0.0210132609531932
"2","2","one2one","none","50%","var",1,"N",0.0537962791098478,0.0537962791098478
"2","2","one2one","none","50%","var",1,"rda",0.000305000266362104,0.000298573871848124
"2","2","one2one","none","50%","var",1,"S",0.0473029284278605,0.0476527229488856
"2","2","one2one","none","50%","var",2,"jaccard",0.0211896170138796,0.0211340535395799
"2","2","one2one","none","50%","var",2,"N",0.0440755435322837,0.0440755435322837
"2","2","one2one","none","50%","var",2,"rda",0.000311619881407731,0.000308864411663757
"2","2","one2one","none","50%","var",2,"S",0.0527799126738988,0.0517226601127375
"2","2","one2one","none","97.5%","mean",1,"jaccard",0.0707995061498596,0.0704916939522905
"2","2","one2one","none","97.5%","mean",1,"N",0.107143235301493,0.107143235301493
"2","2","one2one","none","97.5%","mean",1,"rda",0.0604515386809587,0.0604124811046453
"2","2","one2one","none","97.5%","mean",1,"S",0.136078177823018,0.136078177823018
"2","2","one2one","none","97.5%","mean",2,"jaccard",0.0875083712536241,0.0885681723369527
"2","2","one2one","none","97.5%","mean",2,"N",0.122004344572482,0.122004344572482
"2","2","one2one","none","97.5%","mean",2,"rda",0.0634851808293558,0.0633943249377042
"2","2","one2one","none","97.5%","mean",2,"S",0.138823001612713,0.135980079882396
"2","2","one2one","none","97.5%","var",1,"jaccard",0.048686635394428,0.0491865322965317
"2","2","one2one","none","97.5%","var",1,"N",0.0966112061940897,0.0966112061940897
"2","2","one2one","none","97.5%","var",1,"rda",0.000704313694208171,0.000674818963600587
"2","2","one2one","none","97.5%","var",1,"S",0.0889268223385266,0.0904004276725482
"2","2","one2one","none","97.5%","var",2,"jaccard",0.0534063148927746,0.0532805465231601
"2","2","one2one","none","97.5%","var",2,"N",0.107203295036568,0.107203295036568
"2","2","one2one","none","97.5%","var",2,"rda",0.000671988034539275,0.000677735339618797
"2","2","one2one","none","97.5%","var",2,"S",0.102240879971012,0.102132715512598
"2","2","one2one","none","mean","mean",1,"jaccard",0.00235162397399181,0.00335683026263425
"2","2","one2one","none","mean","mean",1,"N",-0.00589455519957598,-0.00589455519957598
"2","2","one2one","none","mean","mean",1,"rda",0.0527813945886297,0.0528457738318665
"2","2","one2one","none","mean","mean",1,"S",-0.000928762283885837,-0.00135645206016161
"2","2","one2one","none","mean","mean",2,"jaccard",0.00374500521091932,0.00436218099117922
"2","2","one2one","none","mean","mean",2,"N",-0.00891887539384678,-0.00891887539384678
"2","2","one2one","none","mean","mean",2,"rda",0.0532324353303349,0.0532712960368792
"2","2","one2one","none","mean","mean",2,"S",0.0101275611315821,0.010883923307733
"2","2","one2one","none","mean","var",1,"jaccard",0.0229418085134498,0.0229965148461521
"2","2","one2one","none","mean","var",1,"N",0.0538931728742082,0.0538931728742082
"2","2","one2one","none","mean","var",1,"rda",0.00033251482341153,0.000332149436089801
"2","2","one2one","none","mean","var",1,"S",0.0477755993993921,0.0478892690790262
"2","2","one2one","none","mean","var",2,"jaccard",0.0227791657480069,0.022754156438154
"2","2","one2one","none","mean","var",2,"N",0.0498018535905332,0.0498018535905332
"2","2","one2one","none","mean","var",2,"rda",0.000330825031525074,0.000330492220241215
"2","2","one2one","none","mean","var",2,"S",0.0538192613684318,0.0534112961113008
"2","2","one2one","none","var","mean",1,"jaccard",0.00170268510869491,0.00171102609916772
"2","2","one2one","none","var","mean",1,"N",0.0048154860134181,0.0048154860134181
"2","2","one2one","none","var","mean",1,"rda",2.31062940077924e-05,2.27073486858582e-05
"2","2","one2one","none","var","mean",1,"S",0.00582518824986688,0.00572655853015177
"2","2","one2one","none","var","mean",2,"jaccard",0.00180071214852221,0.00178894341235268
"2","2","one2one","none","var","mean",2,"N",0.00439672697844212,0.00439672697844212
"2","2","one2one","none","var","mean",2,"rda",2.76582569221187e-05,2.7490311133654e-05
"2","2","one2one","none","var","mean",2,"S",0.00454326105304218,0.00444918070744196
"2","2","one2one","none","var","var",1,"jaccard",0.000137276135840197,0.000137307556528889
"2","2","one2one","none","var","var",1,"N",0.000426070378387098,0.000426070378387098
"2","2","one2one","none","var","var",1,"rda",2.44263754134653e-08,2.45232831402062e-08
"2","2","one2one","none","var","var",1,"S",0.000397179173773083,0.000418333013164195
"2","2","one2one","none","var","var",2,"jaccard",0.000128579927026573,0.000129526745806171
"2","2","one2one","none","var","var",2,"N",0.00056209122423377,0.00056209122423377
"2","2","one2one","none","var","var",2,"rda",3.14016545531861e-08,3.14696141284166e-08
"2","2","one2one","none","var","var",2,"S",0.000533364220967329,0.000526598022077
"2","2","one2one","opposite","2.5%","mean",1,"jaccard",-0.0951743475648959,-0.0718914016428288
"2","2","one2one","opposite","2.5%","mean",1,"N",-0.116780357610944,-0.116780357610944
"2","2","one2one","opposite","2.5%","mean",1,"rda",0.0397485922632103,0.0421988110521808
"2","2","one2one","opposite","2.5%","mean",1,"S",-0.190308208702479,-0.302970815620823
"2","2","one2one","opposite","2.5%","mean",2,"jaccard",-0.0120722739122146,-0.00243296707306419
"2","2","one2one","opposite","2.5%","mean",2,"N",-0.1447590734392,-0.1447590734392
"2","2","one2one","opposite","2.5%","mean",2,"rda",0.0499496946031431,0.0506983126564126
"2","2","one2one","opposite","2.5%","mean",2,"S",-0.286988509892351,-0.262584202253683
"2","2","one2one","opposite","2.5%","var",1,"jaccard",0.00598458945548468,0.00487972856562665
"2","2","one2one","opposite","2.5%","var",1,"N",0.0167647418991593,0.0167647418991593
"2","2","one2one","opposite","2.5%","var",1,"rda",8.93680541086477e-05,9.07549819783191e-05
"2","2","one2one","opposite","2.5%","var",1,"S",0.0161376597106673,0.015866864984463
"2","2","one2one","opposite","2.5%","var",2,"jaccard",0.0067678883854028,0.00552880711619811
"2","2","one2one","opposite","2.5%","var",2,"N",0.018607052429411,0.018607052429411
"2","2","one2one","opposite","2.5%","var",2,"rda",8.78445552634663e-05,9.06205911872355e-05
"2","2","one2one","opposite","2.5%","var",2,"S",0.0146409164623294,0.0129289805034835
"2","2","one2one","opposite","50%","mean",1,"jaccard",0.00490910801924994,0.0599810979179064
"2","2","one2one","opposite","50%","mean",1,"N",0.00167880710401147,0.00167880710401147
"2","2","one2one","opposite","50%","mean",1,"rda",0.0528254774432664,0.060054185720642
"2","2","one2one","opposite","50%","mean",1,"S",0.0103826247856564,0.0141354980127773
"2","2","one2one","opposite","50%","mean",2,"jaccard",0.129528465727677,0.118638364382711
"2","2","one2one","opposite","50%","mean",2,"N",-0.014884021245097,-0.014884021245097
"2","2","one2one","opposite","50%","mean",2,"rda",0.0675754595305998,0.067149433933272
"2","2","one2one","opposite","50%","mean",2,"S",0.000144764627095988,0.00373757216309023
"2","2","one2one","opposite","50%","var",1,"jaccard",0.0176207031909291,0.0188560926771918
"2","2","one2one","opposite","50%","var",1,"N",0.0512074288088952,0.0512074288088952
"2","2","one2one","opposite","50%","var",1,"rda",0.00025882888004033,0.000333059990921112
"2","2","one2one","opposite","50%","var",1,"S",0.0467169106990971,0.0500570210754598
"2","2","one2one","opposite","50%","var",2,"jaccard",0.018409794179255,0.0175647372083294
"2","2","one2one","opposite","50%","var",2,"N",0.0495782476521874,0.0495782476521874
"2","2","one2one","opposite","50%","var",2,"rda",0.000432307576460982,0.000404620489837109
"2","2","one2one","opposite","50%","var",2,"S",0.0501843537655476,0.0486830406580442
"2","2","one2one","opposite","97.5%","mean",1,"jaccard",0.114398760156258,0.305104476766382
"2","2","one2one","opposite","97.5%","mean",1,"N",0.127852608253624,0.127852608253624
"2","2","one2one","opposite","97.5%","mean",1,"rda",0.0645975157527242,0.100531896466391
"2","2","one2one","opposite","97.5%","mean",1,"S",0.208120081872414,0.283704894359616
"2","2","one2one","opposite","97.5%","mean",2,"jaccard",0.443621589956562,0.439611226537631
"2","2","one2one","opposite","97.5%","mean",2,"N",0.104859917365102,0.104859917365102
"2","2","one2one","opposite","97.5%","mean",2,"rda",0.120773865825796,0.119949986041565
"2","2","one2one","opposite","97.5%","mean",2,"S",0.4097075664017,0.399383313267188
"2","2","one2one","opposite","97.5%","var",1,"jaccard",0.0487031322614549,0.04971582822864
"2","2","one2one","opposite","97.5%","var",1,"N",0.0983352479954268,0.0983352479954268
"2","2","one2one","opposite","97.5%","var",1,"rda",0.000635707037640706,0.00107222682480281
"2","2","one2one","opposite","97.5%","var",1,"S",0.102922437639089,0.106172471871642
"2","2","one2one","opposite","97.5%","var",2,"jaccard",0.0464015556344932,0.0445259364407061
"2","2","one2one","opposite","97.5%","var",2,"N",0.109070301595147,0.109070301595147
"2","2","one2one","opposite","97.5%","var",2,"rda",0.00109856664838228,0.000981457194916062
"2","2","one2one","opposite","97.5%","var",2,"S",0.0949517488640829,0.0932371018081991
"2","2","one2one","opposite","mean","mean",1,"jaccard",0.00237573192604273,0.0829110045436561
"2","2","one2one","opposite","mean","mean",1,"N",0.00244913047944449,0.00244913047944449
"2","2","one2one","opposite","mean","mean",1,"rda",0.0529414755662608,0.0622905107293877
"2","2","one2one","opposite","mean","mean",1,"S",0.00791984267775825,0.0115346677427125
"2","2","one2one","opposite","mean","mean",2,"jaccard",0.152465653387227,0.146164520513641
"2","2","one2one","opposite","mean","mean",2,"N",-0.0164527129191449,-0.0164527129191449
"2","2","one2one","opposite","mean","mean",2,"rda",0.0711220833058307,0.0699652714700112
"2","2","one2one","opposite","mean","mean",2,"S",0.0302135870917538,0.0302754198356696
"2","2","one2one","opposite","mean","var",1,"jaccard",0.0207065572642095,0.0208856668698227
"2","2","one2one","opposite","mean","var",1,"N",0.0536056891261243,0.0536056891261243
"2","2","one2one","opposite","mean","var",1,"rda",0.000294850463411342,0.000398494806965542
"2","2","one2one","opposite","mean","var",1,"S",0.0498455756788108,0.0521669681074255
"2","2","one2one","opposite","mean","var",2,"jaccard",0.0206315726874051,0.0199708876126253
"2","2","one2one","opposite","mean","var",2,"N",0.0552673280333866,0.0552673280333866
"2","2","one2one","opposite","mean","var",2,"rda",0.000457135897487514,0.000418418865409831
"2","2","one2one","opposite","mean","var",2,"S",0.0524393645852114,0.0511253750798762
"2","2","one2one","opposite","var","mean",1,"jaccard",0.00350307938348796,0.0103921412659043
"2","2","one2one","opposite","var","mean",1,"N",0.00465090812065365,0.00465090812065365
"2","2","one2one","opposite","var","mean",1,"rda",4.71676728431707e-05,0.000186585987658972
"2","2","one2one","opposite","var","mean",1,"S",0.00934063423485202,0.0205579106786203
"2","2","one2one","opposite","var","mean",2,"jaccard",0.0138401062093602,0.0136144202741681
"2","2","one2one","opposite","var","mean",2,"N",0.00440761940819358,0.00440761940819358
"2","2","one2one","opposite","var","mean",2,"rda",0.000314775224223215,0.00030064883533541
"2","2","one2one","opposite","var","mean",2,"S",0.0321439145684876,0.0314384949587641
"2","2","one2one","opposite","var","var",1,"jaccard",0.000131888558690983,0.000131571244298696
"2","2","one2one","opposite","var","var",1,"N",0.000531901169043762,0.000531901169043762
"2","2","one2one","opposite","var","var",1,"rda",2.61694812570824e-08,6.68419824019477e-08
"2","2","one2one","opposite","var","var",1,"S",0.000492748870571613,0.000567277757984959
"2","2","one2one","opposite","var","var",2,"jaccard",0.000119417960376841,0.000109135426317261
"2","2","one2one","opposite","var","var",2,"N",0.000683572767431034,0.000683572767431034
"2","2","one2one","opposite","var","var",2,"rda",7.20473723345087e-08,5.51916730056336e-08
