"topo","envfilt","stat","summary","time","Beta_a","S_a","Stot_a","Beta_b","S_b","Stot_b","Cor_ab","N","Ntot"
"one2one","all","mean","var","T8000",0.0037772290817728,0.0516827777777778,0.222888888888889,0.0037772290817728,0.0516827777777778,0.222888888888889,5.79319727271681e-33,3.21612388888889,1286.44955555556
"one2one","all","var","mean","T1000",0.16259397251704,2.53664210858586,0.448908080808081,0.16259397251704,2.53664210858586,0.448908080808081,1.99207299298235e-33,36.8006999595959,14720.2799838384
"one2one","all","var","mean","T2000",0.135130913447397,2.5675924520202,0.435753535353535,0.135130913447397,2.5675924520202,0.435753535353535,1.36955018267537e-33,31.5888479191919,12635.5391676768
"one2one","all","var","mean","T4000",0.11364835076051,2.51380590656566,0.385328282828282,0.11364835076051,2.51380590656566,0.385328282828282,2.24108211710515e-33,26.5486119469697,10619.4447787879
"one2one","all","var","mean","T8000",0.0979794267775278,2.42149521212121,0.320541414141414,0.0979794267775278,2.42149521212121,0.320541414141414,1.86756843092096e-33,22.5050415555556,9002.01662222222
"one2one","all","var","var","T1000",2.09283673189471e-05,0.000455497239291058,0.0685149145778775,2.09283673189471e-05,0.000455497239291058,0.0685149145778775,1.60684094492707e-65,31.5254365721412,5044069.85154259
"one2one","all","var","var","T2000",1.0048761004486e-05,0.000896376419986907,0.0433854096520763,1.0048761004486e-05,0.000896376419986907,0.0433854096520763,1.59420387060574e-65,32.2288769801023,5156620.31681636
"one2one","all","var","var","T4000",7.93207327701846e-06,0.000611040714163238,0.0589696844993141,7.93207327701846e-06,0.000611040714163238,0.0589696844993141,1.95145225651729e-65,18.4396212266706,2950339.3962673
"one2one","all","var","var","T8000",7.3222927927885e-06,0.000625293493265993,0.0536745728893877,7.3222927927885e-06,0.000625293493265993,0.0536745728893877,1.54924468415219e-65,14.0446092255646,2247137.47609034
"one2one","none","2.5%","mean","T1000",1.03765945339112,28.612375,30,1.03765945339112,28.612375,30,1,94.98,1899.6
"one2one","none","2.5%","mean","T2000",1.03797588242157,28.635,30,1.03797588242157,28.635,30,1,95.012375,1900.2475
"one2one","none","2.5%","mean","T4000",1.03767523511748,28.64475,30,1.03767523511748,28.64475,30,1,94.89475,1897.895
"one2one","none","2.5%","mean","T8000",1.03684034125217,28.65,30,1.03684034125217,28.65,30,1,94.976375,1899.5275
"one2one","none","2.5%","var","T1000",2.10883073623513e-05,0.0160111111111111,0,2.10883073623513e-05,0.0160111111111111,0,0,0.0712777777777771,28.5111111111111
"one2one","none","2.5%","var","T2000",1.86066727909819e-05,0.0143506944444444,0,1.86066727909819e-05,0.0143506944444444,0,0,0.0824166666666668,32.9666666666667
"one2one","none","2.5%","var","T4000",2.45625477996682e-05,0.0189270833333333,0,2.45625477996682e-05,0.0189270833333333,0,0,0.0616506944444451,24.6602777777778
"one2one","none","2.5%","var","T8000",2.33403475921407e-05,0.0180194444444445,0,2.33403475921407e-05,0.0180194444444445,0,0,0.0797284722222232,31.8913888888889
"one2one","none","50%","mean","T1000",1.04117802950834,28.815,30,1.04117802950834,28.815,30,1,95.2425,1904.85
"one2one","none","50%","mean","T2000",1.04187074729222,28.795,30,1.04187074729222,28.795,30,1,95.235,1904.7
"one2one","none","50%","mean","T4000",1.04272485338735,28.775,30,1.04272485338735,28.775,30,1,95.225,1904.5
"one2one","none","50%","mean","T8000",1.04237816115273,28.7825,30,1.04237816115273,28.7825,30,1,95.24,1904.8
"one2one","none","50%","var","T1000",6.13202935856182e-05,0.0463472222222223,0,6.13202935856182e-05,0.0463472222222223,0,2.73910036535074e-33,0.201958333333332,80.7833333333333
"one2one","none","50%","var","T2000",5.98906524090455e-05,0.0459027777777777,0,5.98906524090455e-05,0.0459027777777777,0,5.47820073070147e-33,0.215013888888888,86.0055555555556
"one2one","none","50%","var","T4000",7.19229427826372e-05,0.0544444444444443,0,7.19229427826372e-05,0.0544444444444443,0,5.47820073070147e-33,0.180472222222223,72.1888888888889
"one2one","none","50%","var","T8000",6.29634579697088e-05,0.0483472222222222,0,6.29634579697088e-05,0.0483472222222222,0,4.1086505480261e-33,0.198944444444444,79.5777777777778
"one2one","none","97.5%","mean","T1000",1.04853516986902,28.912625,30,1.04853516986902,28.912625,30,1,95.56,1911.2
"one2one","none","97.5%","mean","T2000",1.04773396069945,28.903125,30,1.04773396069945,28.903125,30,1,95.51025,1910.205
"one2one","none","97.5%","mean","T4000",1.04741393877507,28.912875,30,1.04741393877507,28.912875,30,1,95.487625,1909.7525
"one2one","none","97.5%","mean","T8000",1.04716258079377,28.935,30,1.04716258079377,28.935,30,1,95.5355,1910.71
"one2one","none","97.5%","var","T1000",0.000140356649266746,0.106258333333333,0,0.000140356649266746,0.106258333333333,0,1.23259516440783e-32,0.502775694444446,201.110277777778
"one2one","none","97.5%","var","T2000",0.000135373097349113,0.103086111111111,0,0.000135373097349113,0.103086111111111,0,1.23259516440783e-32,0.419494444444443,167.797777777778
"one2one","none","97.5%","var","T4000",0.000141510975887056,0.108533333333333,0,0.000141510975887056,0.108533333333333,0,1.09564014614029e-32,0.503975694444443,201.590277777778
"one2one","none","97.5%","var","T8000",0.000156904746103267,0.120027777777777,0,0.000156904746103267,0.120027777777777,0,1.23259516440783e-32,0.472803472222221,189.121388888889
"one2one","none","mean","mean","T1000",1.04173823935102,28.7998,30,1.04173823935102,28.7998,30,1,95.24405,1904.881
"one2one","none","mean","mean","T2000",1.04222628951092,28.78625,30,1.04222628951092,28.78625,30,1,95.2514,1905.028
"one2one","none","mean","mean","T4000",1.04262149380444,28.7756,30,1.04262149380444,28.7756,30,1,95.22065,1904.413
"one2one","none","mean","mean","T8000",1.0423233005526,28.78365,30,1.0423233005526,28.78365,30,1,95.2373,1904.746
"one2one","none","mean","var","T1000",6.61786655357771e-05,0.0502722222222222,0,6.61786655357771e-05,0.0502722222222222,0,4.45103809369495e-33,0.223856388888889,89.5425555555556
"one2one","none","mean","var","T2000",6.46672757468726e-05,0.0491908333333333,0,6.46672757468726e-05,0.0491908333333333,0,4.670166122923e-33,0.225915,90.366
"one2one","none","mean","var","T4000",7.63065518781974e-05,0.0578288888888889,0,7.63065518781974e-05,0.0578288888888889,0,4.670166122923e-33,0.207258055555555,82.9032222222222
"one2one","none","mean","var","T8000",6.82582854583463e-05,0.0519380555555556,0,6.82582854583463e-05,0.0519380555555556,0,4.73864363205677e-33,0.210995555555556,84.3982222222222
"one2one","none","var","mean","T1000",7.75460481361052e-06,0.00588379797979796,0,7.75460481361052e-06,0.00588379797979796,0,1.24504562061397e-34,0.0231023712121209,9.24094848484846
"one2one","none","var","mean","T2000",6.64835312874321e-06,0.00505220959595959,0,6.64835312874321e-06,0.00505220959595959,0,4.98018248245588e-34,0.0207975151515151,8.31900606060604
"one2one","none","var","mean","T4000",6.17202798104557e-06,0.00470064646464648,0,6.17202798104557e-06,0.00470064646464648,0,3.73513686184191e-34,0.0236705328282828,9.46821313131315
"one2one","none","var","mean","T8000",6.38750491972376e-06,0.00486962373737375,0,6.38750491972376e-06,0.00486962373737375,0,4.98018248245588e-34,0.0183865757575759,7.35463030303027
"one2one","none","var","var","T1000",9.24498573214131e-10,0.000524611765806211,0,9.24498573214131e-10,0.000524611765806211,0,1.52469048876921e-65,0.0142465821339164,2279.45314142661
"one2one","none","var","var","T2000",9.73852671496227e-10,0.000555201703064597,0,9.73852671496227e-10,0.000555201703064597,0,1.35311425930299e-65,0.00905235828688114,1448.37732590099
"one2one","none","var","var","T4000",1.31502328759347e-09,0.000728370506297544,0,1.31502328759347e-09,0.000728370506297544,0,1.00829454019023e-65,0.0117003101274317,1872.04962038908
"one2one","none","var","var","T8000",1.05339521503691e-09,0.000604736498550317,0,1.05339521503691e-09,0.000604736498550317,0,1.61201324071376e-65,0.00898225110238177,1437.16017638109
"one2one","opposite","2.5%","mean","T1000",1.50631364268321,14.95475,30,1.50631364268321,14.95475,30,1,90.8795,1817.59
"one2one","opposite","2.5%","mean","T2000",1.4932155181887,15.31275,30,1.4932155181887,15.31275,30,1,91.164625,1823.2925
"one2one","opposite","2.5%","mean","T4000",1.49116667145806,15.651125,30,1.49116667145806,15.651125,30,1,91.432625,1828.6525
"one2one","opposite","2.5%","mean","T8000",1.48484205675695,15.78175,30,1.48484205675695,15.78175,30,1,91.983875,1839.6775
"one2one","opposite","2.5%","var","T1000",0.000173934058571732,0.0169027777777777,0,0.000173934058571732,0.0169027777777777,0,0,0.0760611111111117,30.4244444444444
"one2one","opposite","2.5%","var","T2000",0.000159750250210744,0.0234583333333334,0,0.000159750250210744,0.0234583333333334,0,0,0.0794756944444443,31.7902777777778
"one2one","opposite","2.5%","var","T4000",0.000156053735275945,0.0187388888888889,0,0.000156053735275945,0.0187388888888889,0,0,0.0765993055555563,30.6397222222222
"one2one","opposite","2.5%","var","T8000",0.000128279982213222,0.0174805555555556,0,0.000128279982213222,0.0174805555555556,0,6.505363367708e-34,0.0642229166666663,25.6891666666667
"one2one","opposite","50%","mean","T1000",1.70524563004025,17.595,30,1.70524563004025,17.595,30,1,95.205,1904.1
"one2one","opposite","50%","mean","T2000",1.68336608315179,17.825,30,1.68336608315179,17.825,30,1,95.2,1904
"one2one","opposite","50%","mean","T4000",1.6635416411068,18.0375,30,1.6635416411068,18.0375,30,1,95.21,1904.2
"one2one","opposite","50%","mean","T8000",1.65356230529678,18.145,30,1.65356230529678,18.145,30,1,95.1975,1903.95
"one2one","opposite","50%","var","T1000",0.000598317211260112,0.0581250000000001,0,0.000598317211260112,0.0581250000000001,0,6.84775091337684e-33,0.282069444444444,112.827777777778
"one2one","opposite","50%","var","T2000",0.000600164055611215,0.0627916666666667,0,0.000600164055611215,0.0627916666666667,0,5.47820073070147e-33,0.218736111111111,87.4944444444444
"one2one","opposite","50%","var","T4000",0.000474157800283386,0.0571944444444444,0,0.000474157800283386,0.0571944444444444,0,6.84775091337684e-33,0.212847222222222,85.1388888888889
"one2one","opposite","50%","var","T8000",0.000473134591616616,0.0559722222222224,0,0.000473134591616616,0.0559722222222224,0,6.84775091337684e-33,0.223888888888889,89.5555555555556
"one2one","opposite","97.5%","mean","T1000",2.00647325595619,19.922625,30,2.00647325595619,19.922625,30,1,95.5055,1910.11
"one2one","opposite","97.5%","mean","T2000",1.95962858239131,20.093125,30,1.95962858239131,20.093125,30,1,95.519625,1910.3925
"one2one","opposite","97.5%","mean","T4000",1.91708769164749,20.121625,30,1.91708769164749,20.121625,30,1,95.493875,1909.8775
"one2one","opposite","97.5%","mean","T8000",1.89805992715545,20.20725,30,1.89805992715545,20.20725,30,1,95.4855,1909.71
"one2one","opposite","97.5%","var","T1000",0.00154460714494324,0.140885416666667,0,0.00154460714494324,0.140885416666667,0,1.36955018267537e-32,6.32143055555556,2528.57222222222
"one2one","opposite","97.5%","var","T2000",0.00136178220620013,0.138416666666667,0,0.00136178220620013,0.138416666666667,0,1.36955018267537e-32,6.433675,2573.47
"one2one","opposite","97.5%","var","T4000",0.00117223667416839,0.121138888888888,0,0.00117223667416839,0.121138888888888,0,1.36955018267537e-32,7.17517291666667,2870.06916666667
"one2one","opposite","97.5%","var","T8000",0.00117244985469463,0.122585416666667,0,0.00117244985469463,0.122585416666667,0,1.36955018267537e-32,5.4823611111111,2192.94444444444
"one2one","opposite","mean","mean","T1000",1.72106044800965,17.5511,29.998,1.72106044800965,17.5511,29.998,1,94.6457,1892.914
"one2one","opposite","mean","mean","T2000",1.69003597539636,17.8589,29.999,1.69003597539636,17.8589,29.999,1,94.7629,1895.258
"one2one","opposite","mean","mean","T4000",1.67122504295621,18.04645,29.998,1.67122504295621,18.04645,29.998,1,94.8599,1897.198
"one2one","opposite","mean","mean","T8000",1.66056303085919,18.15945,29.999,1.66056303085919,18.15945,29.999,1,94.9956,1899.912
"one2one","opposite","mean","var","T1000",0.000630294969583838,0.0627622222222222,0.00177777777777778,0.000630294969583838,0.0627622222222222,0.00177777777777778,7.03948793895139e-33,1.01221388888889,404.885555555556
"one2one","opposite","mean","var","T2000",0.000634438776765881,0.0686261111111111,0.001,0.000634438776765881,0.0686261111111111,0.001,5.90276128733083e-33,0.947082777777778,378.833111111111
"one2one","opposite","mean","var","T4000",0.000526483737679449,0.0598963888888889,0.002,0.000526483737679449,0.0598963888888889,0.002,7.05318344077814e-33,0.869961111111111,347.984444444444
"one2one","opposite","mean","var","T8000",0.000530828665689967,0.0617225,0.001,0.000530828665689967,0.0617225,0.001,7.14905195356542e-33,0.626521666666667,250.608666666667
"one2one","opposite","var","mean","T1000",0.0207882291055345,2.04605837373737,0.000399999999999997,0.0207882291055345,2.04605837373737,0.000399999999999997,1.99207299298235e-33,2.03463031313131,813.852125252525
"one2one","opposite","var","mean","T2000",0.0175133700238484,1.85245685858586,0.000100000000000003,0.0175133700238484,1.85245685858586,0.000100000000000003,1.74306386885956e-33,1.5842415050505,633.696602020202
"one2one","opposite","var","mean","T4000",0.0149684320809146,1.68838701767677,0.000197979797979804,0.0149684320809146,1.68838701767677,0.000197979797979804,2.86360492741213e-33,1.16716362626263,466.86545050505
"one2one","opposite","var","mean","T8000",0.0142712634774809,1.64014439141414,0.000100000000000003,0.0142712634774809,1.64014439141414,0.000100000000000003,2.98810948947353e-33,0.724657717171717,289.863086868687
"one2one","opposite","var","var","T1000",1.44875467121245e-07,0.000986566222721036,0.000316049382716049,1.44875467121245e-07,0.000986566222721036,0.000316049382716049,1.81890507218142e-65,3.33411189647244,533457.90343559
"one2one","opposite","var","var","T2000",9.93591440736675e-08,0.00102899246196533,1e-04,9.93591440736675e-08,0.00102899246196533,1e-04,1.61684450600902e-65,3.38388082449464,541420.931919142
"one2one","opposite","var","var","T4000",7.51883418488066e-08,0.000724608303014712,0.000197979797979798,7.51883418488066e-08,0.000724608303014712,0.000197979797979798,1.43374902438782e-65,3.46959231104253,555134.769766804
"one2one","opposite","var","var","T8000",7.62218912738525e-08,0.000831498074806709,1e-04,7.62218912738525e-08,0.000831498074806709,1e-04,1.42694736069763e-65,1.6652075606151,266433.209698416
"one2one","same","2.5%","mean","T1000",1.35921853158551,15.105,29.0475,1.35921853158551,15.105,29.0475,1,87.056875,1741.1375
"one2one","same","2.5%","mean","T2000",1.35123284908326,15.5195,29.1,1.35123284908326,15.5195,29.1,1,88.592125,1771.8425
"one2one","same","2.5%","mean","T4000",1.34673651516528,15.59225,29.0475,1.34673651516528,15.59225,29.0475,1,90.2445,1804.89
"one2one","same","2.5%","mean","T8000",1.34728277395278,15.8995,29.1,1.34728277395278,15.8995,29.1,1,90.455,1809.1
"one2one","same","2.5%","var","T1000",0.000169444259987119,0.02106875,0,0.000169444259987119,0.02106875,0,0,0.0718722222222226,28.7488888888889
"one2one","same","2.5%","var","T2000",0.00014661832119313,0.0242972222222221,0,0.00014661832119313,0.0242972222222221,0,0,0.0615381944444446,24.6152777777778
"one2one","same","2.5%","var","T4000",0.000137017575016441,0.0203444444444445,0,0.000137017575016441,0.0203444444444445,0,0,0.0655833333333325,26.2333333333333
"one2one","same","2.5%","var","T8000",0.000122149713968009,0.0178305555555556,0,0.000122149713968009,0.0178305555555556,0,0,0.0797638888888898,31.9055555555556
"one2one","same","50%","mean","T1000",1.60478074188782,18.5825,30,1.60478074188782,18.5825,30,1,95.0725,1901.45
"one2one","same","50%","mean","T2000",1.58136874891455,18.855,30,1.58136874891455,18.855,30,1,95.1375,1902.75
"one2one","same","50%","mean","T4000",1.57055755411801,18.9825,30,1.57055755411801,18.9825,30,1,95.1275,1902.55
"one2one","same","50%","mean","T8000",1.56292699695058,19.11,30,1.56292699695058,19.11,30,1,95.135,1902.7
"one2one","same","50%","var","T1000",0.000515022435100958,0.0594027777777777,0,0.000515022435100958,0.0594027777777777,0,4.1086505480261e-33,0.28325,113.3
"one2one","same","50%","var","T2000",0.000592627825941405,0.068236111111111,0,0.000592627825941405,0.068236111111111,0,5.47820073070147e-33,0.252791666666666,101.116666666667
"one2one","same","50%","var","T4000",0.000488648241677508,0.0626250000000001,0,0.000488648241677508,0.0626250000000001,0,5.47820073070147e-33,0.245624999999999,98.25
"one2one","same","50%","var","T8000",0.000452689712232823,0.0568333333333332,0,0.000452689712232823,0.0568333333333332,0,5.47820073070147e-33,0.243291666666668,97.3166666666667
"one2one","same","97.5%","mean","T1000",1.95496277876404,21.834875,30,1.95496277876404,21.834875,30,1,95.482875,1909.6575
"one2one","same","97.5%","mean","T2000",1.90421528930573,21.963125,30,1.90421528930573,21.963125,30,1,95.467625,1909.3525
"one2one","same","97.5%","mean","T4000",1.88640093383128,21.943625,30,1.88640093383128,21.943625,30,1,95.4815,1909.63
"one2one","same","97.5%","mean","T8000",1.84565793685388,21.93175,30,1.84565793685388,21.93175,30,1,95.55,1911
"one2one","same","97.5%","var","T1000",0.00208654829185431,0.13035,0.2725,0.00208654829185431,0.13035,0.2725,1.36955018267537e-32,8.71715555555554,3486.86222222221
"one2one","same","97.5%","var","T2000",0.00167497267260234,0.127036805555555,0.277777777777778,0.00167497267260234,0.127036805555555,0.277777777777778,1.36955018267537e-32,6.75106319444442,2700.42527777777
"one2one","same","97.5%","var","T4000",0.00196555767983904,0.132852777777778,0.2725,0.00196555767983904,0.132852777777778,0.2725,1.36955018267537e-32,6.63768055555556,2655.07222222222
"one2one","same","97.5%","var","T8000",0.00168966915736623,0.152907638888889,0.277777777777778,0.00168966915736623,0.152907638888889,0.277777777777778,1.36955018267537e-32,5.99938888888888,2399.75555555555
"one2one","same","mean","mean","T1000",1.61510511073265,18.6386,29.859,1.61510511073265,18.6386,29.859,1,93.7481,1874.962
"one2one","same","mean","mean","T2000",1.59361047842757,18.8788,29.864,1.59361047842757,18.8788,29.864,1,94.0679,1881.358
"one2one","same","mean","mean","T4000",1.57742489320053,19.0551,29.856,1.57742489320053,19.0551,29.856,1,94.3341,1886.682
"one2one","same","mean","mean","T8000",1.56853151792432,19.14605,29.843,1.56853151792432,19.14605,29.843,1,94.5131,1890.262
"one2one","same","mean","var","T1000",0.000657971140465837,0.0640705555555555,0.0563333333333333,0.000657971140465837,0.0640705555555555,0.0563333333333333,5.2316816978199e-33,1.79466833333333,717.867333333333
"one2one","same","mean","var","T2000",0.000663265240844707,0.0704833333333333,0.0584444444444444,0.000663265240844707,0.0704833333333333,0.0584444444444444,6.505363367708e-33,1.32627555555555,530.510222222222
"one2one","same","mean","var","T4000",0.000618139415221142,0.0667827777777778,0.0526666666666667,0.000618139415221142,0.0667827777777778,0.0526666666666667,5.77950177089005e-33,1.17368722222222,469.474888888889
"one2one","same","mean","var","T8000",0.000615732549976363,0.0646302777777778,0.0641111111111111,0.000615732549976363,0.0646302777777778,0.0641111111111111,6.05341180742513e-33,0.927581666666667,371.032666666667
"one2one","same","var","mean","T1000",0.0226132225957093,2.67324903030303,0.0731505050505051,0.0226132225957093,2.67324903030303,0.0731505050505051,1.74306386885956e-33,5.57163625252525,2228.6545010101
"one2one","same","var","mean","T2000",0.0197989401064575,2.48830864646465,0.0675797979797979,0.0197989401064575,2.48830864646465,0.0675797979797979,1.49405474473676e-33,4.36809756565657,1747.23902626263
"one2one","same","var","mean","T4000",0.0176399369580142,2.31891362626263,0.082690909090909,0.0176399369580142,2.31891362626263,0.082690909090909,1.86756843092096e-33,2.98058453535354,1192.23381414141
"one2one","same","var","mean","T8000",0.016089526883315,2.20367136111111,0.0794454545454546,0.016089526883315,2.20367136111111,0.0794454545454546,1.36955018267537e-33,2.32155544444444,928.622177777778
"one2one","same","var","var","T1000",2.47386449874754e-07,0.000853330783451802,0.0106054495573014,2.47386449874754e-07,0.000853330783451802,0.0106054495573014,1.63838626538436e-65,8.01587199832928,1282539.51973268
"one2one","same","var","var","T2000",1.50996250913063e-07,0.00104936416635491,0.00938176830028682,1.50996250913063e-07,0.00104936416635491,0.00938176830028682,1.82782870337384e-65,4.78941000859957,766305.601375932
"one2one","same","var","var","T4000",2.75301647842027e-07,0.000984777518705574,0.0130081556303779,2.75301647842027e-07,0.000984777518705574,0.0130081556303779,1.49894268666623e-65,5.00117682540872,800188.292065395
"one2one","same","var","var","T8000",1.97111292360359e-07,0.00118163416097706,0.0128640852974186,1.97111292360359e-07,0.00118163416097706,0.0128640852974186,1.89150667457922e-65,3.5837908678579,573406.538857264
