"o","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.9","one2one","all","97.5%","mean",2,"N",0.490792847090714,0.490792847090714
"0.9","one2one","all","mean","mean",2,"N",0.00836034576409525,0.00836034576409525
"0.9","one2one","all","var","mean",2,"N",0.0618723536388127,0.0618723536388127
"0.9","one2one","all","2.5%","var",2,"N",0.00474318827926267,0.00474318827926267
"0.9","one2one","all","50%","var",2,"N",0.0326967129613721,0.0326967129613721
"0.9","one2one","all","97.5%","var",2,"N",0.105143827998128,0.105143827998128
"0.9","one2one","all","mean","var",2,"N",0.0415718424339255,0.0415718424339255
"0.9","one2one","all","var","var",2,"N",0.000892030907211772,0.000892030907211772
"0.9","one2one","all","2.5%","mean",2,"rda",0.125681483961796,0.125681483961796
"0.9","one2one","all","50%","mean",2,"rda",0.183041209013758,0.183041209013758
"0.9","one2one","all","97.5%","mean",2,"rda",0.27250801500469,0.27250801500469
"0.9","one2one","all","mean","mean",2,"rda",0.190838891274802,0.190838891274802
"0.9","one2one","all","var","mean",2,"rda",0.00159188004472441,0.00159188004472441
"0.9","one2one","all","2.5%","var",2,"rda",9.23011939380107e-05,9.2301193938011e-05
"0.9","one2one","all","50%","var",2,"rda",0.000338751713368739,0.000338751713368738
"0.9","one2one","all","97.5%","var",2,"rda",0.000838049265761764,0.000838049265761766
"0.9","one2one","all","mean","var",2,"rda",0.000381657725863426,0.000381657725863426
"0.9","one2one","all","var","var",2,"rda",4.97305380444579e-08,4.97305380444579e-08
"0.9","one2one","all","2.5%","mean",2,"S",-0.613216266660686,-0.613216266660686
"0.9","one2one","all","50%","mean",2,"S",0.0140448746702876,0.0140448746702876
"0.9","one2one","all","97.5%","mean",2,"S",0.419543239887981,0.419543239887981
"0.9","one2one","all","mean","mean",2,"S",-0.00104195380546671,-0.00104195380546671
"0.9","one2one","all","var","mean",2,"S",0.0690366679454036,0.0690366679454036
"0.9","one2one","all","2.5%","var",2,"S",0.000482880966920946,0.000482880966920946
"0.9","one2one","all","50%","var",2,"S",0.0017238203224645,0.0017238203224645
"0.9","one2one","all","97.5%","var",2,"S",0.00529633305616614,0.00529633305616614
"0.9","one2one","all","mean","var",2,"S",0.0020244213523518,0.0020244213523518
"0.9","one2one","all","var","var",2,"S",1.73116233897331e-06,1.73116233897331e-06
"0.9","one2one","none","2.5%","mean",1,"jaccard",-0.0761381785000718,-0.0761381785000718
"0.9","one2one","none","50%","mean",1,"jaccard",0.00145500198033069,0.00145500198033069
"0.9","one2one","none","97.5%","mean",1,"jaccard",0.105342771333143,0.105342771333143
"0.9","one2one","none","mean","mean",1,"jaccard",0.00521185744676489,0.00521185744676489
"0.9","one2one","none","var","mean",1,"jaccard",0.00201694733811225,0.00201694733811225
"0.9","one2one","none","2.5%","var",1,"jaccard",0.00544860406680812,0.00544860406680812
"0.9","one2one","none","50%","var",1,"jaccard",0.0234810939013314,0.0234810939013314
"0.9","one2one","none","97.5%","var",1,"jaccard",0.057771955862071,0.057771955862071
"0.9","one2one","none","mean","var",1,"jaccard",0.0250873755146794,0.0250873755146794
"0.9","one2one","none","var","var",1,"jaccard",0.000189087092586238,0.000189087092586238
"0.9","one2one","none","2.5%","mean",1,"N",-0.111475893898969,-0.111475893898969
"0.9","one2one","none","50%","mean",1,"N",0.0138819109829401,0.0138819109829401
"0.9","one2one","none","97.5%","mean",1,"N",0.146563567295078,0.146563567295078
"0.9","one2one","none","mean","mean",1,"N",0.00714723551466642,0.00714723551466642
"0.9","one2one","none","var","mean",1,"N",0.00515232523396429,0.00515232523396429
"0.9","one2one","none","2.5%","var",1,"N",0.0185681778546117,0.0185681778546117
"0.9","one2one","none","50%","var",1,"N",0.0511208561461703,0.0511208561461703
"0.9","one2one","none","97.5%","var",1,"N",0.0962903512263553,0.0962903512263553
"0.9","one2one","none","mean","var",1,"N",0.0529096229746908,0.0529096229746908
"0.9","one2one","none","var","var",1,"N",0.000504578421486858,0.000504578421486858
"0.9","one2one","none","2.5%","mean",1,"rda",0.0417913953284375,0.0417913953284375
"0.9","one2one","none","50%","mean",1,"rda",0.0526922262232866,0.0526922262232866
"0.9","one2one","none","97.5%","mean",1,"rda",0.066248911435302,0.066248911435302
"0.9","one2one","none","mean","mean",1,"rda",0.0529767559239018,0.0529767559239018
"0.9","one2one","none","var","mean",1,"rda",3.44037026828184e-05,3.44037026828184e-05
"0.9","one2one","none","2.5%","var",1,"rda",7.45735448812888e-05,7.45735448812889e-05
"0.9","one2one","none","50%","var",1,"rda",0.000317238942842207,0.000317238942842208
"0.9","one2one","none","97.5%","var",1,"rda",0.000805646743467412,0.000805646743467411
"0.9","one2one","none","mean","var",1,"rda",0.000338756326309514,0.000338756326309514
"0.9","one2one","none","var","var",1,"rda",3.8443157051424e-08,3.8443157051424e-08
"0.9","one2one","none","2.5%","mean",1,"S",-0.105631812963706,-0.105631812963706
"0.9","one2one","none","50%","mean",1,"S",-0.00118306882541678,-0.00118306882541678
"0.9","one2one","none","97.5%","mean",1,"S",0.137967234213757,0.137967234213757
"0.9","one2one","none","mean","mean",1,"S",-0.00275454517888651,-0.00275454517888651
"0.9","one2one","none","var","mean",1,"S",0.00437227766065606,0.00437227766065606
"0.9","one2one","none","2.5%","var",1,"S",0.0177946747321441,0.0177946747321441
"0.9","one2one","none","50%","var",1,"S",0.0542586259813919,0.0542586259813919
"0.9","one2one","none","97.5%","var",1,"S",0.103480141716407,0.103480141716407
"0.9","one2one","none","mean","var",1,"S",0.0559019212455016,0.0559019212455016
"0.9","one2one","none","var","var",1,"S",0.000621224639727815,0.000621224639727815
"0.9","one2one","none","2.5%","mean",2,"jaccard",-0.07050979571555,-0.07050979571555
"0.9","one2one","none","50%","mean",2,"jaccard",0.0110610241917615,0.0110610241917615
"0.9","one2one","none","97.5%","mean",2,"jaccard",0.0968194953498751,0.0968194953498751
"0.9","one2one","none","mean","mean",2,"jaccard",0.00747305242089002,0.00747305242089002
"0.9","one2one","none","var","mean",2,"jaccard",0.00200891967440446,0.00200891967440446
"0.9","one2one","none","2.5%","var",2,"jaccard",0.00569884338925005,0.00569884338925005
"0.9","one2one","none","50%","var",2,"jaccard",0.0214964176816878,0.0214964176816878
"0.9","one2one","none","97.5%","var",2,"jaccard",0.0641900110308501,0.0641900110308501
"0.9","one2one","none","mean","var",2,"jaccard",0.0245722246964955,0.0245722246964955
"0.9","one2one","none","var","var",2,"jaccard",0.000239874164828275,0.000239874164828275
"0.9","one2one","none","2.5%","mean",2,"N",-0.144042507947983,-0.144042507947983
"0.9","one2one","none","50%","mean",2,"N",0.0165109298974494,0.0165109298974494
"0.9","one2one","none","97.5%","mean",2,"N",0.126045452127528,0.126045452127528
"0.9","one2one","none","mean","mean",2,"N",0.00881405613736646,0.00881405613736646
"0.9","one2one","none","var","mean",2,"N",0.00541476459816622,0.00541476459816622
"0.9","one2one","none","2.5%","var",2,"N",0.0152573303350804,0.0152573303350804
"0.9","one2one","none","50%","var",2,"N",0.0512068237159994,0.0512068237159994
"0.9","one2one","none","97.5%","var",2,"N",0.0978475497374225,0.0978475497374225
"0.9","one2one","none","mean","var",2,"N",0.0532889354586156,0.0532889354586156
"0.9","one2one","none","var","var",2,"N",0.000579333789588004,0.000579333789588004
"0.9","one2one","none","2.5%","mean",2,"rda",0.0453900314166781,0.0453900314166781
"0.9","one2one","none","50%","mean",2,"rda",0.0527896649893715,0.0527896649893715
"0.9","one2one","none","97.5%","mean",2,"rda",0.0621993891414179,0.0621993891414179
"0.9","one2one","none","mean","mean",2,"rda",0.0532402363347139,0.0532402363347139
"0.9","one2one","none","var","mean",2,"rda",2.57026492049382e-05,2.57026492049382e-05
"0.9","one2one","none","2.5%","var",2,"rda",6.5396281562416e-05,6.53962815624159e-05
"0.9","one2one","none","50%","var",2,"rda",0.000321607143908248,0.000321607143908248
"0.9","one2one","none","97.5%","var",2,"rda",0.000964277277540274,0.000964277277540273
"0.9","one2one","none","mean","var",2,"rda",0.0003620707879521,0.0003620707879521
"0.9","one2one","none","var","var",2,"rda",5.72082210023731e-08,5.72082210023731e-08
"0.9","one2one","none","2.5%","mean",2,"S",-0.125704037128119,-0.125704037128119
"0.9","one2one","none","50%","mean",2,"S",-0.00996762387894417,-0.00996762387894417
"0.9","one2one","none","97.5%","mean",2,"S",0.150631822537653,0.150631822537653
"0.9","one2one","none","mean","mean",2,"S",-0.00307147434411914,-0.00307147434411914
"0.9","one2one","none","var","mean",2,"S",0.00514702026408416,0.00514702026408416
"0.9","one2one","none","2.5%","var",2,"S",0.0199785427874191,0.0199785427874191
"0.9","one2one","none","50%","var",2,"S",0.0533680951247858,0.0533680951247858
"0.9","one2one","none","97.5%","var",2,"S",0.108323185407108,0.108323185407108
"0.9","one2one","none","mean","var",2,"S",0.0554353561640031,0.0554353561640031
"0.9","one2one","none","var","var",2,"S",0.000602560201030128,0.000602560201030128
"0.9","one2one","opposite","2.5%","mean",1,"jaccard",0.0945193694663023,0.0945193694663023
"0.9","one2one","opposite","50%","mean",1,"jaccard",0.326232118476976,0.326232118476976
"0.9","one2one","opposite","97.5%","mean",1,"jaccard",0.625799970347976,0.625799970347976
"0.9","one2one","opposite","mean","mean",1,"jaccard",0.333959549375576,0.333959549375576
"0.9","one2one","opposite","var","mean",1,"jaccard",0.0184931254272271,0.0184931254272271
"0.9","one2one","opposite","2.5%","var",1,"jaccard",0.000576082809716968,0.000576082809716968
"0.9","one2one","opposite","50%","var",1,"jaccard",0.00242706472173315,0.00242706472173315
"0.9","one2one","opposite","97.5%","var",1,"jaccard",0.00821785636616232,0.00821785636616232
"0.9","one2one","opposite","mean","var",1,"jaccard",0.00306098196636679,0.00306098196636679
"0.9","one2one","opposite","var","var",1,"jaccard",4.80377718736106e-06,4.80377718736106e-06
"0.9","one2one","opposite","2.5%","mean",1,"N",-0.128969303870965,-0.128969303870965
"0.9","one2one","opposite","50%","mean",1,"N",-0.0156967614145354,-0.0156967614145354
"0.9","one2one","opposite","97.5%","mean",1,"N",0.113074929746922,0.113074929746922
"0.9","one2one","opposite","mean","mean",1,"N",-0.0136074544721412,-0.0136074544721412
"0.9","one2one","opposite","var","mean",1,"N",0.00462835619061483,0.00462835619061483
"0.9","one2one","opposite","2.5%","var",1,"N",0.013420192282647,0.013420192282647
"0.9","one2one","opposite","50%","var",1,"N",0.0529581240187662,0.0529581240187662
"0.9","one2one","opposite","97.5%","var",1,"N",0.115655737242962,0.115655737242962
"0.9","one2one","opposite","mean","var",1,"N",0.0567501699757526,0.0567501699757526
"0.9","one2one","opposite","var","var",1,"N",0.000660212570560217,0.000660212570560217
"0.9","one2one","opposite","2.5%","mean",1,"rda",0.0813228597840291,0.0813228597840291
"0.9","one2one","opposite","50%","mean",1,"rda",0.124907916783505,0.124907916783505
"0.9","one2one","opposite","97.5%","mean",1,"rda",0.193576349351283,0.193576349351283
"0.9","one2one","opposite","mean","mean",1,"rda",0.130016811033167,0.130016811033167
"0.9","one2one","opposite","var","mean",1,"rda",0.000923502792052011,0.000923502792052011
"0.9","one2one","opposite","2.5%","var",1,"rda",0.0001099416484561,0.0001099416484561
"0.9","one2one","opposite","50%","var",1,"rda",0.000378023515264792,0.000378023515264792
"0.9","one2one","opposite","97.5%","var",1,"rda",0.00104278591155841,0.00104278591155841
"0.9","one2one","opposite","mean","var",1,"rda",0.000429847442397503,0.000429847442397503
"0.9","one2one","opposite","var","var",1,"rda",5.26888516654917e-08,5.26888516654916e-08
"0.9","one2one","opposite","2.5%","mean",1,"S",-0.475472010188565,-0.475472010188565
"0.9","one2one","opposite","50%","mean",1,"S",-0.0503712817479138,-0.0503712817479138
"0.9","one2one","opposite","97.5%","mean",1,"S",0.402350661044954,0.402350661044954
"0.9","one2one","opposite","mean","mean",1,"S",-0.00768277945811763,-0.00768277945811763
"0.9","one2one","opposite","var","mean",1,"S",0.0595451445936273,0.0595451445936273
"0.9","one2one","opposite","2.5%","var",1,"S",0.00110685936553875,0.00110685936553875
"0.9","one2one","opposite","50%","var",1,"S",0.00408378056369565,0.00408378056369565
"0.9","one2one","opposite","97.5%","var",1,"S",0.0130411538535032,0.0130411538535032
"0.9","one2one","opposite","mean","var",1,"S",0.00477510114372909,0.00477510114372909
"0.9","one2one","opposite","var","var",1,"S",1.14483186895787e-05,1.14483186895787e-05
"0.9","one2one","opposite","2.5%","mean",2,"jaccard",0.625283942443754,0.625283942443754
"0.9","one2one","opposite","50%","mean",2,"jaccard",0.789322695148794,0.789322695148794
"0.9","one2one","opposite","97.5%","mean",2,"jaccard",0.871611950616016,0.871611950616016
"0.9","one2one","opposite","mean","mean",2,"jaccard",0.776624646172127,0.776624646172127
"0.9","one2one","opposite","var","mean",2,"jaccard",0.00434523944878595,0.00434523944878595
"0.9","one2one","opposite","2.5%","var",2,"jaccard",0.000253069011829764,0.000253069011829764
"0.9","one2one","opposite","50%","var",2,"jaccard",0.000897472826029554,0.000897472826029554
"0.9","one2one","opposite","97.5%","var",2,"jaccard",0.00362570797445119,0.00362570797445119
"0.9","one2one","opposite","mean","var",2,"jaccard",0.00120595861966491,0.00120595861966491
"0.9","one2one","opposite","var","var",2,"jaccard",9.60960574215554e-07,9.60960574215554e-07
"0.9","one2one","opposite","2.5%","mean",2,"N",-0.111511841716988,-0.111511841716988
"0.9","one2one","opposite","50%","mean",2,"N",0.0194302021988194,0.0194302021988194
"0.9","one2one","opposite","97.5%","mean",2,"N",0.186461339066494,0.186461339066494
"0.9","one2one","opposite","mean","mean",2,"N",0.0294085783033627,0.0294085783033627
"0.9","one2one","opposite","var","mean",2,"N",0.00852690326280292,0.00852690326280292
"0.9","one2one","opposite","2.5%","var",2,"N",0.0193834707782627,0.0193834707782627
"0.9","one2one","opposite","50%","var",2,"N",0.0507644473746448,0.0507644473746448
"0.9","one2one","opposite","97.5%","var",2,"N",0.095360662662879,0.095360662662879
"0.9","one2one","opposite","mean","var",2,"N",0.0544072560455271,0.0544072560455271
"0.9","one2one","opposite","var","var",2,"N",0.000569047491190082,0.000569047491190082
"0.9","one2one","opposite","2.5%","mean",2,"rda",0.197985510016358,0.197985510016358
"0.9","one2one","opposite","50%","mean",2,"rda",0.275271362590184,0.275271362590184
"0.9","one2one","opposite","97.5%","mean",2,"rda",0.374312834909979,0.374312834909979
"0.9","one2one","opposite","mean","mean",2,"rda",0.2823465984582,0.2823465984582
"0.9","one2one","opposite","var","mean",2,"rda",0.00230805734042766,0.00230805734042766
"0.9","one2one","opposite","2.5%","var",2,"rda",0.000129704162006031,0.00012970416200603
"0.9","one2one","opposite","50%","var",2,"rda",0.000456704367809978,0.000456704367809976
"0.9","one2one","opposite","97.5%","var",2,"rda",0.00114787538228728,0.00114787538228728
"0.9","one2one","opposite","mean","var",2,"rda",0.00050692427812584,0.00050692427812584
"0.9","one2one","opposite","var","var",2,"rda",7.90628413679409e-08,7.9062841367941e-08
"0.9","one2one","opposite","2.5%","mean",2,"S",-0.649742488754116,-0.649742488754116
"0.9","one2one","opposite","50%","mean",2,"S",-0.0327880975303079,-0.0327880975303079
"0.9","one2one","opposite","97.5%","mean",2,"S",0.67704003338333,0.67704003338333
"0.9","one2one","opposite","mean","mean",2,"S",-0.0148116316693377,-0.0148116316693377
"0.9","one2one","opposite","var","mean",2,"S",0.13597958593909,0.13597958593909
"0.9","one2one","opposite","2.5%","var",2,"S",0.000601061385592939,0.000601061385592939
"0.9","one2one","opposite","50%","var",2,"S",0.00240291370300878,0.00240291370300878
"0.9","one2one","opposite","97.5%","var",2,"S",0.0102774760297676,0.0102774760297676
"0.9","one2one","opposite","mean","var",2,"S",0.00314124478580674,0.00314124478580674
"0.9","one2one","opposite","var","var",2,"S",6.87803076009647e-06,6.87803076009647e-06
"0.9","one2one","same","2.5%","mean",1,"jaccard",-0.200933866044551,-0.200933866044551
"0.9","one2one","same","50%","mean",1,"jaccard",-0.00313487964847638,-0.00313487964847638
"0.9","one2one","same","97.5%","mean",1,"jaccard",0.221376124545156,0.221376124545156
"0.9","one2one","same","mean","mean",1,"jaccard",0.000942121185006077,0.000942121185006077
"0.9","one2one","same","var","mean",1,"jaccard",0.0136457460358574,0.0136457460358574
"0.9","one2one","same","2.5%","var",1,"jaccard",0.000214922308494005,0.000214922308494005
"0.9","one2one","same","50%","var",1,"jaccard",0.000851714473391254,0.000851714473391254
"0.9","one2one","same","97.5%","var",1,"jaccard",0.00214188756928889,0.00214188756928889
"0.9","one2one","same","mean","var",1,"jaccard",0.000959667621092015,0.000959667621092015
"0.9","one2one","same","var","var",1,"jaccard",2.97967314582359e-07,2.97967314582359e-07
"0.9","one2one","same","2.5%","mean",1,"N",-0.123340038439546,-0.123340038439546
"0.9","one2one","same","50%","mean",1,"N",0.00800048626381184,0.00800048626381184
"0.9","one2one","same","97.5%","mean",1,"N",0.213213390057837,0.213213390057837
"0.9","one2one","same","mean","mean",1,"N",0.0157358940985481,0.0157358940985481
"0.9","one2one","same","var","mean",1,"N",0.00819054365323805,0.00819054365323805
"0.9","one2one","same","2.5%","var",1,"N",0.00679650374017571,0.00679650374017571
"0.9","one2one","same","50%","var",1,"N",0.042199508606016,0.042199508606016
"0.9","one2one","same","97.5%","var",1,"N",0.0971745159364044,0.0971745159364044
"0.9","one2one","same","mean","var",1,"N",0.0449693918385314,0.0449693918385314
"0.9","one2one","same","var","var",1,"N",0.000584223237831864,0.000584223237831864
"0.9","one2one","same","2.5%","mean",1,"rda",0.0224444506118266,0.0224444506118266
"0.9","one2one","same","50%","mean",1,"rda",0.0444220326865059,0.0444220326865059
"0.9","one2one","same","97.5%","mean",1,"rda",0.10676374572254,0.10676374572254
"0.9","one2one","same","mean","mean",1,"rda",0.0501235950974781,0.0501235950974781
"0.9","one2one","same","var","mean",1,"rda",0.000608523847501536,0.000608523847501536
"0.9","one2one","same","2.5%","var",1,"rda",1.84393256661423e-05,1.84393256661424e-05
"0.9","one2one","same","50%","var",1,"rda",7.38466793198383e-05,7.38466793198384e-05
"0.9","one2one","same","97.5%","var",1,"rda",0.000305708629828068,0.000305708629828068
"0.9","one2one","same","mean","var",1,"rda",9.42254097701159e-05,9.42254097701159e-05
"0.9","one2one","same","var","var",1,"rda",5.56217775923158e-09,5.56217775923159e-09
"0.9","one2one","same","2.5%","mean",1,"S",-0.32119232163133,-0.32119232163133
"0.9","one2one","same","50%","mean",1,"S",0.042270595856969,0.042270595856969
"0.9","one2one","same","97.5%","mean",1,"S",0.428324813205794,0.428324813205794
"0.9","one2one","same","mean","mean",1,"S",0.037342324756666,0.037342324756666
"0.9","one2one","same","var","mean",1,"S",0.0391363985676763,0.0391363985676763
"0.9","one2one","same","2.5%","var",1,"S",0.000500524135436762,0.000500524135436762
"0.9","one2one","same","50%","var",1,"S",0.00203071761844943,0.00203071761844943
"0.9","one2one","same","97.5%","var",1,"S",0.00609245256821848,0.00609245256821848
"0.9","one2one","same","mean","var",1,"S",0.00237497481374954,0.00237497481374954
"0.9","one2one","same","var","var",1,"S",2.54164358627391e-06,2.54164358627391e-06
"0.9","one2one","same","2.5%","mean",2,"jaccard",0.807397011520001,0.807397011520001
"0.9","one2one","same","50%","mean",2,"jaccard",0.888957501409754,0.888957501409754
"0.9","one2one","same","97.5%","mean",2,"jaccard",0.937314912934029,0.937314912934029
"0.9","one2one","same","mean","mean",2,"jaccard",0.88660970207259,0.88660970207259
"0.9","one2one","same","var","mean",2,"jaccard",0.00105007200314135,0.00105007200314135
"0.9","one2one","same","2.5%","var",2,"jaccard",7.95863519676912e-05,7.95863519676912e-05
"0.9","one2one","same","50%","var",2,"jaccard",0.000269457978519214,0.000269457978519214
"0.9","one2one","same","97.5%","var",2,"jaccard",0.000931947556568746,0.000931947556568746
"0.9","one2one","same","mean","var",2,"jaccard",0.000340422096686248,0.000340422096686248
"0.9","one2one","same","var","var",2,"jaccard",7.63275544145059e-08,7.63275544145059e-08
"0.9","one2one","same","2.5%","mean",2,"N",-0.586160933682075,-0.586160933682075
"0.9","one2one","same","50%","mean",2,"N",0.00887299401344566,0.00887299401344566
"0.9","one2one","same","97.5%","mean",2,"N",0.437429361771859,0.437429361771859
"0.9","one2one","same","mean","mean",2,"N",0.00728009334646081,0.00728009334646081
"0.9","one2one","same","var","mean",2,"N",0.0359076028507234,0.0359076028507234
"0.9","one2one","same","2.5%","var",2,"N",0.00499904188185595,0.00499904188185595
"0.9","one2one","same","50%","var",2,"N",0.047554745418652,0.047554745418652
"0.9","one2one","same","97.5%","var",2,"N",0.121337748890323,0.121337748890323
"0.9","one2one","same","mean","var",2,"N",0.0528294416073254,0.0528294416073254
"0.9","one2one","same","var","var",2,"N",0.000913181461573639,0.000913181461573639
"0.9","one2one","same","2.5%","mean",2,"rda",0.238149227575461,0.238149227575461
"0.9","one2one","same","50%","mean",2,"rda",0.346743376429307,0.346743376429307
"0.9","one2one","same","97.5%","mean",2,"rda",0.485000617072507,0.485000617072507
"0.9","one2one","same","mean","mean",2,"rda",0.3493277471595,0.3493277471595
"0.9","one2one","same","var","mean",2,"rda",0.00347767959512848,0.00347767959512848
"0.9","one2one","same","2.5%","var",2,"rda",0.000179476729678307,0.000179476729678306
"0.9","one2one","same","50%","var",2,"rda",0.000668430404065751,0.000668430404065752
"0.9","one2one","same","97.5%","var",2,"rda",0.00163485214161022,0.00163485214161021
"0.9","one2one","same","mean","var",2,"rda",0.000717435955952429,0.000717435955952429
"0.9","one2one","same","var","var",2,"rda",1.41571620072165e-07,1.41571620072165e-07
"0.9","one2one","same","2.5%","mean",2,"S",-0.773159213951649,-0.773159213951649
"0.9","one2one","same","50%","mean",2,"S",-0.0279382150084544,-0.0279382150084544
"0.9","one2one","same","97.5%","mean",2,"S",0.718301099944263,0.718301099944263
"0.9","one2one","same","mean","mean",2,"S",-0.00801351739898921,-0.00801351739898921
"0.9","one2one","same","var","mean",2,"S",0.168258926530681,0.168258926530681
"0.9","one2one","same","2.5%","var",2,"S",0.000380896488891587,0.000380896488891587
"0.9","one2one","same","50%","var",2,"S",0.00154314334739313,0.00154314334739313
"0.9","one2one","same","97.5%","var",2,"S",0.00461419015438025,0.00461419015438025
"0.9","one2one","same","mean","var",2,"S",0.00184765642386625,0.00184765642386625
"0.9","one2one","same","var","var",2,"S",1.59081180402034e-06,1.59081180402034e-06
"0","many2many","all","2.5%","mean",1,"jaccard",0.338553939669295,-0.0390436827995849
"0","many2many","all","50%","mean",1,"jaccard",0.595986198752658,0.362152391350966
"0","many2many","all","97.5%","mean",1,"jaccard",0.802013748177599,0.741638541501707
"0","many2many","all","mean","mean",1,"jaccard",0.59120031535857,0.355881600438301
"0","many2many","all","var","mean",1,"jaccard",0.0147100257609164,0.0507043652584663
"0","many2many","all","2.5%","var",1,"jaccard",0.000260729136331807,0.000144934465107486
"0","many2many","all","50%","var",1,"jaccard",0.000989315933341177,0.00236430861290171
"0","many2many","all","97.5%","var",1,"jaccard",0.0030856530051732,0.0223593156997731
"0","many2many","all","mean","var",1,"jaccard",0.00117384711247749,0.00498948283705949
"0","many2many","all","var","var",1,"jaccard",8.95221381460607e-07,3.66070321336526e-05
"0","many2many","all","2.5%","mean",1,"N",-0.399023194764416,-0.399023194764416
"0","many2many","all","50%","mean",1,"N",0.00328687881545521,0.00328687881545521
"0","many2many","all","97.5%","mean",1,"N",0.150826842423904,0.150826842423904
"0","many2many","all","mean","mean",1,"N",-0.0203395003906945,-0.0203395003906945
"0","many2many","all","var","mean",1,"N",0.017549506274227,0.017549506274227
"0","many2many","all","2.5%","var",1,"N",0.00350271262485059,0.00350271262485059
"0","many2many","all","50%","var",1,"N",0.049924684077502,0.049924684077502
"0","many2many","all","97.5%","var",1,"N",0.111014977859566,0.111014977859566
"0","many2many","all","mean","var",1,"N",0.0531443752546213,0.0531443752546213
"0","many2many","all","var","var",1,"N",0.000693219160560877,0.000693219160560877
"0","many2many","all","2.5%","mean",1,"rda",0.131794945685082,0.0415921076058558
"0","many2many","all","50%","mean",1,"rda",0.203516318364532,0.161816467651432
"0","many2many","all","97.5%","mean",1,"rda",0.307262281213499,0.355858574208263
"0","many2many","all","mean","mean",1,"rda",0.209846580382444,0.175671146825866
"0","many2many","all","var","mean",1,"rda",0.00199239239796378,0.00744593622132464
"0","many2many","all","2.5%","var",1,"rda",8.5440649895435e-05,0.000157741277813628
"0","many2many","all","50%","var",1,"rda",0.000319152506890425,0.00172811042848911
"0","many2many","all","97.5%","var",1,"rda",0.00102475856836097,0.00793929710799546
"0","many2many","all","mean","var",1,"rda",0.000372183926096588,0.00235089026936625
"0","many2many","all","var","var",1,"rda",5.98264978589311e-08,4.29614605649966e-06
"0","many2many","all","2.5%","mean",1,"S",-0.49011146530468,-0.605580312489878
"0","many2many","all","50%","mean",1,"S",-0.00722786141353358,-0.0331859019481851
"0","many2many","all","97.5%","mean",1,"S",0.568045254102641,0.665433204871231
"0","many2many","all","mean","mean",1,"S",-0.000753077485696495,-0.0197787037799061
"0","many2many","all","var","mean",1,"S",0.0853765605308801,0.136223496137339
"0","many2many","all","2.5%","var",1,"S",0.000355393892237723,0.00075095411490832
"0","many2many","all","50%","var",1,"S",0.0016333822544712,0.00708410270014381
"0","many2many","all","97.5%","var",1,"S",0.00619224271572798,0.0484507414640521
"0","many2many","all","mean","var",1,"S",0.00204034097088387,0.0119283066215194
"0","many2many","all","var","var",1,"S",2.20573216063743e-06,0.000169837211598674
"0","many2many","all","2.5%","mean",2,"jaccard",0.316825145207524,-0.0228698126343354
"0","many2many","all","50%","mean",2,"jaccard",0.605877846956655,0.374868959935324
"0","many2many","all","97.5%","mean",2,"jaccard",0.800654900571064,0.789763395142128
"0","many2many","all","mean","mean",2,"jaccard",0.586137912583008,0.356726541353006
"0","many2many","all","var","mean",2,"jaccard",0.0191863446467699,0.048990867904025
"0","many2many","all","2.5%","var",2,"jaccard",0.000354014380682199,0.000302044888733431
"0","many2many","all","50%","var",2,"jaccard",0.00100175099183865,0.00254666899406155
"0","many2many","all","97.5%","var",2,"jaccard",0.00344722760385898,0.0263955796020992
"0","many2many","all","mean","var",2,"jaccard",0.00120899091244418,0.00534604282741079
"0","many2many","all","var","var",2,"jaccard",8.38554668621153e-07,7.20099307075927e-05
"0","many2many","all","2.5%","mean",2,"N",-0.191004384707478,-0.191004384707478
"0","many2many","all","50%","mean",2,"N",-0.0130332895792096,-0.0130332895792096
"0","many2many","all","97.5%","mean",2,"N",0.242215157555065,0.242215157555065
"0","many2many","all","mean","mean",2,"N",-0.00156733758236206,-0.00156733758236206
"0","many2many","all","var","mean",2,"N",0.0135698119513939,0.0135698119513939
"0","many2many","all","2.5%","var",2,"N",0.00752100775379263,0.00752100775379263
"0","many2many","all","50%","var",2,"N",0.0505410370011181,0.0505410370011181
"0","many2many","all","97.5%","var",2,"N",0.117958256914298,0.117958256914298
"0","many2many","all","mean","var",2,"N",0.0535837081783417,0.0535837081783417
"0","many2many","all","var","var",2,"N",0.000663799029543339,0.000663799029543339
"0","many2many","all","2.5%","mean",2,"rda",0.130367788940107,0.0433559378297584
"0","many2many","all","50%","mean",2,"rda",0.208365260608531,0.173252365584099
"0","many2many","all","97.5%","mean",2,"rda",0.30505372621468,0.424807171313087
"0","many2many","all","mean","mean",2,"rda",0.210585705796462,0.183218081154441
"0","many2many","all","var","mean",2,"rda",0.00206713333149785,0.0101014723630201
"0","many2many","all","2.5%","var",2,"rda",9.18159119925744e-05,0.000135400715180432
"0","many2many","all","50%","var",2,"rda",0.000310123365261643,0.00159066610661332
"0","many2many","all","97.5%","var",2,"rda",0.000767490753882888,0.00836942219536335
"0","many2many","all","mean","var",2,"rda",0.000353373560779487,0.00243862446671914
"0","many2many","all","var","var",2,"rda",4.13717144263847e-08,7.08515316719064e-06
"0","many2many","all","2.5%","mean",2,"S",-0.591865393159552,-0.644739839690369
